,coord,frequentadores
25862,"[329531, 7404906]","[1421012102, 1421012101]"
25863,"[329532, 7382907]","[2812016102, 2812016102]"
25864,"[329532, 7395988]","[1541419104, 871521102, 360708102, 840598102, 2510014102, 840627101, 840598101, 720307101, 570695103, 222124101, 301545102, 1020987104, 390034101, 850002101, 840589101, 850885103, 630435104, 840611102, 950040101, 871521104, 880126101, 810574102, 880699102, 871521103, 840005101, 621259102, 841036102, 850885103, 871521102, 3010390103, 710853103, 870392105, 531386103, 840665102, 850885101, 330463102, 791705102, 860952101, 3401103103, 220970102, 850885102, 3010521102, 361674102, 630564103, 850490103]"
25865,"[329534, 7389508]",[4620020101]
25866,"[329535, 7391300]",[3400430101]
25867,"[329535, 7391378]","[741135102, 741135101, 730047104]"
25868,"[329536, 7384260]","[2721911102, 2721911101, 2721890101, 2721890102]"
25869,"[329536, 7385106]",[3070513102]
25870,"[329536, 7388732]",[650590101]
25871,"[329536, 7390223]",[2780141102]
25872,"[329536, 7391340]","[321275101, 1891409101]"
25873,"[329536, 7393415]","[780694101, 780694101, 780694102, 780694102, 780694102, 780694103]"
25874,"[329536, 7396352]","[840084101, 840108101, 840084101]"
25875,"[329537, 7383313]",[2772080102]
25876,"[329537, 7384561]","[2721712101, 2721712101]"
25877,"[329537, 7384909]",[2780453101]
25878,"[329537, 7392606]",[770872103]
25879,"[329537, 7395852]","[840120101, 840048102, 840048101, 840120101, 840120102]"
25880,"[329538, 7384908]",[2771112101]
25881,"[329538, 7388482]",[1220033103]
25882,"[329538, 7390663]","[3220010102, 3220010101]"
25883,"[329538, 7391121]","[810018102, 810018102]"
25884,"[329541, 7380743]",[2821007102]
25885,"[329541, 7394946]",[330543101]
25886,"[329542, 7384772]","[2721710101, 2721734101, 2721901102]"
25887,"[329542, 7395974]",[251404102]
25888,"[329542, 7404756]",[1420305102]
25889,"[329543, 7389482]","[650449103, 650449102, 650449101]"
25890,"[329543, 7390393]",[4650004103]
25891,"[329543, 7391569]","[760301102, 760301102]"
25892,"[329543, 7393180]","[781360102, 781360101]"
25893,"[329543, 7393394]","[780633102, 780633101, 780633101]"
25894,"[329543, 7395762]",[5150573101]
25895,"[329545, 7386568]",[660362101]
25896,"[329545, 7390136]",[670068101]
25897,"[329545, 7390913]","[3270073102, 3170022104, 1041495102, 300598101]"
25898,"[329545, 7391071]",[310877102]
25899,"[329545, 7393425]",[780607101]
25900,"[329545, 7399181]","[1442645103, 1132242103]"
25901,"[329546, 7378592]",[2840047101]
25902,"[329546, 7384587]","[2721791102, 2721791101]"
25903,"[329546, 7385754]","[2690472103, 2690472101, 2690472102, 2690472104]"
25904,"[329546, 7390791]","[901095102, 901095101, 901095101]"
25905,"[329546, 7393175]","[781192102, 781192101]"
25906,"[329546, 7399007]",[1740028101]
25907,"[329546, 7400956]","[1400026104, 1400026102, 1400026101]"
25908,"[329547, 7386557]","[3150649102, 3150649101, 3150649103, 3150649101]"
25909,"[329547, 7389648]","[670939101, 670939102]"
25910,"[329547, 7399403]","[1310423102, 1310423102]"
25911,"[329547, 7405241]","[1420430101, 1420430102]"
25912,"[329548, 7363583]","[2960045104, 2960045105, 2960045103]"
25913,"[329548, 7380865]","[2820992101, 2820992102, 2820992201, 2820992201, 2820992101]"
25914,"[329548, 7386367]",[3291567101]
25915,"[329548, 7387109]","[2731621102, 2731621101]"
25916,"[329548, 7391098]","[1360007103, 1340660104]"
25917,"[329549, 7391178]","[770064101, 330321103, 680834103, 680834103]"
25918,"[329549, 7391263]",[3092271102]
25919,"[329550, 7391090]",[2811409102]
25920,"[329550, 7391643]",[760577101]
25921,"[329550, 7394534]",[330019103]
25922,"[329550, 7395682]","[910036101, 1030917105, 1030917104, 1030917104, 1030917106, 910036102]"
25923,"[329550, 7395689]","[341037102, 840677101, 840677102]"
25924,"[329550, 7404479]","[1420028102, 1420028103, 1420028101]"
25925,"[329552, 7384872]",[2720104102]
25926,"[329552, 7389963]",[650347101]
25927,"[329552, 7395956]","[840557101, 840557101]"
25928,"[329553, 7390407]","[2360539102, 2360539102]"
25929,"[329553, 7395989]",[3070026101]
25930,"[329553, 7396224]",[840942102]
25931,"[329554, 7379012]",[2820308101]
25932,"[329554, 7386193]","[2690724101, 2690724102]"
25933,"[329554, 7390917]",[570864101]
25934,"[329555, 7384776]","[2720104102, 2720104101, 2720104103]"
25935,"[329556, 7384683]",[3270050102]
25936,"[329556, 7393877]","[750676101, 4991958102, 4211860101, 770396102, 52077101, 1420387101, 5020834101, 2180525101, 3200490101, 2950024101, 3761307102, 770396101, 3320913102, 280499101, 760690101, 272134101, 2290819101, 3330445101, 50331101, 4543304101, 274578102, 320492101, 2980415104, 400709102, 140302101, 2681180101, 271890102, 2131720102, 271967101, 3330445102, 3010390101, 3300489101, 432198102, 754157101, 671147101, 272134101, 2790307101, 432198102]"
25937,"[329557, 7384869]",[2720082101]
25938,"[329557, 7384877]","[2721737102, 2721737101]"
25939,"[329557, 7384883]","[2720112102, 2720112101]"
25940,"[329557, 7388819]","[650670101, 650670102, 650670105]"
25941,"[329558, 7390812]","[310577101, 310577102]"
25942,"[329558, 7390824]","[20333101, 1110043103]"
25943,"[329558, 7390918]",[771300101]
25944,"[329558, 7391555]","[760302103, 760302102]"
25945,"[329558, 7398145]",[2660006101]
25946,"[329559, 7382733]",[2721861102]
25947,"[329559, 7384772]","[2721800103, 2721800101, 2721800101]"
25948,"[329559, 7388712]",[650725101]
25949,"[329559, 7390665]",[750825101]
25950,"[329559, 7391557]",[780574101]
25951,"[329559, 7391602]",[10018101]
25952,"[329559, 7395927]","[840146103, 840699101, 840146102, 840146101]"
25953,"[329560, 7390356]","[670844101, 670844102, 670844101]"
25954,"[329561, 7380796]","[2820992101, 2820992101]"
25955,"[329561, 7386556]","[2681015101, 2690012101, 2690025103]"
25956,"[329561, 7388886]","[650618102, 650618101, 650618101, 650342103, 650342102]"
25957,"[329561, 7395533]","[1001578101, 1001578104, 880082102, 880082104, 880082103, 991159104, 880082102, 991159104, 880788102, 991159104, 1010013103]"
25958,"[329561, 7397590]","[1090315101, 2110799103, 3330011104, 980031102, 1191232104, 1671457101]"
25959,"[329562, 7396511]",[1050046101]
25960,"[329563, 7384797]","[2721773101, 2722040103, 2722040102, 2722040101, 2722033101]"
25961,"[329563, 7393281]",[750056101]
25962,"[329563, 7394105]","[3300859103, 3081186102]"
25963,"[329563, 7396446]",[840050103]
25964,"[329564, 7388503]","[660724101, 660859101]"
25965,"[329565, 7380824]","[2820992201, 2820992201]"
25966,"[329565, 7389592]",[660634102]
25967,"[329566, 7394104]","[281637101, 801606101, 960686101]"
25968,"[329566, 7395950]","[2420787104, 2420787103, 2420787104]"
25969,"[329567, 7389715]",[3170037102]
25970,"[329568, 7389186]","[661240102, 661240103]"
25971,"[329568, 7395516]","[850719101, 850719102, 850719101, 850719103, 850719101, 850719104]"
25972,"[329570, 7389177]",[3092229103]
25973,"[329570, 7395733]",[1190869101]
25974,"[329570, 7401516]","[1400021102, 1400021103, 1400021101]"
25975,"[329571, 7382740]","[2770971101, 2770971202]"
25976,"[329571, 7385891]",[2770055101]
25977,"[329571, 7386960]",[3190098101]
25978,"[329571, 7391311]","[760630104, 760630102, 760630101, 760630103, 760630101, 760630101, 760630102]"
25979,"[329571, 7395943]","[840045101, 840045101, 840045102, 840045103]"
25980,"[329572, 7388550]",[3270139102]
25981,"[329572, 7389960]",[670842102]
25982,"[329573, 7382798]",[2940064102]
25983,"[329573, 7390925]",[3170088102]
25984,"[329573, 7391469]",[3090396101]
25985,"[329574, 7369042]","[2960031102, 2960031103, 2960031104]"
25986,"[329574, 7382789]",[2810024101]
25987,"[329574, 7390215]",[3170040105]
25988,"[329574, 7396124]","[840139101, 840139103, 930645106, 930649104, 930645104, 840139104, 840139101, 940042101]"
25989,"[329575, 7364538]",[2960017101]
25990,"[329575, 7385133]","[2680067103, 2680067102, 2680067101]"
25991,"[329575, 7391586]","[4771316101, 4771316101]"
25992,"[329575, 7395021]",[850352101]
25993,"[329575, 7395426]","[851073101, 851073101, 851073101]"
25994,"[329575, 7396254]","[840536102, 840536101]"
25995,"[329575, 7403752]",[3430528102]
25996,"[329576, 7369033]",[2960006101]
25997,"[329576, 7387385]","[2700053103, 2700053101, 2700053102, 2700053101, 2700053103]"
25998,"[329576, 7388486]",[660842101]
25999,"[329576, 7396325]",[360708101]
26000,"[329577, 7384339]","[2720059102, 2720059103, 2720059104]"
26001,"[329577, 7389942]",[3001225103]
26002,"[329577, 7395718]","[1090567102, 1090567102]"
26003,"[329578, 7397533]",[940438102]
26004,"[329580, 7375639]",[2890001101]
26005,"[329580, 7391344]","[760035104, 760035101, 760098101, 760035103]"
26006,"[329581, 7378730]",[2840039101]
26007,"[329581, 7391090]",[562944101]
26008,"[329581, 7396125]","[930322102, 930322105, 910612102, 930322102]"
26009,"[329582, 7384792]",[2782060103]
26010,"[329582, 7387780]","[660512101, 660512101, 660512104, 660512101, 660512103, 660512102]"
26011,"[329582, 7390522]","[670744104, 670744103, 670744101, 670744102]"
26012,"[329582, 7395041]",[861074101]
26013,"[329583, 7383602]",[2771112101]
26014,"[329583, 7388717]",[650624101]
26015,"[329583, 7395529]","[860926103, 860926101, 860926104, 860926102, 860926102, 871605103]"
26016,"[329583, 7396028]",[841036102]
26017,"[329584, 7389782]",[671152101]
26018,"[329584, 7390254]","[670980101, 671177101, 671177102, 671177103]"
26019,"[329584, 7392670]","[760696101, 3190950103, 950529102, 3401104101]"
26020,"[329584, 7397387]",[3361489103]
26021,"[329585, 7386691]","[2700714101, 730008101]"
26022,"[329585, 7395768]",[920348101]
26023,"[329585, 7395772]",[840683101]
26024,"[329586, 7391067]","[1540043101, 1540043102]"
26025,"[329587, 7384978]",[2720808101]
26026,"[329587, 7386070]","[2680963101, 2680963103]"
26027,"[329587, 7386441]",[1041082101]
26028,"[329587, 7388559]",[660634101]
26029,"[329587, 7395505]",[871605101]
26030,"[329587, 7395770]","[3631266101, 3631266101]"
26031,"[329588, 7390853]","[340960101, 340960101]"
26032,"[329588, 7395931]","[840730101, 840143101, 840143102]"
26033,"[329589, 7388858]","[650573103, 650573101, 650573104, 650573102, 650573101]"
26034,"[329589, 7390854]","[940327103, 2651836101, 800103102, 800001101, 800001101, 840118102]"
26035,"[329589, 7392676]",[1090050102]
26036,"[329589, 7395744]","[850498102, 840653102, 850498102, 850498103]"
26037,"[329589, 7396338]","[940340102, 940340102]"
26038,"[329590, 7384059]",[3012379101]
26039,"[329590, 7385254]",[2681111101]
26040,"[329591, 7394926]","[330059103, 330059102]"
26041,"[329591, 7395912]","[840138102, 650083101]"
26042,"[329592, 7384838]",[2830983101]
26043,"[329592, 7393243]","[282284102, 721294101, 3163602102, 721294101]"
26044,"[329592, 7396378]","[840045101, 840045102, 840045101]"
26045,"[329593, 7393030]",[3250944103]
26046,"[329594, 7388071]",[660830101]
26047,"[329594, 7391701]","[42358101, 760712101]"
26048,"[329594, 7399778]",[1840457101]
26049,"[329595, 7387795]","[660083102, 660083101]"
26050,"[329596, 7384965]",[2720808101]
26051,"[329596, 7389707]",[671116101]
26052,"[329596, 7392865]",[760035101]
26053,"[329596, 7395755]","[360718102, 360718102]"
26054,"[329596, 7395783]",[931151102]
26055,"[329596, 7395926]","[840118101, 840118101, 840118102]"
26056,"[329597, 7388343]",[971409102]
26057,"[329598, 7378149]",[2970021101]
26058,"[329598, 7381312]",[2820537101]
26059,"[329598, 7395491]","[1030917106, 1030917104, 1030917104, 1030917105]"
26060,"[329599, 7380964]","[2820914101, 2820914101, 2820914103]"
26061,"[329599, 7384190]","[2720072102, 2720096101, 2720096101, 2720048101, 2720048102]"
26062,"[329599, 7385192]",[2681127101]
26063,"[329602, 7393245]",[282346101]
26064,"[329604, 7393857]","[770929102, 292011101, 292011101, 292011102, 140409101]"
26065,"[329604, 7396463]","[840775101, 840600101, 840600101]"
26066,"[329606, 7384626]","[2731596102, 2731596101, 2731596103, 2731596103, 2731596103, 2731596102]"
26067,"[329606, 7386519]",[2690030102]
26068,"[329606, 7399531]",[1290036102]
26069,"[329607, 7405197]","[1420363104, 1420363103, 1420363103, 1420363104, 1420363102, 1420363105, 1420363101, 1420363105, 1420363101, 1420363101, 1420363101]"
26070,"[329608, 7388383]","[2410712101, 2410712104]"
26071,"[329608, 7392708]",[3230670101]
26072,"[329608, 7393217]",[880070104]
26073,"[329608, 7393725]","[330504101, 330504103, 330504102]"
26074,"[329609, 7386367]","[2690006103, 2690006102, 2690006101, 2690006104]"
26075,"[329609, 7389364]","[650490104, 650490102, 650490101]"
26076,"[329610, 7388372]",[640028102]
26077,"[329610, 7389605]",[1041091101]
26078,"[329610, 7394920]","[330314102, 330314102, 330314103, 330314101]"
26079,"[329611, 7394712]","[330347102, 330004101]"
26080,"[329612, 7397854]","[920331101, 860887101, 1351998102, 920331103, 1351998101]"
26081,"[329612, 7399524]","[871352101, 1390850105]"
26082,"[329613, 7387829]",[660810101]
26083,"[329613, 7392838]","[1571215101, 1970960102, 3153208102]"
26084,"[329613, 7393869]",[801629101]
26085,"[329614, 7383774]",[3090077102]
26086,"[329614, 7393868]",[90597104]
26087,"[329614, 7395815]","[840566102, 840814101, 840566101, 840814101]"
26088,"[329615, 7400230]",[1410542101]
26089,"[329616, 7389604]",[781059101]
26090,"[329616, 7392210]",[210049102]
26091,"[329616, 7395240]",[300806102]
26092,"[329616, 7399405]","[1111284101, 1111284101]"
26093,"[329617, 7385213]","[2682974103, 2682974104, 2682974102]"
26094,"[329617, 7389299]",[3060008101]
26095,"[329617, 7389958]","[670824104, 670824102, 670824101, 670824103, 670824102, 670824102]"
26096,"[329617, 7395003]",[330344102]
26097,"[329618, 7388072]","[640825103, 640825103, 640825101]"
26098,"[329619, 7388660]",[650672101]
26099,"[329619, 7393572]","[900013101, 900013101]"
26100,"[329620, 7384816]","[2722040103, 2722040101]"
26101,"[329620, 7391550]","[760690102, 760690101]"
26102,"[329620, 7395824]","[840653101, 840653102, 840717101, 840717102]"
26103,"[329620, 7403934]",[490779101]
26104,"[329621, 7372284]",[2940053102]
26105,"[329621, 7378228]",[2830976102]
26106,"[329621, 7378549]",[2840315103]
26107,"[329621, 7390452]",[670828102]
26108,"[329621, 7396330]","[840611102, 840611103, 840640101, 840611101, 840611102, 840611102]"
26109,"[329621, 7396489]","[3191085102, 850554102, 3191085101, 3191085101]"
26110,"[329621, 7396498]","[750643101, 750643101]"
26111,"[329621, 7404798]","[1420014104, 1420014101, 1420014102, 1420014103]"
26112,"[329622, 7383614]",[2761439102]
26113,"[329622, 7385975]","[2690645101, 2690752101, 2690752101, 2690752102, 2690752103]"
26114,"[329622, 7387755]",[3560045101]
26115,"[329622, 7392904]",[1071088101]
26116,"[329622, 7393264]",[2380764101]
26117,"[329622, 7396341]",[840543101]
26118,"[329623, 7388167]",[2780018102]
26119,"[329623, 7395683]","[850525103, 850002101, 850525101, 850002101, 850525103, 850525101]"
26120,"[329625, 7393088]",[791289101]
26121,"[329626, 7388755]","[650611101, 650654101]"
26122,"[329626, 7388900]","[650730101, 650730102, 650730104, 650730101, 650730101, 650730103]"
26123,"[329626, 7389828]","[1650452102, 1650452101]"
26124,"[329627, 7388578]",[650716101]
26125,"[329627, 7395907]",[4360116101]
26126,"[329627, 7396099]",[3041727102]
26127,"[329628, 7378222]",[2840043103]
26128,"[329628, 7388580]","[650384102, 650384101]"
26129,"[329628, 7392614]",[362338101]
26130,"[329628, 7400463]","[1400690101, 1400690102]"
26131,"[329628, 7400580]","[1400010104, 1400010101, 1400010101, 1400010102, 1400010103, 1400010102, 1400010102]"
26132,"[329628, 7404124]","[1420028103, 1421010102]"
26133,"[329629, 7391769]",[760087101]
26134,"[329630, 7370740]",[2950018101]
26135,"[329630, 7386466]",[680004102]
26136,"[329631, 7394386]",[330479101]
26137,"[329631, 7404671]",[1420973101]
26138,"[329632, 7387960]",[660583101]
26139,"[329633, 7372068]","[2942288104, 2942288103, 2942288103]"
26140,"[329633, 7388497]",[660581102]
26141,"[329633, 7394070]","[110306101, 5080069101, 5080069101, 5080069102, 5080069103, 110306102, 2191142101, 3220014101, 3220014102, 2260722102, 1170318101, 3360418101, 3320821103]"
26142,"[329633, 7395676]","[850575102, 850575102, 850575101]"
26143,"[329634, 7372276]",[2950036101]
26144,"[329634, 7386930]",[4970076102]
26145,"[329634, 7387732]",[1650012101]
26146,"[329634, 7390973]",[760791104]
26147,"[329634, 7394544]",[330344102]
26148,"[329634, 7396137]",[80032101]
26149,"[329635, 7386484]",[2681551101]
26150,"[329635, 7394985]","[850309103, 850309101]"
26151,"[329636, 7387785]",[3072564102]
26152,"[329636, 7389027]","[650094101, 650094102]"
26153,"[329637, 7382245]",[2770706102]
26154,"[329637, 7393496]",[780609101]
26155,"[329638, 7393117]","[786349102, 780661101, 786349101]"
26156,"[329638, 7396499]","[931114102, 931114104, 931114105, 931134102, 931134101, 931114101, 931114101, 931114102]"
26157,"[329638, 7397150]",[2210311101]
26158,"[329639, 7373679]","[2940034101, 2940034102]"
26159,"[329640, 7389284]","[3211117101, 3211117102]"
26160,"[329640, 7393094]",[780080101]
26161,"[329640, 7393104]",[786799101]
26162,"[329640, 7396957]","[2200046102, 4860533102]"
26163,"[329641, 7388490]",[40046101]
26164,"[329641, 7391962]","[960578101, 810018103, 810018102]"
26165,"[329641, 7397176]",[3430362101]
26166,"[329641, 7404274]","[1421010101, 1421010102]"
26167,"[329642, 7378667]","[2791269103, 2791269103]"
26168,"[329642, 7385621]","[2690353102, 2690353101]"
26169,"[329643, 7388566]","[650567101, 650567102]"
26170,"[329644, 7393423]","[3370031101, 3370031101]"
26171,"[329644, 7398913]","[1360303101, 1360303103, 1360005103, 1360005102, 1360005102, 1360005101, 1360303102, 1360002101, 1360301103, 1360002102, 1360002101, 1360002102, 1360303105, 1360303105, 1360003102, 1360303104, 1360003101, 1360303102, 1360303103, 1360301101, 1360003103, 1360301102]"
26172,"[329645, 7372923]",[2940010101]
26173,"[329645, 7385207]","[2681093101, 2681093103]"
26174,"[329645, 7393488]","[780079101, 780079102]"
26175,"[329645, 7395690]",[840558102]
26176,"[329646, 7384506]","[2721803101, 2721803102, 2721803103, 2721803104]"
26177,"[329646, 7393503]","[780798103, 780798101, 780798102, 785017101, 787534101, 787534102]"
26178,"[329646, 7395112]",[321415101]
26179,"[329646, 7395113]",[850687101]
26180,"[329646, 7395666]","[850550101, 850550103]"
26181,"[329647, 7388511]",[650084102]
26182,"[329647, 7388664]",[650308101]
26183,"[329647, 7389040]","[650047101, 650047102, 650047103]"
26184,"[329647, 7389212]","[760949101, 650621101, 760949101, 3221361102]"
26185,"[329648, 7384594]",[2680963104]
26186,"[329648, 7395469]",[871376102]
26187,"[329650, 7399477]",[250321103]
26188,"[329651, 7375719]","[2900008104, 2900008104, 2900008103, 2900008105, 2900008101, 2900008101, 2900008102]"
26189,"[329651, 7388592]",[3153340101]
26190,"[329652, 7389610]",[2330054103]
26191,"[329652, 7398018]",[2650601104]
26192,"[329653, 7396529]",[1161827101]
26193,"[329655, 7386687]","[2690011101, 2690011102, 2690011103]"
26194,"[329655, 7396291]","[840737102, 840737103, 840766102, 840766101, 840737102]"
26195,"[329657, 7388206]","[641710102, 641710102]"
26196,"[329657, 7393196]",[831511104]
26197,"[329657, 7393507]","[780108101, 780108103]"
26198,"[329658, 7384433]",[2720098103]
26199,"[329658, 7388762]","[650804101, 650804102]"
26200,"[329658, 7391057]",[760754101]
26201,"[329659, 7395096]","[850334101, 850334101, 850334101, 850062101, 850062102, 850309103, 850309103, 850309102, 850062101, 850309101, 850309103]"
26202,"[329659, 7395876]",[850449104]
26203,"[329659, 7400334]","[1400010104, 1400010102]"
26204,"[329660, 7400053]",[1400725101]
26205,"[329661, 7379211]","[2820315101, 2820315103, 2820315104, 2820315102]"
26206,"[329661, 7383874]","[2771148103, 3010030103, 2720063103, 2771148102, 2771109103, 2771148101, 2771148101, 2771109102, 3010030101, 2771109102, 3010030101, 2771148102]"
26207,"[329661, 7389221]","[671139103, 700695102]"
26208,"[329662, 7395101]","[850698101, 850698101]"
26209,"[329662, 7395678]","[840552103, 840552104, 840552101, 840552101]"
26210,"[329662, 7396083]",[1621630103]
26211,"[329663, 7373069]",[2930053103]
26212,"[329663, 7385522]","[2690330102, 2690330101, 2690330101, 2690330101, 2690330102, 2690330103]"
26213,"[329663, 7392161]","[2430049102, 2430049101, 2430049101, 2430049102]"
26214,"[329664, 7385580]",[2690330101]
26215,"[329664, 7386174]","[2690023101, 2690023102, 2690023103, 2690023104]"
26216,"[329664, 7389650]","[671350101, 671350102, 671170101, 671170102]"
26217,"[329665, 7386773]",[2370848102]
26218,"[329665, 7394580]","[330341101, 330341102, 330341104, 330341103]"
26219,"[329665, 7395871]",[871343102]
26220,"[329666, 7386469]",[3120028103]
26221,"[329666, 7388242]",[3080344102]
26222,"[329666, 7397408]",[3163815102]
26223,"[329667, 7387509]",[4680523103]
26224,"[329668, 7388019]",[640085101]
26225,"[329668, 7390351]","[670071101, 670071102]"
26226,"[329668, 7391406]","[760548101, 760548102]"
26227,"[329668, 7396472]","[1050046101, 1050046101]"
26228,"[329668, 7396583]","[940317106, 860961102, 940317105, 860961101, 860961101, 940317101, 940317101]"
26229,"[329669, 7383901]",[3012379105]
26230,"[329669, 7385639]","[611010101, 2700015102]"
26231,"[329669, 7396153]","[841041101, 841041102]"
26232,"[329669, 7396289]",[840741101]
26233,"[329670, 7390894]",[1130038101]
26234,"[329670, 7390999]",[890053101]
26235,"[329671, 7383863]","[770910102, 770910101]"
26236,"[329671, 7384714]","[2720105101, 2720065101, 2720081101, 2720113102, 2720057101, 2720105102]"
26237,"[329671, 7395672]",[850550101]
26238,"[329671, 7396160]",[840042101]
26239,"[329672, 7380139]",[2820448101]
26240,"[329672, 7388309]",[650305101]
26241,"[329672, 7396490]","[931114101, 931114102, 931114102, 931114101]"
26242,"[329673, 7379322]","[2830045103, 2830045104]"
26243,"[329673, 7395805]","[840138102, 840062103, 840062101, 840062102, 840138101, 840062104]"
26244,"[329673, 7399060]",[1400026101]
26245,"[329674, 7390768]",[1861290101]
26246,"[329675, 7388991]","[650786104, 650786103, 650786101, 650786101]"
26247,"[329676, 7373401]","[2940064102, 2940064102, 2940064101, 2940064102, 2940064103, 2940064104]"
26248,"[329676, 7384256]","[2720063103, 2720063101, 2720063102, 2720088101]"
26249,"[329676, 7389418]","[650544102, 650544101]"
26250,"[329676, 7396570]","[880045103, 920017102, 931165103, 860933102, 850346102, 860933102, 920017101, 920017101, 920347102, 860933103]"
26251,"[329677, 7387322]","[720039101, 720039102, 2690331102]"
26252,"[329679, 7389830]","[870365102, 870365102]"
26253,"[329679, 7393145]",[880710102]
26254,"[329679, 7393826]",[364874101]
26255,"[329679, 7396480]","[3311694101, 3311694101]"
26256,"[329680, 7388818]",[540686104]
26257,"[329681, 7383538]",[2681260102]
26258,"[329681, 7385177]","[2681161101, 2681161102, 2681161103]"
26259,"[329681, 7392572]",[413752102]
26260,"[329681, 7394949]","[330362101, 330362101, 330362101]"
26261,"[329682, 7386583]",[2690650101]
26262,"[329682, 7396304]","[840022102, 840082104, 840082103, 840022101, 840082101, 840082101, 840022103, 840022102, 840082101]"
26263,"[329683, 7364183]",[560319101]
26264,"[329683, 7396237]","[840056103, 840056103, 840056102, 840056101, 840117101, 840141101, 840141102, 840141103, 840141104, 840056104]"
26265,"[329684, 7380623]",[2830643101]
26266,"[329684, 7383152]",[520044101]
26267,"[329684, 7392587]",[740031101]
26268,"[329684, 7401400]","[1400701101, 1400701103, 1400701102, 1400701105, 1400701104, 1400701104, 1400701104]"
26269,"[329685, 7392780]","[1471140101, 861031103, 3170497103]"
26270,"[329685, 7395999]","[840145101, 840145102, 840021102, 840145101, 840046101, 840021101]"
26271,"[329686, 7384978]",[2720091101]
26272,"[329686, 7384979]",[2721738101]
26273,"[329686, 7389578]",[810525103]
26274,"[329686, 7391146]","[760654103, 760654102]"
26275,"[329686, 7392586]",[3170699102]
26276,"[329686, 7392588]",[271936101]
26277,"[329686, 7392591]",[792015101]
26278,"[329687, 7388797]",[650703102]
26279,"[329687, 7392592]",[750618101]
26280,"[329687, 7393052]",[2990024101]
26281,"[329687, 7399580]","[1440613102, 1440613103]"
26282,"[329688, 7396412]","[840753101, 840753102, 840753101]"
26283,"[329688, 7404265]","[1420998103, 1420998104, 1420998101, 1420998105]"
26284,"[329689, 7386533]","[2690045101, 2690045102]"
26285,"[329689, 7394956]",[330003101]
26286,"[329690, 7388831]",[650686101]
26287,"[329690, 7392586]","[780788103, 780788101]"
26288,"[329690, 7394046]",[4840019101]
26289,"[329691, 7393683]","[432198102, 3260313101]"
26290,"[329691, 7396062]",[790120102]
26291,"[329692, 7391687]",[760597102]
26292,"[329692, 7402093]",[1400013101]
26293,"[329693, 7388240]",[660675101]
26294,"[329693, 7388903]","[650083101, 650083101, 650083102, 650083101]"
26295,"[329693, 7394045]","[3420788101, 4160755101, 4670049101, 780679101, 2260002101, 550702102, 880656101, 1681105101, 1530325101, 1921411101]"
26296,"[329693, 7404722]","[1420357101, 1420357101]"
26297,"[329694, 7385104]",[351372101]
26298,"[329694, 7395928]",[840317101]
26299,"[329695, 7381073]",[4460032102]
26300,"[329695, 7388140]","[660864103, 660864101]"
26301,"[329695, 7396046]",[840576101]
26302,"[329696, 7381074]",[2780515101]
26303,"[329696, 7381336]","[2840346102, 641779103]"
26304,"[329696, 7393150]","[850653101, 670005101, 650749101, 790088101, 670005102]"
26305,"[329697, 7390910]","[591813102, 591813102]"
26306,"[329697, 7393835]","[871863101, 350046101]"
26307,"[329697, 7397786]",[831505102]
26308,"[329698, 7395836]","[840558102, 840558101]"
26309,"[329698, 7396923]",[1030314101]
26310,"[329699, 7384753]",[693080103]
26311,"[329699, 7386934]","[2700061101, 2700061102]"
26312,"[329699, 7389703]",[1720016101]
26313,"[329699, 7395926]",[841137101]
26314,"[329700, 7383825]",[2721730101]
26315,"[329700, 7391144]","[760555102, 760555101]"
26316,"[329700, 7393359]","[850719103, 840562101, 850719101]"
26317,"[329700, 7394939]",[330437101]
26318,"[329700, 7395902]","[850449102, 850593101, 850449103, 850449101, 850699101, 850699101, 850533101, 850449103, 850699101, 850449104, 850449104, 850449104, 850449106, 850449105, 850449105, 850653102, 850699102, 850653101, 850699102, 850401102, 850401102, 850699102]"
26319,"[329700, 7403703]",[1411630102]
26320,"[329701, 7379461]",[2791274103]
26321,"[329701, 7385981]","[2691000101, 2691000102]"
26322,"[329701, 7388814]",[650753101]
26323,"[329702, 7378992]",[2771005101]
26324,"[329702, 7386548]",[850660104]
26325,"[329702, 7387114]",[660083102]
26326,"[329702, 7387841]",[4610405103]
26327,"[329702, 7388134]",[660847102]
26328,"[329703, 7382857]",[1000643101]
26329,"[329703, 7388620]","[2690029101, 2690029102]"
26330,"[329703, 7390018]","[670860101, 670860102, 670860102, 670860103]"
26331,"[329704, 7384930]",[2721976101]
26332,"[329704, 7388810]","[211114106, 211114105, 660353102, 211114102, 211114104, 211114102]"
26333,"[329704, 7390017]","[670842102, 670842101, 670842102, 670842102, 670842103, 670842104]"
26334,"[329705, 7380630]",[2791885103]
26335,"[329706, 7379010]","[840143101, 840143101]"
26336,"[329706, 7385821]",[2690028101]
26337,"[329706, 7391312]",[760136101]
26338,"[329706, 7392560]",[630444101]
26339,"[329706, 7397848]","[1021038101, 1021038101]"
26340,"[329707, 7389935]","[3153390102, 3153390103, 3153390104]"
26341,"[329707, 7393677]",[290694101]
26342,"[329709, 7395914]",[990316201]
26343,"[329709, 7402985]",[1450028102]
26344,"[329710, 7392817]","[3170684101, 2000336103]"
26345,"[329710, 7395916]","[850710101, 850710103, 850721101, 850710103, 850710101, 850710101, 850710101]"
