,coord,frequentadores
780,"[325848, 7372545]",[2980057103]
781,"[325848, 7382306]",[3072543101]
782,"[325849, 7372547]",[3020448102]
783,"[325863, 7376426]",[2910317105]
784,"[325866, 7381974]",[2880443103]
785,"[325866, 7391941]","[3370981103, 3370981103, 3361503103]"
786,"[325875, 7383015]",[2800644102]
787,"[325881, 7395759]",[1020002101]
788,"[325894, 7397530]",[5150015101]
789,"[325904, 7391932]",[5121655101]
790,"[325905, 7398138]",[1400686102]
791,"[325906, 7398904]",[1250318101]
792,"[325909, 7382023]","[3070326106, 3070065102, 3090068104, 3070065102, 2930899102]"
793,"[325910, 7383540]","[3120308101, 3120308101]"
794,"[325930, 7404985]",[1240570101]
795,"[325935, 7382113]","[2982992105, 2982992105]"
796,"[325935, 7404843]",[1240570101]
797,"[325936, 7397644]",[1011170101]
798,"[325939, 7382947]","[2990301102, 2831096102, 2980134101, 2980134101]"
799,"[325945, 7383460]","[3070761101, 3120856101]"
800,"[325947, 7381959]",[2830686101]
801,"[325949, 7381933]",[3131696102]
802,"[325952, 7397660]",[1170318101]
803,"[325963, 7382048]",[2861525102]
804,"[325965, 7397467]",[3560013104]
805,"[325969, 7382815]",[2870729202]
806,"[325969, 7397845]","[3470028102, 3470028102]"
807,"[325970, 7382096]","[2921585103, 2921589104, 3050063101, 3050063101, 2921585103, 2921589101, 2870729202, 3092260105, 3130732101]"
808,"[325976, 7382090]",[3070060102]
809,"[325976, 7392027]","[3310946101, 3155483102, 3310946101, 4630013101, 4630013101, 4621589102, 4600033101, 4600033101, 3331424101, 4621589105]"
810,"[325997, 7392113]",[3420029101]
811,"[326001, 7397764]",[1041113101]
812,"[326002, 7382734]","[2980052105, 2980052105, 2830516102]"
813,"[326002, 7391999]","[3251007102, 3251007102]"
814,"[326004, 7397847]",[1380794101]
815,"[326005, 7382187]","[3060043101, 3090326102, 3090339101, 2870454103]"
816,"[326007, 7381984]","[3110039105, 3110039103, 3110039103, 3110039105, 3110039102, 3110039102]"
817,"[326011, 7398813]","[3440593102, 3440593102]"
818,"[326012, 7383497]",[3090349101]
819,"[326016, 7383663]",[2800586101]
820,"[326023, 7397829]","[1380005106, 1370494101]"
821,"[326037, 7373493]",[2920007101]
822,"[326038, 7382621]",[4680034105]
823,"[326043, 7397600]",[1170318101]
824,"[326067, 7373477]","[2980119102, 2980119102]"
825,"[326078, 7397963]",[1390777101]
826,"[326082, 7397968]",[1180026102]
827,"[326083, 7397968]",[1180026102]
828,"[326087, 7397472]",[980015101]
829,"[326089, 7398150]","[1101307102, 1190359101, 1101307102, 461468101, 3560044101, 3560044101, 901088101, 3560006101, 1163796104, 1750022104, 3560116101, 4970329101, 1163792103, 1163792103, 1921372101, 1170489103, 2220911101, 980024102, 221631102, 1150309101, 3560071102, 3560062102, 5130004102, 3560006101, 1030971102]"
830,"[326105, 7382319]",[4680034105]
831,"[326108, 7398611]","[4992349101, 4992349101]"
832,"[326117, 7373227]",[4730323101]
833,"[326122, 7397843]",[1180026103]
834,"[326125, 7373267]",[2921747101]
835,"[326135, 7392072]",[3150798103]
836,"[326143, 7398080]",[980022101]
837,"[326162, 7397366]","[1161834101, 1030815103, 1172049102, 1030735102, 1270665101, 1270665101]"
838,"[326164, 7397600]","[1271303103, 1271303101, 1251086102, 980030101]"
839,"[326165, 7397745]",[1130016102]
840,"[326175, 7383522]","[3153899101, 3150132102, 3150132102, 4080049102, 3072564103, 3153899102, 3072564103, 781015102, 2270012101, 4681724101, 3050048104, 410050101, 4660894101, 3130383102, 3090082102, 2600025101, 3090799102, 4620028103, 2600025101, 3090799102, 282302101, 3153245101, 4620048101, 711010102, 4620028102, 3150327103, 3150327103, 3130310101, 2441419101, 3351010101, 410050101]"
841,"[326183, 7383674]",[2780106101]
842,"[326188, 7383661]","[3130574101, 3092271102, 3092271102, 3092260105]"
843,"[326194, 7396973]",[1090539103]
844,"[326206, 7392748]","[3050034101, 5050635103, 4320335101, 321884103, 770336104, 3211543101, 350686102, 2131725101, 4820384104, 211295101, 1682222104, 3170403101, 492290103, 492290103, 3041727102, 5050635104, 3311722102, 431236102, 4220087103, 3231507101, 492119102, 20803101, 4820384104, 3120528104, 1682222104, 350426101, 2830970103, 3031119102, 492109101, 431408103, 350426101, 4400035101, 2980134102, 431408103, 1950028101, 2421377102, 180018103, 220307102, 3050022101, 2900033102, 1362073102, 492119102, 1370022103, 350808101, 71570103, 2430003101, 2390008102, 350808101, 2950042103, 321884103, 3031119102, 3070004103, 431236102, 2161122102, 270082101, 2830970103, 2080041101, 220307102, 4890872103, 1310025101, 1300965101, 571027101, 1560627103, 3680304101, 4890872103, 721278101, 721278101, 4740376101, 570891101, 3050811103, 2900038103, 571027101, 870099101, 3730908105, 571106101, 571106101, 4650060102, 1692077103, 711010103, 711010102, 2900038103, 91305102, 570891101, 2001975102, 230652102, 1331651101, 1331651101, 2980010101, 740665102, 2001971102, 872031102, 230638102, 730918101, 4900448102, 871747102, 4891053102, 871533103, 2901012101, 4890989101, 1060560102, 871499102, 1060552102, 1060552102, 3150120101, 451131102, 560520102, 570846101, 3932318101, 560520102, 4992467106, 2130027101, 3030757102, 2290315101, 2451793103, 2960003103, 341193104, 20803101, 2951371104, 260003102, 1280514101, 3121407102, 230638101, 2910050103, 4191310101, 4830025102, 4730335102, 2910317105, 3170053104, 2950325104, 3291579101, 1360021101, 2871617104, 4210985101, 3170053101, 3090064101, 4120051103, 340960103, 1701497102, 1701497102, 4890392102, 1350474101, 20330103, 2910015102, 4890380102, 3211059102, 4650478103, 1692076102, 2980108102, 3990800101, 2300003102, 340960103, 2871504102, 4651052101, 1290004101, 230638102, 1691329104, 2161122102, 4000105103, 480511103, 4651052102, 180898102, 3030757102, 3030347101, 3030757101, 310987103, 800520101, 4990045201, 800520101, 2900011101, 4760594103, 801280101, 3420334104, 801281101, 2260022102, 160780102, 2930048101, 151314103, 4980030101, 300596102, 2930048101, 2890626102, 300596102, 2990011105, 1730051103, 2080020101, 2900009101, 4980030101, 161208101, 4990045202, 4990143101, 51372101, 791915101, 2980540102, 211191101, 211191101, 1400697101, 410436103, 5161386103, 3180057101, 4990143101, 161231101, 2900011101, 3230311101, 161208101, 3230311101, 2680937104, 3000041101, 3000041101, 40006104, 40006104, 310987103, 2930007103, 2251785101, 2891585101, 3010468101, 3380032102, 2890879102, 2890626103, 4971351104, 2930906101, 2851446101, 4680057103, 3153205101, 301045102, 2930877101, 390031102, 3401156104, 2380696101, 540655101, 5020017101, 301045102, 3101165101, 390759101, 390759101, 390309102, 390339101, 3401272101, 3401272101, 310105101, 390309101, 940327101, 3400956101, 3400956101, 40320101, 3190080103, 3380305101, 40320101, 2930312102, 2930987102, 310965102, 2930915101, 2171435101, 530482101, 3230021101, 941127102, 2740721101, 530482101, 4960039101, 4960039103, 2930312103, 821906103, 4960039103, 940327101, 2930312104, 3400430101, 3400430101, 2890879103, 3010468103, 830840101, 40049101, 320701101, 4950114103, 1920047103, 831315103, 4951324102, 4850306103, 61227101, 2940061101, 790049101, 320714101, 2640626104, 1391406101, 2900021103, 790049102, 2380696101, 1720031103, 1470822102, 1391406101, 1662305104, 3071286103, 2900021103, 2911440101, 321261103, 510038105, 2911372101, 3330038102, 61227101, 170739102, 272449101, 2881137103, 3230675102, 321386102, 4601173102, 321261103, 321386102, 2911372101, 831478104, 2942288101, 430656102, 430656102, 780752102, 2831190102, 510038105, 780752101, 831478104, 60020103, 3230670101, 4951171101, 2290058101, 3030757101, 2950024102, 3070934102, 791801101, 611022104, 2980426101, 611022104, 830985102, 4951200104, 2390008102, 791461101, 5080301101, 830985101, 1470014103, 3341657101, 3070789102, 5030305101, 2080041101, 5030305101, 4991958102, 3450536103, 70952103, 30782101, 3030613102, 3030347101, 4850306103, 60020103, 2980310103, 1662305104, 3030613102, 3070789104]"
845,"[326219, 7398033]",[1070730104]
846,"[326228, 7392852]",[2260775103]
847,"[326233, 7398536]",[1260004101]
848,"[326241, 7396985]",[930645105]
849,"[326243, 7396968]","[951136102, 951136102]"
850,"[326243, 7397289]","[1271233103, 3351811103, 1271303101]"
851,"[326260, 7373414]","[2920430101, 2921000104]"
852,"[326263, 7397588]",[1021165104]
853,"[326263, 7404272]",[1250054101]
854,"[326267, 7397245]",[1251086102]
855,"[326270, 7387685]",[3190487103]
856,"[326271, 7392754]","[211295101, 1621622102, 3200029101, 91305102, 3182812102, 2371183102, 3200029101, 3182812102, 1730051103, 3140012102, 3170403101, 3200506102, 30782101, 3150632102, 51372101, 32274103, 1720478102, 3170053104, 3140317103, 161231101, 2180772103, 71570103, 3210002101, 3170053101, 3181622101, 1660579102, 1720478102, 160688102, 3200003101, 5150037102, 3130641102, 1660559101, 3130641101, 1570850102, 221708102, 5150037104, 1660559101, 1660579102, 3211059102, 1692076102, 151314103, 2180855101, 160688102, 2370741103, 2370741103, 740665101, 1570049103, 4980008101, 2801434103, 2930312102, 810598101, 390031102, 390309101, 390309102, 810598101, 2930312103, 2802120101, 2930312104, 822133103, 1180382102, 822133103, 2940001101, 410436103, 2940001103, 2940006102, 4951193104, 830985101, 830985102, 2940040101, 4620931102, 430786102, 1920047103, 4940618106, 2890035101, 4940597103, 2940049103, 4980008101, 4980008102, 4980036101, 4980036101, 4290735101, 4300509101, 2921000104, 791461101, 4372946101, 4372946104, 4503888102, 350686102, 791476101, 2921141102, 791801101, 791915101, 800055102, 1881354101, 2940049104, 800055102, 360637101, 360637101, 800598103, 800598103, 801281101, 801445103, 4610015105, 4990326104, 801445103, 740665101, 2930044103, 4730011102, 371068101, 371068101, 2930044103, 4240967101, 831315103, 230652102, 880810101, 2000011101, 3030795102, 3030795102, 500641101, 500699101, 990416103, 971345101, 971345101, 971142105, 520028101, 1960323101, 970033102, 970033102, 2990318101, 2990317102, 1981515105, 2980524102, 960649101, 960649101, 960634103, 960517101, 960505101, 2990030101, 950045101, 950045101, 950043103, 950043103, 2980524103, 2980052107, 3040041103, 1950028101, 3050039105, 840078103, 611632101, 2950012104, 2950019202, 2021222103, 2950024101, 4820028101, 2950036102, 2020004101, 2960027102, 580021103, 580021103, 2010044104, 4681940104, 2890035101, 870344103, 3060047101, 4920913102, 4920913101, 4910769102, 452258102, 1060020102, 1060017101, 1060017101, 4890989101, 871747102, 4890392102, 4890380102, 2970521106, 480546101, 871550102, 3081125102, 3070445101, 3401184101, 2050037101, 2900036104, 1371428101, 321856101, 300719101, 321856101, 5000323102, 300108101, 3110326103, 3360875102, 2680937104, 282302101, 730882103, 3510383101, 780021101, 1350474101, 2050075103, 781015102, 730918101, 300744104, 740665102, 300744104, 3380036101, 2910012102, 2910048102, 2780107104, 321449101, 730016101, 2910007102, 2910007102, 321449102, 2910048103, 2910048103, 2760662101, 5020013104, 5020017101, 3401103103, 2782009101, 3400307102, 3400016102, 3381269101, 3380036101, 770336104, 273342102, 3560089101, 2920018103, 3090081101, 1520026102, 5000002103, 3291604102, 1530596102, 1540023101, 1540035102, 3281408102, 3271052102, 3271052102, 1280510101, 1280510101, 2520027103, 341453102, 4200947103, 790049102, 2460004101, 1570036101, 790314101, 1520026102, 5031283102, 2540828101, 2540828101, 3600019102, 273342102, 3620805102, 271733102, 271733102, 5031277101, 2580023103, 2580021101, 2910048102, 790049101, 270082101, 1300965101, 2570036102, 2570037102, 3721091101, 3770362101, 3090337101]"
857,"[326275, 7397885]","[1164081104, 1164081104, 1370494101]"
858,"[326278, 7397480]",[1080826101]
859,"[326278, 7397588]","[1240029102, 1240029102]"
860,"[326280, 7397686]",[1163796101]
861,"[326283, 7383602]","[3131706102, 3090068102, 3131706102]"
862,"[326283, 7398189]",[1090541101]
863,"[326285, 7397919]","[1380463102, 1380463102]"
864,"[326308, 7397756]",[1170032101]
865,"[326314, 7397928]",[1161870101]
866,"[326321, 7383567]",[3081186102]
867,"[326329, 7400765]","[1091243104, 1091243104]"
868,"[326333, 7392759]","[3360010102, 3360010102]"
869,"[326346, 7383461]",[3080393102]
870,"[326347, 7392752]","[2820024102, 3052487103, 3350312105, 1060552101, 1060552101, 1060560102, 4610032102, 1221397101, 4650010101, 4610032102, 2820024102, 800092102, 3060305104, 4640042102, 3360831101, 2970316101, 2900033102, 3360861101, 3360861102, 3170021102, 1220020101, 442645102, 3330052101, 880694101, 2790016101, 940318101, 940318101, 2791307103, 5130513102, 3080009103, 3270020103, 950580104, 3270020103, 3280526105, 3280526105, 4550687103, 4550687103, 3291599103, 4600005103, 3010521102, 4600005103, 4600005104, 4600005104, 2980368102, 891271103, 891271103, 2831090104, 2570008101, 2000030203, 880694101, 3170434101, 3170434101, 2980927102, 4640014104, 321449102, 4750058103, 2801852104, 3070063102, 2801852104, 3070026101, 4611216102, 3090415101, 4630924101, 4630924101, 5010307101, 5010307101, 4611216102, 3070063101, 321449101, 320701101, 1190430101, 830840101, 770016101, 3181940102]"
871,"[326355, 7397486]",[1011329101]
872,"[326363, 7383488]","[3052334103, 3052334102]"
873,"[326363, 7397586]","[1110679104, 1110679101]"
874,"[326371, 7397779]","[1260307103, 1161834101]"
875,"[326371, 7397883]",[1172049102]
876,"[326398, 7383275]","[3052334102, 3052334103]"
877,"[326399, 7392377]",[3260620104]
878,"[326399, 7392647]","[200826102, 400089102, 2921747105, 2921747105, 200826102, 271480102, 2180525102, 3320013101, 200826103, 791608103, 791608103, 200826103, 3030019103, 4421407104, 872031102, 4870650105, 2180525102, 321839102, 570846101, 321839102]"
879,"[326402, 7399346]","[1260011103, 1260011103]"
880,"[326406, 7383280]",[2800644102]
881,"[326415, 7392909]","[840669102, 840669102]"
882,"[326418, 7392742]",[1160148101]
883,"[326419, 7397725]","[1220343102, 1220343102]"
884,"[326420, 7397732]",[1021165103]
885,"[326421, 7397753]",[1221392101]
886,"[326430, 7386643]","[3271239101, 2950010104, 720516102, 3181940102, 211283104, 2220050105, 3180598101, 3181752101, 2300032101, 3190487103, 1521071102, 720516102, 3181622101, 4950359101, 2951431103, 400776103, 5040044101, 5040044101, 3932346102, 960634102, 32274103, 3180598101, 3190080103, 2680148101, 4991951201, 2930017102, 3180956101, 2771280103]"
887,"[326438, 7380465]","[3330001101, 2811536103, 2851446101, 2830016101, 2810037103, 2830016101, 2820914103, 2840050102, 2840752102, 2830016103, 2840752102, 591645101, 2810037103, 920001101, 2811418101, 2811521101, 2830972104, 2811536102, 2840034102, 2811536103, 2871504102, 2840050102, 2840034102, 2840039101, 2970521106, 2801434103, 2870729101, 2830964104, 2970521105, 2811409102, 2830964104, 2970521105, 2830016103, 2840039101, 1020994101, 2830970103]"
888,"[326438, 7386582]","[3181942103, 3181942103]"
889,"[326439, 7384082]","[2800797103, 3081186102]"
890,"[326457, 7393683]",[810538101]
891,"[326458, 7397849]","[840743102, 2290035101, 80010101, 4800037101, 4830026102, 1150363102, 931134101, 1241398102, 1241398102, 1241398101, 1241398101, 1240491105, 1240491104, 1240006102, 1240006102, 1230399103, 1230399103, 1230049103, 1230049103, 1221386104, 1220021101, 1211389101, 1211389101, 1210381101, 1210003101, 1180382103, 1180382103, 931134101, 1180029102, 1180026103, 1170918103, 1170918103, 1251101102, 1251180101, 1251180101, 1251180103, 3350350101, 3350350101, 1450583102, 1401585103, 1401585103, 1401246105, 1401246105, 5010316103, 5010031103, 1390809102, 1390809102, 1390799104, 1160438102, 1390777101, 1390006102, 1371559102, 1371559102, 1371559101, 1371559101, 5000021101, 3560093101, 1271200104, 1270004102, 1270004102, 4992027103, 1251180103, 1390006102, 1160339101, 1180041102, 1160077101, 1121387101, 1120317105, 1120317105, 1112175104, 1110679104, 1160077102, 1110026102, 1110016101, 1101534102, 1101534102, 1101534101, 1121387101, 1101534101, 1101037104, 1030815103, 1021165104, 1021165103, 1011192101, 1010523101, 1010339103, 980906101, 980015101, 970002103, 970002103, 1101037104, 1130015102, 1110679101, 1221386102, 1130015102, 1130050101, 1130050101, 1130035101, 1132244102, 1130035101, 1132244102, 1130301103, 1150363102, 1130022103, 1130016102, 1160064101, 1160064102, 1130015104, 1130015103, 1130015102, 1130022103, 1130301103]"
892,"[326459, 7397890]",[1160448102]
893,"[326472, 7386805]",[3150462101]
894,"[326479, 7380518]",[2810496105]
895,"[326487, 7392597]",[2280011201]
896,"[326489, 7380473]","[2850057104, 2790011102]"
897,"[326499, 7380459]","[2790011102, 2850057104]"
898,"[326507, 7382651]",[2830970102]
899,"[326518, 7405253]",[1160044101]
900,"[326525, 7373570]","[4731565101, 4731565101]"
901,"[326530, 7382411]",[3072562102]
902,"[326532, 7403821]",[1220325105]
903,"[326533, 7386696]",[3422109102]
904,"[326535, 7401187]",[1220325104]
905,"[326540, 7382841]",[2831190101]
906,"[326544, 7397582]",[1260016101]
907,"[326548, 7372198]",[2921593104]
908,"[326549, 7397356]","[1010523102, 1010523101]"
909,"[326552, 7398461]",[860332103]
910,"[326555, 7377800]",[2900323103]
911,"[326557, 7382693]",[2791331101]
912,"[326558, 7377808]","[2980140102, 2980140102]"
913,"[326560, 7382433]",[3052470102]
914,"[326561, 7377784]",[2930318101]
915,"[326569, 7397888]","[1870029102, 2190032101, 3551685101, 5010031103, 1180010101, 1180010101, 4921983101, 1160438102, 1160077102, 1160077101, 4850588101, 1080840101, 4841307102, 4841295102, 1030792101, 4810541101, 1011192101, 1010339103, 890002102, 980040102, 1421801101, 900061102, 1390864102, 1240028103, 1130033101, 900061102, 1740551101, 5150337102, 3590028103, 5150337102, 10027103, 5160342101, 5141224101, 5141224101]"
916,"[326572, 7395582]","[3381248102, 3381248102]"
917,"[326594, 7386837]",[3290474101]
918,"[326596, 7401289]","[1250455101, 1221385101, 1260013105, 1261715103, 1221385101, 1261715104, 1250455101]"
919,"[326597, 7401357]","[1220023101, 1220049101]"
920,"[326606, 7384118]",[40316101]
921,"[326606, 7384285]","[3090378101, 3090396101]"
922,"[326607, 7373592]","[2990023102, 2990023103, 2990023102]"
923,"[326607, 7386874]",[3361486102]
924,"[326608, 7377578]",[2970322102]
925,"[326617, 7386905]",[3050307101]
926,"[326617, 7401316]",[1220325104]
927,"[326625, 7386980]",[3090354101]
928,"[326636, 7400370]","[1251101102, 1270045101]"
929,"[326645, 7386650]","[3290740101, 3153218104]"
930,"[326646, 7400438]","[1110016101, 1110016101]"
931,"[326649, 7382759]",[2900323102]
932,"[326650, 7398323]","[1390308102, 1390308102]"
933,"[326653, 7398345]","[1230042201, 1230042201]"
934,"[326665, 7387124]",[3031101103]
935,"[326670, 7377246]",[2790492102]
936,"[326676, 7391954]","[3300320102, 3290315102, 3351168103, 2980104104, 3290462103, 3321210103, 3321210103, 3320341103, 3290462104, 3270017101, 3320341103, 3300912102, 3300320102, 3351168103, 2940407104, 3420029102, 2990024101, 3080313102, 4600523103, 3420334104, 3420306101, 3420038103, 3420038103, 3420029102, 2940052103, 4650478103, 3410031103, 3410031103, 3410031102, 3410031102, 3030683101, 3030683101, 3401184101, 3030674101, 3401103103, 3030674101, 3030068102, 3400307102, 2980739101, 3230034103, 3291584101, 40049101, 3161000102, 3161000102, 310055101, 3140045103, 4990118101, 3150673101, 2830010101, 4992133101, 310055101, 2830972104]"
937,"[326677, 7377174]",[2970016101]
938,"[326681, 7384379]","[3230016102, 3072542102, 230318103, 3072564102, 3230016102, 2931017101, 3290740101, 3072542101, 2811422103, 2811422103, 3021189102, 3155448102]"
939,"[326688, 7386626]","[1000643101, 1000643101, 3300657102]"
940,"[326695, 7384448]","[3090599102, 3090082102, 3090599102]"
941,"[326696, 7397353]",[1070730104]
942,"[326699, 7397586]","[1271151101, 1271151101]"
943,"[326718, 7386682]",[3153208101]
944,"[326719, 7382707]",[2831108102]
945,"[326725, 7393616]",[3280043101]
946,"[326728, 7375873]",[2881137101]
947,"[326728, 7386470]","[3180386102, 3190711101, 3181529101, 3210338101, 3030056101, 3190711101, 3181529102, 3210338101, 3181529102, 3181529101]"
948,"[326732, 7397577]",[3351811103]
949,"[326740, 7373792]","[2981434101, 2981434101]"
950,"[326744, 7398417]","[1270052103, 1090651102, 1161781101, 1271200104, 1210486104, 1270052103, 1090541101]"
951,"[326747, 7397577]",[1260016101]
952,"[326752, 7395678]",[1271319103]
953,"[326753, 7373455]",[2980960102]
954,"[326757, 7373460]",[4730048102]
955,"[326757, 7386802]","[2791885103, 2791885103]"
956,"[326763, 7380620]","[3130732101, 2840047101]"
957,"[326763, 7393559]",[820828102]
958,"[326766, 7373791]","[2980097101, 4730319101, 2990314101, 2990314101, 4730319101, 3120856101, 4730023101, 4730051101, 4730023101]"
959,"[326767, 7392181]",[271397103]
960,"[326771, 7393597]",[820828102]
961,"[326779, 7392071]",[540852101]
962,"[326788, 7384410]",[3150387103]
963,"[326792, 7393547]",[1041273102]
964,"[326798, 7392615]","[3164164104, 880103101, 3080307101, 4621589101, 3360861101, 3360861102]"
965,"[326799, 7374817]",[2950325102]
966,"[326801, 7395568]",[970015104]
967,"[326802, 7382562]","[3021216101, 3050048104]"
968,"[326808, 7375946]",[2950325102]
969,"[326815, 7395530]",[1011176101]
970,"[326821, 7373885]","[2910895101, 2910895101]"
971,"[326822, 7386597]",[800092102]
972,"[326825, 7392534]","[3330023102, 3330023102]"
973,"[326826, 7387040]",[540852101]
974,"[326828, 7375911]","[2920038104, 2910047101]"
975,"[326830, 7373944]","[2940032101, 2940032101]"
976,"[326830, 7392189]",[2981434104]
977,"[326839, 7378804]","[2940311102, 2940311102]"
978,"[326844, 7403535]",[1250673102]
979,"[326859, 7376431]",[2860870101]
980,"[326873, 7393552]","[321384101, 321384101]"
981,"[326874, 7380399]",[2840034101]
982,"[326875, 7392180]",[2980415104]
983,"[326876, 7386950]","[3300657102, 4680011101]"
984,"[326882, 7392625]",[4670018101]
985,"[326883, 7380311]",[2920430101]
986,"[326889, 7393467]",[1021043101]
987,"[326893, 7386514]","[3200044101, 3200044101, 3180512106]"
988,"[326895, 7387256]","[3111032101, 3111032101, 3050307101, 3361486102]"
989,"[326898, 7384591]","[3250435101, 3090396101, 3070734101, 2160003103]"
990,"[326899, 7380451]","[3131726101, 3131726101]"
991,"[326900, 7374644]",[2980097101]
992,"[326903, 7382443]",[2840047101]
993,"[326903, 7388518]","[442645101, 5160051101, 3180057101, 3290766102, 2930003101, 3090008105]"
994,"[326904, 7393450]",[3420500101]
995,"[326907, 7394966]",[971321101]
996,"[326913, 7392899]",[3080009103]
997,"[326915, 7392882]",[4621589101]
998,"[326918, 7374271]","[2940311101, 2940311101]"
999,"[326920, 7386927]",[3150370103]
1000,"[326931, 7397001]",[1050089101]
1001,"[326940, 7392153]","[4621049102, 4621049102, 3270980103, 3190046104]"
1002,"[326956, 7374546]",[2990023103]
1003,"[326963, 7392618]","[4840019101, 4840019101]"
1004,"[326966, 7392777]","[4841237101, 3164164104]"
1005,"[326972, 7387474]",[3290065104]
1006,"[326974, 7373787]","[2950056101, 2950040102, 2950026101, 2950026101, 2950040102, 2910324102, 2950056101, 2950056102, 2950056102, 2950059103, 2950059103, 4730302101, 2921000105, 4730302101, 2960002101, 2960009101, 2960009101, 2921056105, 2950013102, 2950005103, 2950005103, 2921747103, 2930015104, 4730029102, 4730029102, 4730028105, 2930017102, 2930027101, 4730028105, 2921581101, 2930312104, 2930992104, 4730051103, 2940065101, 2940407101, 2940407101, 2940407103, 4730054101, 2940407103, 2940407104, 2921141102, 151105301, 170594102, 2950005102, 2950009102, 4730303102, 2980002101, 2920948101, 2890021101, 650095103, 2910009102, 2910009102, 4731411101, 4730307101, 4730307101, 2910818101, 4731375101, 2921581102, 2980368103, 2980927102, 2910035101, 2982943101, 2982943101, 2982965101, 2982965108, 2982965108, 2990018102, 2990018102, 2910317104, 2990023101, 4731375101, 2980310103, 2980143101, 2980126101, 2980002101, 2910324102, 2980055106, 2980059102, 2980059102, 4730303102, 2920038103, 2920038103, 2980060101, 2980060101, 2980070105, 2980070105, 2980084102, 2980084105, 2920018103, 2980104104, 2911440101, 2980105102, 2980105102, 2881137101, 2980119103, 2980120103, 2980120103, 2920948101, 2921581102, 2980143101, 3250363102]"
1007,"[326975, 7386919]",[3181113102]
1008,"[326987, 7386916]",[2780590104]
1009,"[327017, 7384954]","[2780559101, 2780559101]"
1010,"[327024, 7399967]",[1271233103]
1011,"[327029, 7387588]",[2761385105]
1012,"[327038, 7393294]",[1351941102]
1013,"[327039, 7373937]","[2910021102, 2910030101, 2950346101, 2950346101, 2950325104, 4730451101, 2950309102, 4640332105, 2910021102, 2940027102, 2940027102, 2950309102, 2910032101, 2951359104, 2951371104, 2940006102, 4730451102, 2951371104, 2951371104, 2951388101, 2951431103, 2910021101, 2910021101, 2930992104, 2930987102, 2930915101, 4731411101, 2910015102, 2930382102, 2951359104, 4730451102, 2910039101, 2802247101, 2940408101, 2940408102, 4720028102, 4720028102, 2950009102, 2950010101, 2950010104, 2950012104, 2950013103, 2950013103, 2950019202, 2910818101, 2950024101, 2950024102, 2910035101, 4730335102, 4630006103, 2910311102, 2950036102, 2910050103, 2950039101, 2950039101, 4730350103, 4730350103, 4730451101, 2950042103, 2950053102, 2910039101, 4731565102, 4971131103, 4730346101, 2910012102, 4721826104, 4731565102, 4730051102, 640838101, 2980104101, 2980108102, 2980108103, 2980108103, 2980112101, 2980134102, 2980324102, 2980415104, 2980458102, 2980524102, 2980524103, 2980537101, 4730051102, 2980727103, 2921056103, 2921056102, 2921056101, 2980727104, 2980727104, 2980739101, 2981434104, 2982942101, 2982949101, 2982965101, 2983008101, 2990017103, 3400016102, 2990024101, 2980727103, 2980056104, 640838102, 2980052107, 710043103, 2930015101, 2970316104, 2970316101, 2901012101, 2910010102, 2970302101, 2970302101, 4730011102, 2960312101, 2960312101, 2910010102, 2910010103, 2960027102, 2910010103, 710043103, 2980056104, 170739102, 2980025101, 2980052104, 2980052104, 2921746101, 2980052103, 2980025101, 2980050101, 2980052103, 2980034102, 2980034102, 2921747103, 4920037102, 3150027101]"
1014,"[327052, 7384709]",[3231577103]
1015,"[327053, 7392922]",[4600518102]
1016,"[327053, 7392923]","[931134102, 850006103]"
1017,"[327058, 7392880]",[3200480102]
1018,"[327061, 7392818]",[2861520103]
1019,"[327066, 7393174]",[3200009101]
1020,"[327069, 7393158]",[1010593101]
1021,"[327088, 7392739]",[4640016104]
1022,"[327093, 7392790]",[3200040101]
1023,"[327097, 7392984]","[971326104, 661139103]"
1024,"[327118, 7390533]","[3211606103, 2801627103]"
1025,"[327121, 7405024]","[1160016103, 1160016103]"
1026,"[327124, 7386350]",[2780590104]
1027,"[327125, 7392682]","[3280053102, 3200370101]"
1028,"[327128, 7387201]",[3060007102]
1029,"[327130, 7392678]",[4640016104]
1030,"[327131, 7392678]","[871826101, 3190873102, 3190873102]"
1031,"[327132, 7392677]","[3200009101, 1041113101]"
1032,"[327136, 7392224]",[970070101]
1033,"[327137, 7392642]","[3280054102, 781192101]"
1034,"[327139, 7392928]",[4610311102]
1035,"[327155, 7386353]",[2720486102]
1036,"[327156, 7374052]","[2940029103, 2942288101, 2940035102, 2940035102, 2940040101, 2940061104, 2940044101, 2940061104, 2940046101, 2940046101, 2940049101, 2940049101, 2940049103, 2940049104, 2940050101, 2940029103, 2940061103, 2940014103, 2940014101, 2960030101, 2960030101, 2960009102, 2960009102, 2960003103, 2940001101, 2940014103, 2940001103, 2940003103, 2940004102, 2940004102, 2940012102, 2940012102, 2940014101, 2940003103, 2940050101, 2940031102, 2940052103, 2940052105, 2940061101, 2940066101, 2940061103]"
1037,"[327156, 7393359]","[3241388102, 3241388102]"
1038,"[327160, 7392667]","[800013101, 860912101]"
1039,"[327160, 7401592]",[1550017102]
