,coord,frequentadores
33888,"[332317, 7391572]","[630450104, 860085103, 341477101, 630450103, 2740039101, 800069102, 1041789104, 3190046105, 341477103]"
33889,"[332317, 7391782]","[560363101, 560363101]"
33890,"[332317, 7393173]","[200485101, 200485101, 200485102]"
33891,"[332317, 7394965]","[52090102, 52090101, 52090101]"
33892,"[332317, 7395721]",[1270024102]
33893,"[332317, 7395920]","[4810031102, 4810031102]"
33894,"[332317, 7397617]","[80506102, 80506102, 80506103]"
33895,"[332318, 7390114]","[550373101, 550373102, 550373101]"
33896,"[332318, 7394071]",[260041101]
33897,"[332318, 7396577]","[61283103, 61283101, 1021165103, 61283104]"
33898,"[332319, 7389444]","[541391101, 541391102]"
33899,"[332321, 7397210]",[80042101]
33900,"[332322, 7389621]","[541049101, 541049101]"
33901,"[332322, 7389843]","[550722102, 550722101]"
33902,"[332322, 7395557]","[2811379101, 2811379102]"
33903,"[332323, 7398477]","[1180022101, 1310049101, 600360101]"
33904,"[332325, 7380383]","[2782409102, 2782409101, 2782409103]"
33905,"[332325, 7389277]",[610312102]
33906,"[332325, 7397220]",[930322103]
33907,"[332326, 7380626]",[2782064103]
33908,"[332326, 7388650]",[644935101]
33909,"[332326, 7390006]","[550035101, 550035101, 550035102, 550609102]"
33910,"[332327, 7397199]",[1380010101]
33911,"[332327, 7402732]",[4700017104]
33912,"[332327, 7403253]",[1441423101]
33913,"[332328, 7380415]","[2780163102, 2780163102]"
33914,"[332329, 7387330]",[2750496102]
33915,"[332329, 7389447]","[540762101, 540762102]"
33916,"[332329, 7399832]",[1570656102]
33917,"[332330, 7389704]","[540802101, 541154103, 541154101]"
33918,"[332330, 7394341]","[41176103, 41176101, 41176101]"
33919,"[332330, 7395494]",[2640793102]
33920,"[332330, 7395496]",[431487103]
33921,"[332330, 7395657]","[61441102, 61441101]"
33922,"[332330, 7402006]",[1480732103]
33923,"[332331, 7384030]",[2740035101]
33924,"[332331, 7389773]","[540056102, 540056102]"
33925,"[332331, 7391568]","[622159102, 341242102, 221655103, 622159104, 622159102, 1040047102, 571106102, 300857101, 330459103, 362244104, 362244102, 300857101, 1001796103, 362244103, 300857102, 760869103]"
33926,"[332331, 7395474]","[621259101, 621259101, 621259103, 621259103]"
33927,"[332332, 7392836]",[2540498102]
33928,"[332332, 7393542]",[920347103]
33929,"[332332, 7397190]",[170346102]
33930,"[332333, 7379782]","[2780065101, 2780597102, 2780597101, 2780597104]"
33931,"[332333, 7390555]","[771297105, 2430016101]"
33932,"[332333, 7392242]","[611813102, 611813101, 270082102, 270082102, 570737104, 270082103, 270082104, 570737103, 270082105]"
33933,"[332333, 7392902]","[271651102, 271651101]"
33934,"[332333, 7394558]",[41332101]
33935,"[332334, 7394358]",[1180017102]
33936,"[332334, 7399835]",[1331750103]
33937,"[332335, 7392183]",[622045102]
33938,"[332335, 7394733]",[2650036105]
33939,"[332335, 7396217]",[1420327101]
33940,"[332336, 7388795]","[610303102, 610303101, 610303104, 610303105]"
33941,"[332336, 7388815]",[610020101]
33942,"[332337, 7393883]",[791127101]
33943,"[332337, 7395285]",[880776101]
33944,"[332337, 7396601]",[71482104]
33945,"[332338, 7379719]","[2780590102, 2780590105, 2780590101, 2780590104, 2780590103]"
33946,"[332338, 7389589]","[541481101, 541481103, 541481102]"
33947,"[332338, 7392793]",[970926101]
33948,"[332338, 7392938]",[271582102]
33949,"[332338, 7393865]","[260304101, 260012101, 260004101, 260012102, 260012104]"
33950,"[332338, 7394341]","[920039101, 3270018104, 3270018102, 1111122101]"
33951,"[332338, 7399811]","[881322102, 1371403102]"
33952,"[332339, 7389589]","[542946104, 542946103, 542946102, 542946101]"
33953,"[332341, 7388622]",[2830972101]
33954,"[332341, 7392531]",[80042102]
33955,"[332341, 7396718]","[90302104, 90302103, 50783103]"
33956,"[332342, 7387410]","[2671035101, 2671035102]"
33957,"[332342, 7389839]","[550684102, 550684101]"
33958,"[332342, 7396819]",[70860101]
33959,"[332342, 7397207]","[71473104, 71473103, 71473102]"
33960,"[332342, 7412736]",[3590008105]
33961,"[332343, 7379464]",[2780010101]
33962,"[332343, 7385276]",[640575101]
33963,"[332343, 7391908]",[571430101]
33964,"[332344, 7383725]","[2740053101, 2740053102]"
33965,"[332344, 7391795]",[1610339104]
33966,"[332344, 7392513]",[4890392102]
33967,"[332344, 7393317]",[10002103]
33968,"[332344, 7393813]",[3291603101]
33969,"[332344, 7394359]","[2050061102, 2050061103]"
33970,"[332344, 7395139]",[791740101]
33971,"[332345, 7384570]",[221886102]
33972,"[332345, 7384762]",[2721710101]
33973,"[332345, 7384763]","[3182453103, 3182453101]"
33974,"[332345, 7389445]","[540595102, 540038103, 540595101, 540595102, 540038102, 540038101]"
33975,"[332345, 7391177]",[570846102]
33976,"[332345, 7393175]",[1310404104]
33977,"[332345, 7393559]","[430041101, 560749102]"
33978,"[332345, 7395791]",[60034101]
33979,"[332346, 7387330]",[590302101]
33980,"[332346, 7390822]","[561236101, 561236101, 561236101]"
33981,"[332346, 7393957]",[30318101]
33982,"[332346, 7395283]","[1650020102, 785141101, 1400023103, 1650020102, 570026102, 1270689102]"
33983,"[332347, 7385294]",[2740043105]
33984,"[332347, 7387017]","[600305101, 600305104, 600305102, 600305101, 600305201, 600305101, 600305103]"
33985,"[332347, 7393299]","[261351104, 40011101, 220068101]"
33986,"[332348, 7392536]",[350625101]
33987,"[332350, 7393575]",[260697101]
33988,"[332350, 7394891]",[4180920102]
33989,"[332350, 7399866]",[1500029103]
33990,"[332350, 7401798]",[1410994101]
33991,"[332351, 7387304]","[591651101, 591651102]"
33992,"[332351, 7392844]",[42040101]
33993,"[332351, 7393380]","[261382101, 261382101]"
33994,"[332351, 7393748]","[260028101, 260028101]"
33995,"[332352, 7392609]","[270564103, 270564102, 270564102, 270564101]"
33996,"[332352, 7393569]","[871683101, 871683101]"
33997,"[332354, 7392028]",[550716101]
33998,"[332354, 7394872]","[2450021101, 2450021101]"
33999,"[332354, 7394890]",[10024102]
34000,"[332354, 7400421]",[1470813102]
34001,"[332355, 7381529]",[2760676102]
34002,"[332355, 7394890]","[5040013101, 610025101, 610025101]"
34003,"[332355, 7395306]","[1901037101, 1941008104, 1820355102, 4400016101, 5082551102, 1820355102, 1580027104, 980048102, 1820355103, 1820355103, 2310047101, 2681007102, 2401276101, 1470399104, 871335103, 1470399101, 3190059101, 570810101, 750610101, 2430050101, 711006101, 3170646102, 2930987102, 2370914102, 351908101, 1872357102, 280053101, 2810033103, 2370914102, 2260776103, 2180039102, 1872357101, 2190049103, 1720037101, 750795101, 750123101, 2180039102, 750546102, 750610101, 61210101, 510510101]"
34004,"[332355, 7395407]",[550025101]
34005,"[332355, 7396131]","[920333101, 1450562103]"
34006,"[332355, 7402917]","[90045101, 1440330102]"
34007,"[332356, 7391630]","[570527101, 570527101]"
34008,"[332356, 7394360]",[271802103]
34009,"[332357, 7392049]",[250034102]
34010,"[332357, 7392186]","[270812102, 270812104, 270812101]"
34011,"[332357, 7393886]","[260027102, 260027101]"
34012,"[332358, 7380148]","[2782107101, 2782107104]"
34013,"[332358, 7388954]","[610312102, 610312102, 610312101]"
34014,"[332358, 7389583]","[540831103, 540831102, 540831103]"
34015,"[332358, 7393688]",[430875102]
34016,"[332358, 7395782]",[1270024102]
34017,"[332358, 7396153]",[4960819101]
34018,"[332359, 7387873]","[610015103, 610015101, 610015102, 610015104, 610015105]"
34019,"[332359, 7388934]",[611038101]
34020,"[332359, 7389568]","[540737102, 540971102, 540737101, 540971101]"
34021,"[332359, 7394875]","[3221127101, 3221127101]"
34022,"[332359, 7400402]",[1371393101]
34023,"[332360, 7391148]",[1031019101]
34024,"[332360, 7391621]","[502166101, 502166101]"
34025,"[332361, 7381824]","[2760740101, 2760740101]"
34026,"[332361, 7389587]","[541128103, 541128101, 541128102]"
34027,"[332361, 7400401]",[1370011101]
34028,"[332362, 7357827]","[2980040102, 2980040104, 2980040101, 2980040103]"
34029,"[332362, 7394861]","[1111122101, 4260056103, 670301101]"
34030,"[332363, 7391194]","[560363102, 1531959101]"
34031,"[332363, 7395637]","[61185101, 61185102, 61185107, 61185105, 61185106, 61185106, 61185103]"
34032,"[332363, 7396447]",[1450003101]
34033,"[332364, 7389587]","[540775102, 540775101, 540775101, 540027101]"
34034,"[332364, 7391460]",[3770021101]
34035,"[332366, 7395224]",[52020101]
34036,"[332367, 7377681]","[2850340102, 2850340103]"
34037,"[332367, 7391087]","[490434101, 490434101]"
34038,"[332368, 7391602]",[781015101]
34039,"[332369, 7389559]",[540579101]
34040,"[332369, 7391071]","[771297105, 1330571102, 771297105]"
34041,"[332369, 7391580]","[230403101, 4811673102, 3290081102, 3290081102]"
34042,"[332369, 7392939]",[880668101]
34043,"[332369, 7393366]","[261313101, 261382101, 261313102, 261382101, 261313101, 261313103]"
34044,"[332369, 7394859]","[40014104, 690008102, 360059101]"
34045,"[332370, 7389576]",[540847101]
34046,"[332370, 7390833]",[4490027104]
34047,"[332370, 7395983]","[4840095101, 4810031102]"
34048,"[332371, 7395238]",[2520817101]
34049,"[332371, 7395535]",[431036101]
34050,"[332371, 7395923]",[60511101]
34051,"[332372, 7388592]",[211184101]
34052,"[332372, 7389291]","[540327101, 540327101]"
34053,"[332372, 7397471]",[80593303]
34054,"[332373, 7385173]","[4390020102, 650049102]"
34055,"[332373, 7389064]","[610320103, 610320104, 610320103, 610320101]"
34056,"[332373, 7390854]",[580021101]
34057,"[332373, 7391039]",[1331801101]
34058,"[332373, 7393383]",[261360101]
34059,"[332373, 7398480]","[1280538102, 2320302101, 792015102, 2620925103, 871353101, 871353101, 5164578101, 3270022101, 342214101, 792015103, 2210041102, 2250008102]"
34060,"[332373, 7400413]",[1400696101]
34061,"[332374, 7380964]","[2782058104, 2782058103, 2730885102, 2730885103, 2782058101, 2782058101]"
34062,"[332374, 7391167]",[640619101]
34063,"[332374, 7393310]",[261323101]
34064,"[332374, 7395514]",[90599101]
34065,"[332375, 7389438]",[1051136101]
34066,"[332375, 7393029]",[271960101]
34067,"[332375, 7395260]",[2090309102]
34068,"[332376, 7391586]",[2420810101]
34069,"[332376, 7393712]",[260692102]
34070,"[332376, 7395259]",[30012102]
34071,"[332377, 7384695]",[3181622104]
34072,"[332377, 7391008]","[1331801101, 1331801101]"
34073,"[332377, 7391915]",[571057101]
34074,"[332377, 7394525]","[431522101, 260007101]"
34075,"[332378, 7383916]",[1920731102]
34076,"[332378, 7400278]","[1330463101, 1330463102, 1330463103]"
34077,"[332379, 7392946]","[5000013101, 1340312102]"
34078,"[332380, 7378908]",[2780597104]
34079,"[332380, 7387120]","[2820315104, 2820315102]"
34080,"[332380, 7390991]",[560884101]
34081,"[332381, 7376101]",[2790014101]
34082,"[332381, 7389054]","[1381285101, 1381285102]"
34083,"[332381, 7390944]",[560056102]
34084,"[332381, 7395253]","[300725101, 540971101, 3710016103, 880304101]"
34085,"[332382, 7399643]",[1371428101]
34086,"[332383, 7380537]",[1750656104]
34087,"[332383, 7384991]","[2731513102, 2731513103, 2720586105, 2731513102, 2750683101, 2720030104, 2720030106]"
34088,"[332383, 7393508]","[273194103, 273194104, 273194104, 273194101, 273194101, 273194103]"
34089,"[332383, 7393573]","[261337103, 261314102, 261337102, 261337101, 261314101]"
34090,"[332383, 7394886]",[320701101]
34091,"[332383, 7400779]","[1340309101, 1340309101, 1340309102]"
34092,"[332384, 7385170]","[2740712101, 2740712102]"
34093,"[332385, 7390907]",[2891585101]
34094,"[332385, 7394466]",[41905101]
34095,"[332385, 7394887]","[50037104, 4601433102, 50037104, 271860102, 301219101]"
34096,"[332385, 7397313]","[80506102, 80506102, 80506103]"
34097,"[332386, 7378721]",[2780092104]
34098,"[332386, 7392163]",[1330463102]
34099,"[332386, 7393038]",[221653101]
34100,"[332387, 7392162]","[452246104, 452246104]"
34101,"[332387, 7394655]",[41199101]
34102,"[332388, 7391561]",[570527101]
34103,"[332388, 7393492]",[3291646101]
34104,"[332389, 7387216]","[30721103, 4230695101, 4230695102, 30721103]"
34105,"[332389, 7394857]","[330051101, 880069102]"
34106,"[332389, 7397086]",[620865104]
34107,"[332390, 7390968]",[2390559103]
34108,"[332390, 7392142]",[570807101]
34109,"[332390, 7395496]","[190544101, 3270133101, 492417101]"
34110,"[332390, 7397582]","[80566102, 80566102]"
34111,"[332390, 7397854]","[81589102, 90043104, 90043101, 81589103, 81589107]"
34112,"[332391, 7397100]",[670844101]
34113,"[332392, 7389191]",[3090008102]
34114,"[332392, 7393065]","[271582104, 271582103, 271582102]"
34115,"[332393, 7380571]","[2780134102, 2780134102, 2780134103]"
34116,"[332393, 7384672]","[2720012101, 2720012102]"
34117,"[332393, 7388571]",[540333101]
34118,"[332393, 7391816]",[2681322101]
34119,"[332393, 7396071]","[61283101, 61283103, 61283102, 61283101, 61283104]"
34120,"[332393, 7400390]","[1280550101, 1280550101]"
34121,"[332394, 7378850]","[2780100102, 2780100103]"
34122,"[332395, 7389317]","[541248103, 541248103]"
34123,"[332395, 7393077]","[271566102, 271566101]"
34124,"[332395, 7395721]",[61220101]
34125,"[332395, 7397567]","[80566102, 80566101, 80566102, 80566102, 80566101]"
34126,"[332396, 7389138]",[871312101]
34127,"[332396, 7390449]","[2100015104, 311189101]"
34128,"[332397, 7392082]","[490759101, 490759102]"
34129,"[332397, 7394552]","[42593101, 42593102]"
34130,"[332398, 7379387]","[2780117101, 2780117101]"
34131,"[332398, 7383951]","[2740029102, 2740029102]"
34132,"[332398, 7393180]",[272449102]
34133,"[332399, 7390738]",[560866101]
34134,"[332399, 7391319]",[560062101]
34135,"[332399, 7393162]",[650095101]
34136,"[332399, 7394737]",[3310581101]
34137,"[332399, 7395715]",[61246101]
34138,"[332400, 7383492]","[2742036103, 2742036102]"
34139,"[332400, 7386035]",[590465102]
34140,"[332402, 7394469]",[1240471101]
34141,"[332402, 7396476]",[3155487102]
34142,"[332403, 7392150]","[3200101101, 3200101101, 270812102]"
34143,"[332403, 7395507]",[5050003102]
34144,"[332403, 7395572]","[2280002101, 1750047101]"
34145,"[332403, 7397762]",[380007101]
34146,"[332404, 7386085]","[560772101, 1820030102]"
34147,"[332404, 7393186]","[271802103, 271802101, 271802102]"
34148,"[332405, 7389336]","[690013101, 540599101]"
34149,"[332405, 7392946]","[270588101, 270588102]"
34150,"[332405, 7394358]",[3550026101]
34151,"[332406, 7394469]",[41216101]
34152,"[332406, 7394707]","[290614101, 1820044102, 40037101, 1661611101]"
34153,"[332406, 7395568]","[310097102, 310097102, 2760031103]"
34154,"[332407, 7380865]","[2780099102, 2780099101, 2780099103, 2780099102, 2780099104]"
34155,"[332407, 7391347]",[1880307101]
34156,"[332407, 7395481]","[1950444101, 1950444101]"
34157,"[332408, 7379026]","[2780026105, 2780100103, 2780026106]"
34158,"[332408, 7388656]",[650672101]
34159,"[332408, 7389279]","[340695102, 340695102]"
34160,"[332408, 7390858]","[492255101, 230011102]"
34161,"[332408, 7401643]",[1360452103]
34162,"[332409, 7383972]",[2740048101]
34163,"[332409, 7393050]","[270401104, 270401103, 270401101, 270401102, 270401101, 270401101]"
34164,"[332409, 7397582]",[170362104]
34165,"[332410, 7388459]","[611010101, 611010102, 611010101]"
34166,"[332410, 7390988]",[560801104]
34167,"[332410, 7391823]",[784964101]
34168,"[332410, 7394860]",[791693101]
34169,"[332411, 7387232]",[30721103]
34170,"[332411, 7394585]","[920357101, 2700010101]"
34171,"[332412, 7394368]","[300800102, 300800101]"
34172,"[332413, 7384660]",[2740029102]
34173,"[332413, 7395192]","[1280311103, 1280311103]"
34174,"[332414, 7382646]","[2761740102, 2761740104, 2761740102, 2740772103, 2761740105, 2761740103]"
34175,"[332414, 7389251]","[1360627103, 1360627102]"
34176,"[332414, 7389427]","[850463102, 850463102, 920027101]"
34177,"[332415, 7395214]",[352069101]
34178,"[332416, 7385222]","[2380853102, 2380853101, 2150004103, 280506102]"
34179,"[332416, 7393478]","[261745101, 261745103, 261745101]"
34180,"[332416, 7394252]",[274536103]
34181,"[332417, 7383864]","[2740024102, 2740024103, 2740024102]"
34182,"[332417, 7393627]","[5031275102, 1351942102, 1741351103, 1271303104, 3410629102, 3270137102, 4370084102, 601082104, 2461417101, 680883101, 680883102, 261337102, 1980596102, 3370686101, 2740044103, 1741351103]"
34183,"[332417, 7395213]",[2260616101]
34184,"[332417, 7399886]",[1530509103]
34185,"[332418, 7389269]",[340695102]
34186,"[332418, 7392754]",[4230001102]
34187,"[332418, 7392767]","[260019101, 260019103, 260019101]"
34188,"[332418, 7393835]","[260305102, 42374102, 42374103, 60018102, 60018101, 42374104, 60018101, 241431105, 260019103, 260024101, 42374102, 260024104, 260024101, 260024103, 260024103, 260024101, 271802102]"
34189,"[332418, 7395649]",[251601101]
34190,"[332418, 7395903]","[60531104, 60531101, 60531102, 60531102, 60531103, 60531104]"
34191,"[332419, 7389572]","[3932269104, 3932269101]"
34192,"[332419, 7392662]",[3140026102]
34193,"[332419, 7394862]",[1872028102]
34194,"[332420, 7383981]",[5040040101]
34195,"[332420, 7391472]","[492255101, 580015102, 3290081102]"
34196,"[332420, 7392143]","[270812101, 270812104, 270812102, 270812102, 270812103]"
34197,"[332420, 7396248]","[2801366101, 2801366102]"
34198,"[332421, 7383979]","[540714101, 2741241102, 2741241101]"
34199,"[332421, 7388951]",[1021300101]
34200,"[332421, 7397127]",[1511487102]
34201,"[332422, 7379682]",[2784345101]
34202,"[332422, 7387788]","[610006101, 610006102, 610006103]"
34203,"[332422, 7389332]",[3420334102]
34204,"[332422, 7390746]",[2510011101]
34205,"[332422, 7392013]","[4870046103, 2690664103, 4870046101, 860085102, 2690664104]"
34206,"[332422, 7397108]",[81874106]
34207,"[332423, 7384763]","[2752092102, 2752092101, 2752092101]"
34208,"[332423, 7391934]",[581424102]
34209,"[332423, 7395478]",[50783101]
34210,"[332423, 7395582]",[3330029102]
34211,"[332424, 7385319]","[2520858102, 2520858101]"
34212,"[332424, 7385706]","[2752065101, 2752065101, 2752065101]"
34213,"[332424, 7389467]","[540056103, 540056102, 540056102, 540056101]"
34214,"[332424, 7391483]","[492295101, 492295101]"
34215,"[332424, 7392760]","[1040302102, 971444104, 1401213101, 260049101, 201779101]"
34216,"[332425, 7379077]","[2850330105, 2780305104]"
34217,"[332425, 7379319]",[2782089101]
34218,"[332426, 7389466]",[850463102]
34219,"[332426, 7392131]","[270547102, 230633101]"
34220,"[332426, 7392290]",[4320898101]
34221,"[332426, 7392767]","[3170731102, 3170731101]"
34222,"[332426, 7393164]",[2790492101]
34223,"[332426, 7395350]","[4841460102, 61397101, 801302101, 3170064101, 2000353103, 690063101]"
34224,"[332426, 7403001]",[1440656101]
34225,"[332427, 7392591]","[2050058102, 3580030102, 4890392102, 1920011103, 271663103]"
34226,"[332427, 7394060]",[40024101]
34227,"[332427, 7395201]",[2050340103]
34228,"[332428, 7386321]","[590617102, 590617103, 590617102, 590617101, 590617105, 590617104]"
34229,"[332428, 7389486]",[3040913101]
34230,"[332428, 7394567]",[4860704102]
34231,"[332428, 7396018]",[3320388101]
34232,"[332429, 7387920]",[2111814101]
34233,"[332429, 7389340]",[610599101]
34234,"[332429, 7391430]",[3970319103]
34235,"[332429, 7392129]","[270547101, 270547102, 270547101, 270547102]"
34236,"[332429, 7393899]","[260024101, 260024101, 251192102, 260024103]"
34237,"[332430, 7389279]",[1481643101]
34238,"[332430, 7393470]","[261323102, 261323101]"
34239,"[332430, 7395336]",[2130014101]
34240,"[332430, 7395587]","[351585101, 2200028101, 452054102]"
34241,"[332430, 7397745]","[80555101, 80555102, 80555101]"
34242,"[332432, 7388812]",[760771102]
34243,"[332432, 7397038]","[80593201, 80593202]"
34244,"[332433, 7378091]","[2851989102, 2851989103]"
34245,"[332433, 7389540]",[610303102]
34246,"[332433, 7391987]","[1920038103, 1920038101]"
34247,"[332434, 7377576]","[2851989102, 2782010102]"
34248,"[332434, 7386050]",[600018101]
34249,"[332434, 7386944]",[2780018103]
34250,"[332434, 7390727]",[3053534101]
34251,"[332434, 7390731]","[562223101, 562223102, 562223101]"
34252,"[332434, 7393909]","[240333102, 240333102, 240333103]"
34253,"[332434, 7399897]",[1522224101]
34254,"[332435, 7392599]","[2090562102, 4880317102, 2750021101]"
34255,"[332435, 7392753]","[71081101, 71081103]"
34256,"[332435, 7394001]","[260305102, 260305102, 260313101, 260329103, 260329102, 260329101, 260313102, 260313103, 260305101, 260313103]"
34257,"[332435, 7403014]",[1370019102]
34258,"[332436, 7379570]",[2780008101]
34259,"[332436, 7380028]",[2780147102]
34260,"[332436, 7383870]","[2740039102, 2740039103, 2740039101]"
34261,"[332436, 7386300]",[2841391102]
34262,"[332436, 7393680]",[1410037104]
34263,"[332436, 7396598]","[61185105, 3470030103, 370014105, 3470030101, 350005102, 80003103, 61283102, 1360582101, 370014103]"
34264,"[332436, 7397383]","[1040115102, 1040115102]"
34265,"[332436, 7400015]",[1280550101]
34266,"[332437, 7386267]",[1091847103]
34267,"[332437, 7401800]",[1650495101]
34268,"[332438, 7390597]",[2230031101]
34269,"[332439, 7392547]",[760860101]
34270,"[332440, 7393944]",[241431104]
34271,"[332440, 7395328]","[351585102, 1500381101]"
34272,"[332440, 7397284]",[1151529101]
34273,"[332441, 7378396]","[2851238105, 2851238102, 2851238104, 2851238103]"
34274,"[332441, 7384064]",[2120442102]
34275,"[332442, 7396900]",[71525101]
34276,"[332443, 7377885]","[2851238102, 2840015103]"
34277,"[332443, 7385493]","[2750707102, 2750707103, 2750707101]"
34278,"[332443, 7395033]",[2090562104]
34279,"[332443, 7395171]",[40018101]
34280,"[332443, 7395325]",[891431102]
34281,"[332444, 7384668]","[2740008101, 2740008101]"
34282,"[332444, 7392119]","[270547101, 270547103, 270547103, 270547102, 270547102]"
34283,"[332444, 7393487]","[261351102, 261351104, 261351104, 261351101, 261351201]"
34284,"[332444, 7393663]",[3163647104]
34285,"[332444, 7393966]","[760630101, 760630102, 760630101, 760630102, 760630104, 760630103, 250834103]"
34286,"[332445, 7391958]",[400706101]
34287,"[332445, 7392094]",[581463101]
34288,"[332445, 7393206]",[271468101]
34289,"[332445, 7393768]","[250834104, 250834104, 250834102, 250834102]"
34290,"[332446, 7391954]",[1211344103]
34291,"[332446, 7393741]",[261010101]
34292,"[332446, 7395344]",[3290014101]
34293,"[332446, 7397149]","[70787102, 70787102, 70787101, 70787101, 70787103]"
34294,"[332447, 7378715]","[2780026106, 2780026101, 2780026105, 2780026104]"
34295,"[332447, 7388312]",[591754102]
34296,"[332447, 7390381]","[941631102, 50836102]"
34297,"[332447, 7395926]",[10313101]
34298,"[332448, 7391968]",[2871416101]
34299,"[332448, 7392444]","[562223102, 562223101]"
34300,"[332448, 7393987]","[261314102, 750691102, 271598102, 260942101, 200932102]"
34301,"[332448, 7394510]",[2030323101]
34302,"[332449, 7380381]",[2782009101]
34303,"[332449, 7392808]","[2371037101, 2371037103, 2371037102]"
34304,"[332449, 7393995]","[251458103, 251458101]"
34305,"[332449, 7395177]",[1030917101]
34306,"[332450, 7388515]","[550026101, 550026101]"
34307,"[332451, 7388575]",[610316101]
34308,"[332451, 7396194]","[630800104, 630800102]"
34309,"[332452, 7379053]","[2782128103, 2782128101, 2782128102, 2782128102]"
34310,"[332452, 7393702]","[362030101, 292009101]"
34311,"[332452, 7395359]",[2250006102]
34312,"[332452, 7395584]","[60025101, 61222101]"
34313,"[332452, 7397418]","[80007102, 80007101]"
34314,"[332452, 7398440]",[2260804101]
34315,"[332453, 7379261]","[2780117101, 2780117101]"
34316,"[332453, 7392089]",[520023102]
34317,"[332454, 7397490]","[790075101, 790075102]"
34318,"[332455, 7386053]",[600400103]
34319,"[332455, 7387212]",[581280101]
34320,"[332455, 7389576]",[540675101]
34321,"[332457, 7384893]",[2791347102]
34322,"[332457, 7391434]","[560032101, 560032101]"
34323,"[332457, 7393463]","[261439101, 261439101]"
34324,"[332457, 7401641]","[1340673104, 1340673101]"
34325,"[332458, 7386092]","[281613101, 590677101]"
34326,"[332458, 7389434]","[540942103, 540942104, 540942102, 540942102, 540942103, 540942101]"
34327,"[332458, 7391928]",[230047101]
34328,"[332458, 7394529]",[2880043101]
34329,"[332458, 7395164]",[120425102]
34330,"[332458, 7395312]","[1981515103, 1981515103]"
34331,"[332459, 7388952]",[621260102]
34332,"[332460, 7379235]",[2980119101]
34333,"[332460, 7385304]",[2750024101]
34334,"[332460, 7389432]","[540942102, 540942102, 784964101]"
34335,"[332460, 7394531]",[300091102]
34336,"[332460, 7395310]","[3410302103, 4850048102]"
34337,"[332460, 7395436]","[130613102, 130613102, 130613103]"
34338,"[332461, 7391375]",[750104101]
34339,"[332461, 7395634]",[1590008102]
34340,"[332461, 7403364]",[530030102]
34341,"[332462, 7392092]",[871323101]
34342,"[332462, 7395803]",[710766101]
34343,"[332463, 7390782]","[560835101, 550373102, 560073101, 561236101, 520045102, 550373101]"
34344,"[332463, 7393688]",[1840049102]
34345,"[332463, 7396196]",[60012101]
34346,"[332463, 7396901]","[3170434101, 272016102, 272016103]"
34347,"[332464, 7394523]",[40029101]
34348,"[332464, 7395032]",[2750487102]
34349,"[332464, 7395524]","[50783101, 50783102, 50783103]"
34350,"[332464, 7397296]","[70836102, 70836101, 70836101, 70836103]"
34351,"[332464, 7399473]",[1330423102]
34352,"[332465, 7384754]","[2750052101, 2750038102, 2750052101]"
34353,"[332465, 7390334]","[550559101, 550559103, 550559102]"
34354,"[332465, 7391597]","[560772101, 560772102]"
34355,"[332465, 7395576]","[60046101, 60046101]"
34356,"[332465, 7397522]",[3560015102]
34357,"[332466, 7379445]",[2780043103]
34358,"[332466, 7395122]",[4850048101]
34359,"[332467, 7377465]","[2782334101, 2782127101, 2910010104, 2940064101]"
34360,"[332468, 7384279]","[3090370101, 2740459104, 660931101, 210472101, 3090090101, 2810061102, 2091496102, 1170321101, 1170321101, 880858102, 2810061101, 3270031102]"
34361,"[332468, 7391379]",[200332101]
34362,"[332468, 7394518]",[40018101]
34363,"[332468, 7395681]","[60546101, 60546101, 60546102, 60546104, 60546103]"
34364,"[332469, 7377496]","[2851250102, 2851250103, 2851250101]"
34365,"[332469, 7393697]",[40029101]
34366,"[332470, 7390590]","[550716101, 550716102]"
34367,"[332470, 7395147]",[880062102]
34368,"[332470, 7396869]","[2680076101, 2680076101, 840139102]"
34369,"[332470, 7396966]",[431361101]
34370,"[332470, 7402720]","[1440015103, 1440015102, 1440015102, 1440015101]"
34371,"[332471, 7389717]",[781360101]
34372,"[332471, 7394463]",[42551101]
34373,"[332472, 7385174]","[3020942102, 3020942102]"
34374,"[332472, 7385343]",[2750690104]
34375,"[332472, 7385590]",[371050101]
34376,"[332472, 7391498]","[560876101, 560068102, 560068101]"
34377,"[332472, 7395186]",[2180039102]
34378,"[332472, 7395817]",[5140050101]
34379,"[332473, 7388517]",[581446101]
34380,"[332473, 7390307]",[581339101]
34381,"[332473, 7391867]","[492876103, 492876102, 492876102]"
34382,"[332473, 7394465]","[42358101, 42358102]"
34383,"[332473, 7403117]","[1440744104, 1440744105, 1440744101, 1440744102]"
34384,"[332474, 7394449]","[42374105, 42374101, 42374102, 42374102, 42123101, 42374103, 42123102, 42374104]"
34385,"[332475, 7385611]",[2750024101]
34386,"[332475, 7394721]",[321867101]
34387,"[332475, 7395298]","[760762102, 520397101, 1340793101]"
34388,"[332476, 7384425]","[2740453104, 2740453101, 2740453104, 2740453104, 2740453103, 2740453103, 2740453103, 2740453103, 2740453104, 2740453101, 2740453102, 2740453101]"
34389,"[332476, 7385167]","[271563102, 880146101]"
34390,"[332476, 7394541]","[431522101, 431522101]"
34391,"[332476, 7400872]",[1340002101]
34392,"[332477, 7385163]",[2740453103]
34393,"[332477, 7390614]","[560064102, 560064101, 560064101, 560832101, 560043101]"
