,coord,frequentadores
3788,"[330852, 7392679]","[801421101, 801421101, 5130018101, 5130018101, 5130018101, 5130018101, 840735102]"
3789,"[330854, 7378974]","[2840382104, 2840382104]"
3790,"[330857, 7381013]","[2780150103, 2780150103, 2780150103, 2780150103, 2780150103]"
3791,"[330865, 7382401]","[2730011103, 2840863103, 2730011103, 2730011103, 2730011103]"
3792,"[330866, 7394827]","[540003103, 540003103]"
3793,"[330871, 7387769]","[640561104, 640561104, 640561104, 2730654107, 2730654107]"
3794,"[330872, 7392386]","[570568102, 570568102]"
3795,"[330875, 7395124]","[640596103, 341453102, 341453102, 640596103, 310022101, 341453102, 510591104, 510591104, 310022101, 510591104, 510591104]"
3796,"[330877, 7395236]","[341193102, 341193102, 341193102, 341193102]"
3797,"[330877, 7397974]","[81589106, 80585102, 80007103, 80007103, 81589106, 370013102, 80585102, 370013102, 370005102, 370005102, 920355103, 920355103, 920355103, 920355103]"
3798,"[330880, 7392599]","[750875103, 750875103, 755000103, 755000103]"
3799,"[330880, 7397967]","[80004103, 80004103]"
3800,"[330880, 7398990]","[1371127104, 1371127104]"
3801,"[330882, 7388857]","[640570105, 640570105, 2690032103, 2690032103]"
3802,"[330883, 7403598]","[1410033104, 1410033104]"
3803,"[330889, 7403435]","[1240001103, 1420028102, 1240001103, 1420028102]"
3804,"[330891, 7403539]","[1260016103, 1260016103]"
3805,"[330892, 7395703]","[3170091103, 3170091103, 3170091104, 361569103, 3170091104]"
3806,"[330893, 7396748]","[5083419106, 1340712103, 1561528103, 5083419106, 5083419106, 1510048103, 1561528103, 1510048103, 60531101, 1261715104, 1261715104, 60531101, 1340712103, 1161834103, 60531101, 1161834103]"
3807,"[330895, 7394894]","[2831090106, 2831090106, 2831090106]"
3808,"[330898, 7399112]","[1111284103, 1111284103]"
3809,"[330903, 7393427]","[91367101, 91367101, 91367101, 91367101, 91367101]"
3810,"[330903, 7399126]","[1362017105, 1362017105, 1362017105, 1362017105]"
3811,"[330904, 7394052]","[870048101, 870048101, 870048101, 870048101, 870048101]"
3812,"[330904, 7396736]","[3182791103, 1470003102, 3182791103, 3400958104, 3400958104, 2720059104, 2720059104, 1151517102, 2720059104, 1470003102, 3400958104, 1470003102, 3400958104, 1130029102, 1130029102, 1130029102, 1130029102, 1130029102]"
3813,"[330904, 7398999]","[1361035103, 1361035103]"
3814,"[330907, 7400472]","[1370363103, 1370363103, 1370363103]"
3815,"[330908, 7392414]","[751186102, 751186102]"
3816,"[330915, 7392387]","[791487104, 791487104, 791487104]"
3817,"[330924, 7396720]","[2371183102, 2371183102, 2371183102]"
3818,"[330928, 7383604]","[2720005102, 2730393103, 2730337103, 2720005102, 2730393103, 2730337103]"
3819,"[330937, 7388070]","[5164539103, 5164539103, 3170528103, 3170528103, 5164539104, 5164539104, 650635103, 650635103]"
3820,"[330942, 7392495]","[750610103, 750610103]"
3821,"[330948, 7381337]","[2783568103, 2783568103]"
3822,"[330956, 7376912]","[2851446104, 2851446104, 2850034103, 2850034103]"
3823,"[330956, 7393942]","[901138101, 901138101, 901138101]"
3824,"[330958, 7395977]","[3101143102, 3101143102, 313041104, 830959102, 3400432102, 300596103, 300596103, 310058103, 310058103, 780769103, 890053102, 890053102, 780769103, 870032104, 830959102, 313041104, 870032104]"
3825,"[330958, 7395988]","[361948103, 300806103, 300702104, 300806103, 300844102, 300702104, 300844102, 361948103, 300806103, 361948103, 300806103, 300844102, 300844102, 313041102, 313041102, 361948103]"
3826,"[330959, 7393947]","[290633103, 290633103]"
3827,"[330963, 7395303]","[300776102, 300776102]"
3828,"[330974, 7388079]","[3191039103, 3191039104, 3191039104, 3163055103, 3163055103, 3191039103]"
3829,"[330975, 7400401]","[1370363102, 1370363102, 1370363102]"
3830,"[330981, 7397563]","[370013103, 370013103, 90665103, 90665103]"
3831,"[330984, 7396084]","[340909103, 340909103]"
3832,"[330984, 7397555]","[361985103, 361985103]"
3833,"[330986, 7394485]","[1090563102, 1090563102, 1090563102, 1090563102, 1090563102, 1090563102]"
3834,"[331001, 7395085]","[300066103, 300066103, 300066103, 300066103]"
3835,"[331001, 7396115]","[871349103, 871349103, 871349103]"
3836,"[331006, 7387730]","[2920935102, 2920935102]"
3837,"[331007, 7396661]","[170006103, 170006103]"
3838,"[331012, 7386066]","[2720017102, 2720017102]"
3839,"[331013, 7397010]","[350021102, 350021102, 350021102, 350021102, 350021102]"
3840,"[331015, 7387331]","[600355102, 600355102]"
3841,"[331018, 7379875]","[2780052105, 2782090103, 2780052105]"
3842,"[331021, 7397016]","[930028103, 930028103]"
3843,"[331021, 7405106]","[1450011206, 1420338101, 1420338103, 1420338103, 1420430102, 1420430102, 1450011206]"
3844,"[331036, 7393315]","[3190968102, 341094101, 850687101, 850687101, 3190968102, 341094101, 280080101, 280080101, 280080101, 280080101]"
3845,"[331038, 7393262]","[3310047102, 3310047102, 3211543101, 3211543101, 3310047103, 3211543101, 3310047102, 3310047102]"
3846,"[331046, 7396451]","[2420758101, 2420758101, 2420758101]"
3847,"[331047, 7392933]","[741258103, 741258102, 741258102, 741258103]"
3848,"[331054, 7393907]",[290307103]
3849,"[331060, 7401103]","[1340033103, 1340033103, 1340033103, 1340033103]"
3850,"[331069, 7381080]","[3203067103, 2784276103, 2770957104, 2784276103, 2740737102, 3203067103, 2770957104, 2740737102]"
3851,"[331082, 7393224]","[2460045102, 2460045102, 2220904104, 3310946103, 430875104, 791610101, 791610101, 430875104, 2220904104, 2220904102, 2220904102, 2460045102, 430875104, 1800011104, 1800011104, 1800011104, 801421103, 801421103, 801421103, 801421103, 3310946103, 2220904104]"
3852,"[331082, 7394542]","[250034101, 4680116101, 250034101, 4680116101, 4680116101, 4680116101]"
3853,"[331097, 7404079]","[1420031105, 1420031105]"
3854,"[331111, 7394259]","[791805103, 791805103]"
3855,"[331112, 7402464]","[1420023103, 1420023103, 1410023203, 1410023203]"
3856,"[331113, 7381559]","[2780166103, 2780108105, 2780078103, 2780108105, 2780078103, 2780108106, 2780166103, 2780108106]"
3857,"[331117, 7395551]","[780094103, 1400016101, 780094103, 780094104, 310097103, 10041102, 310097103, 10041102, 780094105, 780094105, 780094104, 1400016101, 1400016102]"
3858,"[331123, 7395514]","[670648101, 670648101, 322872102, 322872102, 322872104, 322872104, 340706104, 670648101, 340706104]"
3859,"[331125, 7395527]","[4211895102, 4211895102, 200886101, 4921369102, 4921369102, 4921369102, 200886101, 200886101, 4921369102, 200886101]"
3860,"[331128, 7381590]","[2780114103, 2780169104, 2782071103, 2782071103, 2760648103, 2780169104, 2760648103, 2782071102, 2782071102, 2780453103, 2780453102, 2780453102, 2780453103, 2780114103]"
3861,"[331129, 7395553]","[310064103, 310064103, 310064103, 310064103, 301708102, 301708102]"
3862,"[331132, 7393207]","[2520843103, 2520843103, 2520843103, 740665101, 740665101, 740665101, 740665101, 2520843103, 2520843103]"
3863,"[331147, 7394602]","[4650060102, 4650060102, 300872102, 341477104, 300872102, 300872102, 70860104, 341477104, 70860104]"
3864,"[331149, 7396183]","[2401092104, 321774104, 321774104, 2401092104, 4810042102, 4060030102, 4060030102, 4810042102, 4810042102]"
3865,"[331150, 7396035]","[800073101, 800073101, 800073101, 800073101]"
3866,"[331163, 7393154]","[840845103, 840845103, 840845103]"
3867,"[331165, 7391299]","[621019105, 621019105, 740809102]"
3868,"[331168, 7396182]","[800142102, 800142102]"
3869,"[331172, 7389376]","[630326103, 640882104, 630326103, 640882103, 640882103, 640882104]"
3870,"[331174, 7378662]","[2840012103, 2840012103]"
3871,"[331182, 7389392]","[990021101, 990021101, 990021101, 990021101, 540939102, 540939102, 990021101, 990021101]"
3872,"[331185, 7399328]","[1270010104, 1270010104]"
3873,"[331191, 7383285]","[2730024103, 2740005102, 2740005102, 2740005102, 2730024103]"
3874,"[331198, 7380298]","[2790010104, 2790010104]"
3875,"[331202, 7393342]","[221886102, 221886102]"
3876,"[331209, 7389379]","[670860103, 670860103]"
3877,"[331209, 7393603]","[3191039101, 3191039101, 3191039101, 3191039101, 3191039101, 3191039101, 3191039101, 3191039101, 360062101, 2371044103, 360062101, 870099103, 360062101, 360062101, 870099103, 291867101, 3181163103, 3181163103, 291867101, 786283102, 786283102, 791533102, 791533102, 291867101, 780879103, 780879103, 791533103, 710878102, 710878102, 791533103]"
3878,"[331214, 7394656]","[310946102, 310946102, 310853104, 310853104]"
3879,"[331225, 7378709]","[2840014104, 2840014104]"
3880,"[331225, 7395090]","[743768102, 743768102]"
3881,"[331233, 7378580]","[2840760102, 2840369102, 2840760102, 2840369102, 2840382102, 2840829103, 2840829103, 2851989103, 2840001103, 2840001103, 2840001103, 2851989103, 2840001104, 2840001104]"
3882,"[331233, 7396836]","[850563104, 850563104, 850563104, 850563104]"
3883,"[331239, 7395705]","[361834103, 361834103, 361834103]"
3884,"[331243, 7389618]","[2280799103, 2280799103]"
3885,"[331248, 7394643]","[340584103, 340584103, 80504103, 80504103]"
3886,"[331257, 7381537]","[2780163103, 2780163103]"
3887,"[331259, 7396854]","[341052103, 371062103, 371062103, 341052103]"
3888,"[331263, 7395548]","[861074101, 320666102, 861074101]"
3889,"[331265, 7394642]","[300102202, 300102202, 761739103, 761739104, 80504104, 80504104, 250806102, 250806102, 330595104, 330595104, 330595104, 321393103, 310013102, 321393103, 761739104, 791162104, 791162104, 761739103]"
3890,"[331266, 7396218]","[210402101, 210402101, 210402101]"
3891,"[331267, 7392180]","[750882103, 750882103]"
3892,"[331275, 7394998]","[3182812102, 3182812102]"
3893,"[331280, 7394663]","[250012104, 250012104]"
3894,"[331280, 7394857]","[271589102, 271589102]"
3895,"[331284, 7380203]","[2782090104, 2790049103, 2790049104, 2790049104, 2790049103, 2782090104]"
3896,"[331284, 7395844]","[351334102, 351334102, 350621102, 350621102, 351334102, 351334102]"
3897,"[331285, 7393519]","[340944101, 340944101, 290618101, 300744104, 300744104, 330430103, 550318104, 300744104, 1101363103, 1101363103, 330430103, 560064102, 841080101, 550318104, 70952103, 70952103, 70952103, 560064102, 931192102, 931192102, 931192102, 931192102, 931192102, 290618101, 931192102, 1101363103, 290618101, 931192102]"
3898,"[331286, 7395851]","[361763103, 80504105, 361763103, 60531103, 42085105, 61185103, 1040038104, 61185103, 361763103, 80504105, 60546102, 1040038104, 60546102, 60531103, 361763103, 360441102, 360441102, 361763103]"
3899,"[331292, 7359674]","[2980093104, 2980093104]"
3900,"[331293, 7359648]","[2980026103, 2980026103, 2980040103, 2980040103]"
3901,"[331294, 7392558]","[791489102, 791489102, 791489102, 791489102]"
3902,"[331294, 7393533]","[321661101, 831060103, 520325101, 520325101, 321661101, 520325101, 770989101, 1020942103, 1020942103, 831060103, 770989101]"
3903,"[331295, 7393533]","[210060103, 210060103]"
3904,"[331301, 7395029]","[300786102, 300786102]"
3905,"[331304, 7393894]","[641068103, 641068103]"
3906,"[331304, 7393896]","[1130022103, 1130022103, 1130022103]"
3907,"[331306, 7395035]","[201747101, 442647103, 791533104, 791533104, 201747101, 442647103, 2800522103, 880725101, 2800522103, 640834104, 640834104, 821327104, 821327104]"
3908,"[331307, 7373148]","[2940015103, 2940015103]"
3909,"[331312, 7401492]",[1440735105]
3910,"[331316, 7394091]","[321561103, 181047103, 321561103]"
3911,"[331326, 7382920]","[2760637104, 2761740103, 2760637104, 2761740103, 2761740103, 2761740103, 2761740103, 2761740103]"
3912,"[331329, 7402271]","[1370019103, 1370019103]"
3913,"[331332, 7381859]","[2760018105, 2760018105]"
3914,"[331334, 7397752]","[770061103, 770061103, 770061103]"
3915,"[331337, 7392242]","[400794103, 400794103]"
3916,"[331344, 7393044]","[201741103, 201741103, 410306102, 410306102, 2370067103, 2370067103, 201741103, 410306102]"
3917,"[331345, 7394236]","[290021102, 290021102]"
3918,"[331348, 7396645]","[360441103, 360441103]"
3919,"[331348, 7396678]","[2880010101, 60054102, 60054102]"
3920,"[331349, 7384792]","[2720002104, 2720002104, 2720002103, 2720002103, 2730334103, 2730334103, 2730334103]"
3921,"[331349, 7396647]","[341180103, 341180103]"
3922,"[331349, 7402271]","[1410031104, 1410031104]"
3923,"[331356, 7394973]","[361828103, 520044102, 361828103, 520044102, 5162448104, 361828104, 361828104, 520044102, 3162411102, 3162411102, 5162448104, 160621102, 160621102, 410450102, 410450102, 160621102, 160621102, 3030717104, 3030717104, 3030717103, 3030717103, 1420327103, 3010451102, 3010451102, 1340030102, 1340030102, 1420327103, 971264102, 300589102, 660498104, 300843101, 971264102, 660498104, 300843104, 971264102, 310847103, 4992050105, 4992050105, 310847103, 310331103, 4960039103, 4992050105, 971264102, 310331103, 300589102, 2380731103, 950697103, 930645107, 790073103, 790073103, 650009101, 650009101, 300781103, 313143102, 941263102, 300843104, 941263102, 313143102, 300781103, 300781103, 300843101, 310906104, 950697103, 310906104, 930645107, 1001578103, 4992050105, 4960039103, 791529103, 2361767103, 2361767103, 2361767103, 2700810103, 2700810103, 831281104, 831281104, 831281105, 340914104, 340914104, 831281105, 4881336102, 4881336102, 780556103, 850749104, 850749104, 301165103, 301165103, 301165103, 301165103, 791529103, 1001578103]"
3924,"[331360, 7394780]","[1040038103, 1040038103]"
3925,"[331362, 7384087]","[2740307103, 2740307103, 2740307103]"
3926,"[331369, 7380319]",[2780061101]
3927,"[331370, 7382123]","[2760650105, 2760650105]"
3928,"[331373, 7401427]","[1371122103, 1371122103]"
3929,"[331381, 7379918]","[2790340102, 2790340102]"
3930,"[331382, 7395141]",[860950102]
3931,"[331385, 7397880]","[370005103, 80007104, 370005103, 80007104, 370002103, 370002103]"
3932,"[331385, 7404371]","[1410994103, 1410994103, 1410994103, 1450020103, 1410003103, 1450020103, 1410994103, 1410003103, 1410994103, 1421092104, 1421092104, 1410994103]"
3933,"[331390, 7394070]","[290053103, 290053103, 260700102, 290053104, 260700102, 290053104, 760004103, 760004103]"
3934,"[331392, 7397869]","[80562105, 80562105, 80593403, 80562104, 80562104, 80593403]"
3935,"[331393, 7392954]","[2371140102, 2371140102, 2371140102]"
3936,"[331396, 7395123]","[820080102, 300365104, 300365103, 300365103, 820080102, 300365103, 300365103, 300365103, 361960103, 300365103, 300365104, 361960103, 361832102, 361832102, 361832102, 361832102, 820080102, 300365104]"
3937,"[331396, 7402490]","[371054104, 371054103, 371054103, 371054103, 371054104, 371054103, 371054104, 371054104]"
3938,"[331401, 7394773]","[250321102, 250321102]"
3939,"[331402, 7401102]","[1340309102, 1340309102, 1340309102, 1340309102, 1340309102]"
3940,"[331425, 7402018]","[1440780103, 1370019102, 1440780103, 1370019102, 1370019102, 1370019102]"
3941,"[331431, 7397797]","[80050105, 80050105, 80050103, 80050103]"
3942,"[331432, 7383170]","[2740427105, 2740427105, 2740427105]"
3943,"[331433, 7392569]","[650700101, 650700101]"
3944,"[331434, 7394817]","[791716102, 3441261101, 3441261101, 791716102, 791737101, 791737101, 1041487103, 1450041105, 3050103104, 3401178104, 3401178104, 840062104, 840062104, 840062104, 5070042104, 5070042104, 3050103104, 831111101, 810814103, 3022082104, 3022082104, 5050691103, 5050691103, 5050691103, 5050635104, 5050635104, 5050635103, 5050635103, 810814103, 810814103, 831111101, 831111101, 831111101, 830899101, 830899101, 1680809101, 1450041105, 1680809101, 3401178104, 1500014101, 1500014101, 3441261101, 1520045102, 1520045102, 5121655103, 1540035103, 1540035103, 1540035103, 1580042103, 1580042103, 2450791103, 2450791103, 3401030104, 3401030104, 3401030104, 3401030104, 3401030104, 3401082102, 3401082102, 3401082102, 3401082102, 1650431103, 1650431103, 1680809101, 1680809101, 3401178104, 1680809101, 3441261101, 871512101, 850695102, 1001986102, 1001986102, 3290074104, 3290074104, 830899101, 1160083105, 1160083105, 750496101, 750496101, 750496101, 750496101, 3620575103, 1001986102, 3620575103, 3691363102, 1290045104, 1290045104, 950580104, 750659101, 1331801103, 1331801103, 3211376103, 3211376103, 750659101, 950580104, 3291924102, 3691363102, 1020960102, 1020960102, 2810029104, 1041453104, 1041453104, 1041487103, 1041453104, 711010102, 1041487103, 1041487103, 3270071103, 710932103, 711010102, 711010102, 3270071103, 1060565102, 2540007102, 2540007102, 1060565102, 1041219103, 1041219103, 1070001102, 1070001102, 1091875103, 1091875103, 1091875103, 1041133104, 1041133104, 1041133104, 2810029104, 750866103, 850695102, 750909102, 750909102, 890013104, 890013104, 880044103, 880044103, 2680915102, 2680915102, 710932103, 871512101, 871418103, 3181163104, 3181163104, 871418103, 3190087103, 871418103, 3351810103, 3360910103, 3360910103, 791440102, 791440102, 850749101, 850735103, 850735103, 850735103, 791621103, 791621103, 850695102, 3351810103, 3190087103, 780095103, 780095103, 750909102, 750909102, 3291924102, 751131101, 1340712104, 1340712104, 3210022104, 3210022104, 751131101, 751131101, 1351998103, 1351998103, 751131101, 3291924102, 3291924102, 2510454102, 2510454102, 760010102, 760010102, 760830103, 760830103, 2500550102, 2500550102, 61246101, 61246101, 2731602103, 780095103, 1340050102, 830899101, 2540007102, 301374101, 281644103, 310071101, 310071101, 301045102, 650348102, 650348102, 660367102, 301045102, 2290098101, 660367102, 2290098101, 301045102, 330350103, 330333101, 660367102, 330350103, 301045102, 361828101, 310071102, 310071102, 361828101, 660808103, 390011101, 300589101, 300589101, 361828101, 361828101, 520032102, 310071101, 301045103, 301045103, 330333101, 310014101, 310014101, 641710103, 641710103, 281941102, 490455103, 190635104, 650348102, 310014101, 310014101, 310017101, 310017101, 490455103, 310017101, 310017101, 310071101, 281941102, 550559103, 301374101, 301374101, 301374101, 301151101, 281644103, 301151101, 550559103, 281644103, 281644103, 330333101, 301151101, 300589101, 300589101, 520032102, 311329102, 560060102, 4161193102, 4161193102, 560060102, 311026101, 311329102, 311026101, 311026101, 540080103, 311026101, 540080103, 311026101, 311017101, 540080103, 311017101, 410450101, 410450101, 230615101, 410450101, 410450101, 350039102, 230615101, 230615101, 350039102, 540080103, 660808103, 350039102, 280072103, 311329102, 311189102, 311329102, 311329101, 311189102, 311189102, 311189102, 311329101, 280072103, 660808103, 311189102]"
3945,"[331434, 7404782]","[1410323103, 1410323103]"
3946,"[331435, 7404389]","[3590021103, 1410305105, 1410305105, 3590021104]"
3947,"[331439, 7401086]","[1340018101, 1340018101, 1340018101]"
3948,"[331440, 7395912]","[4840374102, 4840374102]"
3949,"[331448, 7392952]","[5162543103, 5162543103]"
3950,"[331450, 7397762]","[80029103, 80029103]"
3951,"[331460, 7395548]","[80504102, 80504102]"
3952,"[331466, 7396043]","[42066101, 42066101]"
3953,"[331467, 7394798]","[282257102, 282257102, 311054102, 282257102, 311054102, 311054102, 311054102]"
3954,"[331468, 7392916]","[281941103, 1361024103, 282257103, 791487103, 281941103, 790100103, 791487103, 790100103, 600004103, 220303102, 1361024103, 600004103, 282257103]"
3955,"[331468, 7395566]","[351234103, 51543105, 51543105]"
3956,"[331469, 7395059]","[2100535102, 2100535102, 2100535102]"
3957,"[331472, 7396825]","[920001104, 920001104, 310633102, 310633102, 321857104, 360704102, 321857104, 360704102]"
3958,"[331472, 7396826]","[371070104, 1401668102, 1401668102, 920358103, 371024103, 371024103, 371070104, 371070103, 1401668102, 371070103, 920358103, 361653103, 361653103, 920358103, 360445104, 371024103, 371024103, 360445104]"
3959,"[331473, 7402868]","[1420014103, 1420014103]"
3960,"[331476, 7392384]","[520894101, 520894101]"
3961,"[331477, 7382280]","[2730481103, 2730481103]"
3962,"[331482, 7392910]","[300540102, 61283104, 211241104, 61283104, 712851104, 300540102, 2730890102, 3370026101, 712851104, 330341103, 211241104, 2730890102, 330341103, 330341103, 3370026101, 3422109102, 3422109102, 3422109102, 61283104]"
3963,"[331482, 7396653]","[362385102, 362385102, 362385102, 362385102]"
3964,"[331482, 7399873]","[1370027102, 1370027102, 1440383102, 1370027103, 1440383102, 1370027103]"
3965,"[331483, 7384620]","[5020792203, 5020792203, 5020792203, 5020792203]"
3966,"[331487, 7398887]","[81589105, 370458104, 81876203, 81876203, 81589104, 370458104, 81589105, 81589104]"
3967,"[331490, 7392915]","[4611268102, 1272205103, 571251104, 571251103, 2590326102, 1272205103, 3710016103, 3710016103, 3710016103, 1381285103, 571251104, 5001013103, 5001013103, 2100746104, 2100746104, 2100746104, 2880447102, 2590326102, 2880447102, 571251103, 4490816103, 1381285103, 1870038104, 280643101, 272673103, 4910769102, 950061103, 160027102, 160027102, 4910769102, 950061103, 180006103, 180006103, 1010625103, 281644102, 1870038104, 281644102, 361870101, 361870101, 361870101, 750660101, 4611268102, 831315103, 720014102, 831315103, 720014102, 280643101, 890006105, 890006105, 890006105, 3021084102, 4320025104, 4320025104, 2700678104, 1692077104, 272673103, 2700678104, 2700678104, 1692077104, 272673103, 1692077104, 3021084102, 230318103, 273818105, 230318103, 272673103, 890006105, 750610104, 280072104, 750610104, 750660101, 280072104, 500654102, 500654102, 273818105, 840056103, 831315103, 840056103, 1020972102, 1020972103, 1020972103, 1020972103, 840056103, 1020972103, 570586101, 180006103, 320798102, 1020972102, 320798102, 320699103, 871485102, 871485102, 871485102, 871485102, 270812103, 270812103, 570586101, 4490816103, 320699103, 1020972102, 1020972103, 1020972102, 2560771103, 2560771103, 322064102, 1010625103, 1010625103, 110038103, 110038103, 271284103, 1010625103, 720014102, 2560771103, 720014102, 840056103, 2560771103, 950061103, 2560771103, 271284103, 271284103, 322064102]"
3968,"[331490, 7397677]","[81874105, 81874104, 81874104, 81874104, 81874104, 80593404, 80593404, 81874105]"
3969,"[331494, 7394808]","[60002104, 60002104]"
3970,"[331496, 7394807]","[411022102, 411022102, 801421102, 411022102, 411022102, 640780101, 640780101, 501263103, 640780101, 1101307102, 561238101, 501263103, 501263103, 501263103, 501263103, 3190981104, 561238101, 801362103, 640780101, 801362103, 280019101, 640780101, 1101307102, 273818102, 273818102, 280019101, 1101307102, 4271321102, 3190981104, 1800045103, 1800045103, 1800045103, 1101307102, 1021038104, 1021038104, 2801434103, 2801434103, 870392103, 870392103, 1041439102, 1041439102, 310957101, 310957101, 310957101, 310957101, 310325101, 310325101, 310325101, 310325101, 310325101, 880081102, 880081102, 880081102, 880081102, 900020103, 900020103, 900020103, 900020103, 2691196103, 361676102, 361676102, 2900036104, 2900036104, 900027102, 310325101, 340565103, 340565103, 340565103, 2690040102, 2690040102, 190011102, 3321271103, 3321271103, 190011102, 4911370104, 4911370104, 340565103, 310325101, 801421102, 301825102, 401207104, 850037103, 970018102, 970018102, 970018102, 850037103, 511231103, 511231103, 970018102, 850435106, 850435106, 850435106, 300791102, 300791102, 300762101, 300762101, 1290327103, 1290327103, 300791102, 300960102, 300791102, 850007107, 3190981104, 300960102, 3190981104, 850007107, 4271321102, 3163844102, 401207104, 3163844102, 850007107, 3163844102, 301547102, 301547102, 301825102, 301825102, 301825102, 3163844102]"
3971,"[331501, 7398785]","[370458103, 370458103]"
3972,"[331502, 7395529]","[362069102, 362069102]"
3973,"[331503, 7398705]","[1360007102, 1361769103, 1360007102, 1360007102, 1360007102, 1360007102, 1360007102, 1361769103]"
3974,"[331513, 7396004]","[361729101, 361729101, 361729101, 361729101, 361729101, 361729101, 3330052101, 3330052101, 3330052101]"
3975,"[331519, 7379299]","[2790435102, 2791273102, 2790435102]"
3976,"[331522, 7378795]","[2790318103, 2840003103, 2790319103, 2840003103, 2790319103]"
3977,"[331523, 7381333]","[2760008102, 2760008102]"
3978,"[331523, 7397612]","[1390782105, 1390782105]"
3979,"[331540, 7379255]","[2780062104, 2780062104]"
3980,"[331541, 7392118]","[840138102, 840138102, 840138102]"
3981,"[331545, 7382055]","[2784485103, 2784485103]"
3982,"[331547, 7397585]","[100016103, 100016103]"
3983,"[331551, 7389394]","[2440311102, 2440311102, 712590103, 712590103]"
3984,"[331559, 7396145]","[61185107, 61185107]"
3985,"[331564, 7391295]","[600032104, 600032104]"
3986,"[331564, 7395801]","[1220027102, 1220027102]"
3987,"[331566, 7392628]","[560068101, 560068101, 560068101, 560068101]"
3988,"[331566, 7394831]","[4450005103, 190046103, 2290073103, 4450005103, 190046103, 190046103, 3140045103, 3140045103, 2290073103]"
3989,"[331569, 7394723]","[800378102, 800378102]"
3990,"[331574, 7384652]","[2471596103, 2471596103, 2471596104, 2471596104]"
3991,"[331576, 7398048]","[80042103, 80042103]"
3992,"[331577, 7394965]","[830029103, 830029103]"
3993,"[331584, 7401190]","[1370320105, 1370320105]"
3994,"[331585, 7387750]","[600325101, 600325101, 600325101, 600325101, 600325101]"
3995,"[331585, 7394802]","[630803104, 630803103, 630803104, 630803103]"
3996,"[331586, 7387758]","[601074103, 2682974102, 2682974102, 601074103]"
3997,"[331587, 7394720]","[570844101, 570844101]"
3998,"[331596, 7381349]","[2770622104, 2761735103, 2770622104, 2761735103]"
3999,"[331597, 7397402]","[1280023101, 1280023101, 1280023101, 4870370103, 1280023101, 1280023101, 940331103, 1280023101, 940331103, 1280023101]"
4000,"[331604, 7393850]","[20812102, 20812102, 20812102, 20812102]"
4001,"[331607, 7394710]","[3190103103, 760005104, 4990143101, 760005104, 3190103103, 2811422103, 2811422103, 480546101, 3190103103, 3190103103, 720312104, 3410004102, 3410004102, 3410004102, 3410004102, 3410004102, 720312104, 480546101, 3161670102, 720312104, 480546101, 4990143101, 4990143101, 3161670102]"
4002,"[331609, 7392367]","[570904103, 570904104, 570904104, 760745103, 570904103, 760745103]"
4003,"[331612, 7391333]","[492361105, 492361105, 492361106, 492361106]"
4004,"[331613, 7401067]","[1370042103, 1370042103, 1370042103, 1370042103]"
4005,"[331617, 7394814]","[761189103, 2171435101, 2171435101, 761189103]"
4006,"[331622, 7379082]","[2791307104, 2791307104]"
4007,"[331623, 7397350]","[180018103, 2721851102, 180018103, 1021143102, 4500109101, 180018103, 1021143102, 2721851102, 2721851102, 4500109101, 4500109101, 1160083104, 4500109101, 1160083104]"
4008,"[331624, 7394798]","[1090012101, 1090012101]"
4009,"[331625, 7393861]","[251469104, 251469103, 251469103, 251469104]"
4010,"[331632, 7387022]","[2750043103, 2750043103]"
4011,"[331632, 7404225]","[3590022103, 3590022103]"
4012,"[331636, 7404598]","[1420022104, 1420022104]"
4013,"[331642, 7387016]","[2700032103, 2700032103]"
4014,"[331643, 7393831]","[281628102, 281628101]"
4015,"[331644, 7380717]","[2782171103, 2780367102, 2780114104, 2780001104, 2782171104, 2780001103, 2780001103, 2782171104, 2780367102, 2780114104, 2780001104, 2782171103]"
4016,"[331646, 7395220]","[770949102, 770949102, 770949102]"
4017,"[331646, 7395238]","[640331104, 640926103, 640331104, 260697102, 640926103, 640331104]"
4018,"[331649, 7386356]","[2740737103, 2740737103, 2740737103]"
4019,"[331650, 7393759]","[786283101, 282673101, 282673101, 282031101, 300816101, 282031101, 282673101, 786283101, 710878103, 300816102, 300816102, 282673101, 710878103, 300816101, 300816102, 300816102, 300816101, 300816101]"
4020,"[331652, 7393734]","[290313101, 290313101, 290313101, 290313101, 310856102, 310856102, 310856102, 310856102]"
4021,"[331653, 7380704]","[2780422103, 2780052103, 2780052103, 2780092104, 2780422103, 2780052103, 2780052103, 2780092104]"
4022,"[331663, 7392611]","[2761714102, 2761714102]"
4023,"[331672, 7391421]","[562461103, 562461103]"
4024,"[331673, 7423551]","[3590011102, 3590011102]"
4025,"[331677, 7394224]","[250009103, 250009103]"
4026,"[331684, 7394260]","[850019103, 850019104, 850019103, 361743103, 850019102, 361743103, 850019102, 361743104, 361743104, 850019104]"
4027,"[331685, 7389637]","[630800103, 211261104, 211261104, 630800103, 630800103, 211261104]"
4028,"[331688, 7388943]","[1280514101, 1280514101]"
4029,"[331697, 7388816]","[741252101, 741252101]"
4030,"[331699, 7394873]","[3170053104, 3170053104]"
4031,"[331702, 7389480]","[540651101, 540651101]"
4032,"[331703, 7384438]","[2740427107, 2740427107]"
4033,"[331703, 7388662]","[601139104, 601139104, 601139104, 601139104, 601139104, 601139104]"
