,coord,frequentadores
13196,"[330333, 7388842]",[642210102]
13197,"[330333, 7392750]","[4640011101, 4640011101, 4640011101, 4640011101]"
13198,"[330333, 7393920]","[850538101, 850538101, 850538101, 850538101]"
13199,"[330333, 7400804]","[1370442101, 1370442101, 1370442101, 1370442101]"
13200,"[330334, 7387774]","[2370804103, 2370804103, 2370804105, 2370804105]"
13201,"[330335, 7387909]","[630881102, 630881102, 630881102, 630881102]"
13202,"[330335, 7392342]","[660006101, 660006101]"
13203,"[330335, 7394694]",[330042101]
13204,"[330336, 7388608]","[3151197102, 3151197102]"
13205,"[330336, 7392828]","[790311101, 790311101, 790311101]"
13206,"[330336, 7396932]","[360703101, 360703101, 360703101]"
13207,"[330336, 7401656]",[1370023102]
13208,"[330337, 7396648]","[1280551104, 1280551104]"
13209,"[330337, 7398993]","[1361035101, 1361035101, 1361035101, 1361035101]"
13210,"[330338, 7394000]","[321494102, 3261776104, 321494102, 1080009102, 3261776104, 321494102, 1080009102]"
13211,"[330339, 7387447]","[2822138101, 2822138101, 2822138101]"
13212,"[330340, 7379548]","[2790330101, 2790330101, 2790330101, 2790330101]"
13213,"[330340, 7387864]","[660551101, 630447102, 660551101, 660551101, 630447102, 660551101, 630447102, 630447102]"
13214,"[330340, 7392542]","[760988101, 760988101, 760988101, 760988101, 760988101, 760988101]"
13215,"[330341, 7394205]","[860949101, 860949101, 860949101, 971190101, 720045102, 720045102, 860949101, 720045102, 971190101, 720045102]"
13216,"[330341, 7395302]","[890006104, 890006104, 890006104, 890006104, 890006101, 890006104]"
13217,"[330344, 7393949]","[4461955103, 4461955103, 4461955103, 4461955103]"
13218,"[330345, 7388687]","[820871102, 820871102, 820871102, 560980102, 560980102, 820871102]"
13219,"[330346, 7386999]","[3090102101, 3090102101]"
13220,"[330346, 7393909]","[2171492102, 2171492102]"
13221,"[330347, 7394011]","[910563102, 910563102]"
13222,"[330347, 7396579]","[3370745101, 3370745101, 3370745101, 3370745101]"
13223,"[330348, 7393485]","[350343101, 350343101, 350343101, 350343101, 3060420103, 3060420103]"
13224,"[330348, 7396097]",[362510102]
13225,"[330349, 7393578]","[791604102, 791604102]"
13226,"[330350, 7398294]","[1380471104, 1380471104]"
13227,"[330351, 7396564]",[930516102]
13228,"[330355, 7394195]","[850719101, 790107101, 850719101, 790107101, 850719101, 790107101, 850719101, 850719101, 850719101, 790107101]"
13229,"[330358, 7392489]",[760717102]
13230,"[330359, 7393169]","[791127102, 791127102]"
13231,"[330359, 7393307]","[791658101, 791658101]"
13232,"[330359, 7395031]","[340844103, 340730101, 340730101, 340730101, 340730101, 340730101]"
13233,"[330360, 7394333]","[780140101, 780140101]"
13234,"[330361, 7391760]","[760709101, 760709101]"
13235,"[330361, 7393744]","[300701101, 300701101, 300701101, 300701101]"
13236,"[330361, 7395427]",[340668102]
13237,"[330361, 7395431]","[340889101, 340889101]"
13238,"[330361, 7399032]","[1362017101, 1362017101, 1362017101, 1362017101, 1362017101]"
13239,"[330362, 7394028]","[3160597101, 3160597101]"
13240,"[330362, 7397324]","[3400306101, 3400306101, 3270059101, 4180044101, 4180044101, 3270059101]"
13241,"[330363, 7380587]","[2791261101, 2791261101, 2791261101, 2791261101, 2791261101, 2791261101]"
13242,"[330363, 7388594]","[3190099101, 3190099101, 3190099101, 3190099101]"
13243,"[330363, 7392722]","[1421060102, 1421060102]"
13244,"[330364, 7395448]",[340778101]
13245,"[330364, 7397071]","[1250023102, 1250023102]"
13246,"[330365, 7405261]",[1420992101]
13247,"[330367, 7389689]","[210049102, 210049102, 210049102]"
13248,"[330367, 7391877]",[760611101]
13249,"[330367, 7394327]","[321343101, 321343101]"
13250,"[330368, 7392583]","[760718101, 760718101]"
13251,"[330369, 7393306]",[3030779101]
13252,"[330369, 7393558]","[2681044102, 2681044102, 2681044102, 2681044101, 2681044101, 2310035101, 2310035101, 2310035101, 2310035101]"
13253,"[330370, 7395706]","[90610101, 90610101, 90610101, 90610101]"
13254,"[330371, 7382844]","[2801852102, 2801852102, 2801852102, 2801852102]"
13255,"[330371, 7392249]","[2030035101, 2030035101]"
13256,"[330371, 7394214]","[840558101, 300816101, 431377103, 300816101, 840558101, 431377103, 431377103, 431377103, 300816101, 3930619101, 300816101, 840558101, 840558101, 3930619101]"
13257,"[330372, 7393710]","[650334101, 650334101, 650334101, 650334102, 650334101, 650334102]"
13258,"[330372, 7393944]","[3040041103, 3040041103]"
13259,"[330372, 7397323]",[80508101]
13260,"[330373, 7396441]","[4650032101, 1400022102, 1400022102, 4650032101]"
13261,"[330374, 7388834]","[643098103, 643098103]"
13262,"[330374, 7392159]","[3190108101, 3190108101, 3190108101]"
13263,"[330375, 7394666]","[801390101, 801390101]"
13264,"[330376, 7394539]","[330445104, 330445103]"
13265,"[330377, 7387407]","[660465101, 660465101]"
13266,"[330378, 7387916]","[643223101, 643223101, 643223101, 643223101]"
13267,"[330378, 7392232]",[760741102]
13268,"[330378, 7395202]","[1030949102, 1030949102]"
13269,"[330378, 7396574]","[930516101, 930516101]"
13270,"[330379, 7393886]","[2921747105, 2921747105, 2060020102, 2060020102]"
13271,"[330379, 7394091]","[2292543102, 2292543102]"
13272,"[330379, 7394224]","[330314101, 590316102, 330314101, 840060101, 840060101, 590316102, 330314101, 590316102, 330314101, 590316102]"
13273,"[330381, 7394181]","[300841102, 300841102]"
13274,"[330382, 7393934]","[320416102, 320416102, 320416102, 320416102]"
13275,"[330383, 7379534]","[2791902102, 2791902102]"
13276,"[330384, 7394051]","[1530025102, 1530025102]"
13277,"[330384, 7395455]","[341277101, 341277101]"
13278,"[330385, 7393880]","[2380668102, 2380668102, 2380668102, 2380668102]"
13279,"[330388, 7388638]","[3090637102, 3170034101, 3170034101]"
13280,"[330388, 7389225]","[601515104, 601515104]"
13281,"[330388, 7392267]","[760935101, 760935101]"
13282,"[330388, 7394036]","[700700104, 700700104, 2930039102]"
13283,"[330389, 7393718]","[791530102, 791530102]"
13284,"[330389, 7393866]","[710790101, 710790101]"
13285,"[330389, 7393884]","[940027101, 271828101, 271828101, 271828101, 940027101, 940027101, 1310014103, 940027101, 271828101, 1310014103, 2020042101, 271828101, 2020042101, 1310014102, 1310014103, 2020042101, 1310014103, 271828101, 1420330101, 2980108102, 2982971102, 2982971102, 1310327101, 1310327101, 2980108102, 840050103, 1420330101, 840050103]"
13286,"[330389, 7397704]","[3200345101, 3200345101]"
13287,"[330391, 7387650]",[660507102]
13288,"[330392, 7388795]","[3370465102, 3370465102, 3370465102, 3370465102, 3370465102, 3370465102]"
13289,"[330392, 7394621]","[1840038103, 1840038103, 1840038103]"
13290,"[330393, 7387860]","[662590101, 662590101]"
13291,"[330393, 7393511]","[1510054103, 1510054103, 1510054101, 1510054102, 1510054102, 1510054101, 1510054101, 1510054101, 1510054103, 1510054103, 1510054102, 1510054102]"
13292,"[330394, 7383906]",[730904102]
13293,"[330394, 7388107]","[300781103, 300781103, 300781103, 3050804103, 3050804103]"
13294,"[330394, 7393522]","[322050101, 322050101]"
13295,"[330396, 7399272]","[2740718101, 2740718101, 1160077102, 1160077101, 1160077102, 1160077101]"
13296,"[330397, 7393699]","[931125101, 931125101, 931125101, 931125101]"
13297,"[330397, 7399742]","[910314101, 910314101]"
13298,"[330398, 7393539]","[5030050103, 5030050103, 5030050103]"
13299,"[330398, 7393905]","[3960080101, 4461473101, 3960080101, 4461473101]"
13300,"[330398, 7394064]","[2450008103, 2450008103]"
13301,"[330399, 7373794]","[150015101, 150015101]"
13302,"[330399, 7389289]","[1541490101, 1541490101]"
13303,"[330400, 7388270]","[3180003101, 2940003103, 3180003101, 2940003103, 2940003103]"
13304,"[330400, 7393025]","[2680859101, 2980381102, 2680859101, 2980381102]"
13305,"[330401, 7381683]","[601082103, 601082103]"
13306,"[330402, 7388090]","[2700053101, 2700053101, 2700053101, 2700053101]"
13307,"[330402, 7396440]","[880073101, 880073101, 880073101, 880073101]"
13308,"[330404, 7392875]","[190036101, 190036101]"
13309,"[330406, 7386543]","[2700010101, 2700010101]"
13310,"[330406, 7393701]","[321507101, 321507101, 321507101, 321507101, 750578102, 750578102]"
13311,"[330407, 7372047]","[2940038102, 2940038102, 2940038102, 2940038102]"
13312,"[330407, 7394889]","[4510008102, 4510008102]"
13313,"[330409, 7387492]","[660383101, 660383101]"
13314,"[330409, 7389407]","[1970305101, 1970305101, 1970305101, 1970305101]"
13315,"[330411, 7396239]","[1970021103, 1970021103]"
13316,"[330412, 7396717]","[840855101, 840855101, 840855101, 840855101]"
13317,"[330412, 7397608]","[1950485101, 1950485101]"
13318,"[330413, 7388296]","[2831184102, 2831184101, 2831184101, 2831184102]"
13319,"[330413, 7388756]","[2970521104, 2970521104]"
13320,"[330416, 7392091]","[761145102, 761145102, 761145103]"
13321,"[330416, 7395794]","[860963102, 740695101, 840602102, 860963102, 840602102, 740695101]"
13322,"[330417, 7391455]","[2410817104, 2410817104]"
13323,"[330417, 7395785]","[1950499104, 2720091101, 1370330103, 2251831101, 2251831101, 971240102, 971240102, 1950499104, 810042101, 2720091101, 810042101, 1820331101, 1820331101, 4670021103, 4660007103, 4670021103, 4660007103]"
13324,"[330418, 7393839]","[520022102, 3081125102, 301165101, 3081125102, 301165101, 520022102, 520022102, 520022102, 520022102, 520022102]"
13325,"[330418, 7394917]","[3700048102, 3700048102]"
13326,"[330418, 7397690]","[1121292101, 2730034103, 1121292101, 1121292101, 2730034103, 2730034103, 1121292101]"
13327,"[330419, 7394126]","[313026103, 313026103, 313026103, 313026103]"
13328,"[330419, 7401844]","[1370021102, 1370021102, 1370021101, 1370021101, 1370021102, 1370021101, 1370021101, 1370021101, 1370021102, 1370021102, 1370021102, 1370021101]"
13329,"[330420, 7387755]","[660671101, 660671101, 660671101, 660671101, 660671101]"
13330,"[330422, 7382253]","[2790016104, 2790016104]"
13331,"[330422, 7385951]","[3221533101, 3221533101]"
13332,"[330423, 7392279]",[760992101]
13333,"[330424, 7399626]","[1360582103, 1360582103]"
13334,"[330426, 7395707]","[340710101, 340710101, 340710101, 340710102, 340710102]"
13335,"[330426, 7397698]","[2180467106, 2180467106, 430781102, 430781102, 430781102, 430781102, 2180467106]"
13336,"[330426, 7400504]","[2250641101, 2250641101]"
13337,"[330427, 7388120]","[502147101, 502147101]"
13338,"[330427, 7388902]",[3150137101]
13339,"[330427, 7395737]","[340951101, 340951101, 340951101, 340951101]"
13340,"[330428, 7395746]","[860979102, 860979101, 860979101, 860979102]"
13341,"[330428, 7396296]","[360718103, 360718101]"
13342,"[330429, 7381270]","[2780515101, 2780515101, 2780515101]"
13343,"[330429, 7383151]","[660581101, 660581101, 660581101, 660581101, 660581101, 660581101]"
13344,"[330430, 7394091]","[1770347101, 1770347101]"
13345,"[330431, 7387614]","[2980111101, 2980111101, 2980111101, 2980111101]"
13346,"[330431, 7393827]","[1220021101, 1220021101]"
13347,"[330431, 7397586]","[920316101, 920316101, 920316101, 920316101, 920316101, 920316101]"
13348,"[330431, 7397698]","[2020040103, 2020040103]"
13349,"[330431, 7399330]","[1361858101, 1361858101]"
13350,"[330434, 7388301]","[2030059105, 2030059105]"
13351,"[330436, 7394284]","[321857103, 321857103, 321857103, 321857103]"
13352,"[330436, 7395667]","[3150673101, 3150673101]"
13353,"[330438, 7401205]","[1380009101, 1380009101, 1380009101, 1380009101]"
13354,"[330439, 7393494]","[791492101, 791492101, 791492102]"
13355,"[330440, 7394287]","[321866101, 321866101, 321866102, 321812103, 321812103]"
13356,"[330440, 7395413]","[341180101, 341180101, 341180101, 341180101]"
13357,"[330441, 7381428]","[2770632101, 2770632103]"
13358,"[330441, 7396183]",[361774102]
13359,"[330441, 7397318]","[1050021102, 1050021102, 1050021102, 1050021102]"
13360,"[330442, 7365515]","[2960015101, 2960010101, 2960015101]"
13361,"[330442, 7394294]","[311131101, 311131101, 311131101, 311131101]"
13362,"[330443, 7388600]",[3280301102]
13363,"[330445, 7392519]","[791805101, 791805101]"
13364,"[330445, 7393748]","[321588102, 321588102, 581351101, 321588102, 581351101, 321588102]"
13365,"[330445, 7395236]","[320643102, 320643102]"
13366,"[330446, 7383719]","[2780092105, 2780092105]"
13367,"[330446, 7388597]","[4980043101, 1680465102, 4980043101]"
13368,"[330446, 7388742]","[4880050101, 880002101, 4880050101]"
13369,"[330446, 7393641]","[4911321104, 4911321104, 4911321104, 4911321104]"
13370,"[330447, 7392517]","[2771073101, 2771073101, 2771073101, 2771073101]"
13371,"[330448, 7393663]","[413762101, 413762101]"
13372,"[330450, 7399846]","[1520504101, 1160113102, 1160113102, 1520504101]"
13373,"[330451, 7397105]","[990009101, 2700719102, 2700719102, 990009101]"
13374,"[330452, 7388736]",[2980083102]
13375,"[330452, 7394329]","[1400026102, 1400026102, 1400026102, 1400026102]"
13376,"[330454, 7393635]","[461467103, 461467103, 461467103, 461467103, 461467103]"
13377,"[330455, 7393372]",[2420038101]
13378,"[330456, 7386334]",[520324101]
13379,"[330456, 7393861]","[292023101, 1331843101, 661063102, 292023101, 2900038103, 741176103, 292023101, 5040496101, 690024102, 741176103, 661063102, 690024102, 690024102, 3310681104, 741176103, 741176103, 741176103, 2211408102, 292023101, 3310681104, 292023101, 3310681104, 452020101, 3310681104, 2380015101, 690024102, 780780101, 292023101, 4551214101, 2380015101, 690024102, 690024102, 2900038103, 2380015101, 2501164103, 452020101, 4170034103, 452020101, 4170034103, 2501164103, 1331843101, 5040496101, 5040496101, 2380015101, 4170034103, 4170034103, 780780101]"
13380,"[330457, 7396123]","[361772101, 361772101]"
13381,"[330458, 7388082]","[3191130102, 3191130102]"
13382,"[330458, 7388280]","[2970316103, 791275101, 2491411104, 2970316103, 2720508102, 791275101, 2720508102, 2491411104]"
13383,"[330459, 7388563]","[2700005102, 641931101, 2700005102, 641931101, 650759101, 641931102, 641931102, 641931102, 641931101, 641931101, 650759101, 641931102]"
13384,"[330459, 7395400]",[2440326301]
13385,"[330460, 7388366]","[2750697103, 3230016102, 2750697103, 2750697103, 2750697103, 3230016102]"
13386,"[330461, 7393976]","[210639101, 210639101]"
13387,"[330462, 7388725]","[671017101, 671017101, 671017101, 671017101, 671017101, 671017101]"
13388,"[330462, 7392674]","[630589102, 630589101, 630589101, 630589102, 630589101, 630589102, 630589102, 630589101]"
13389,"[330462, 7392707]","[780803101, 780803102, 780803101, 780803101, 780803101, 780803101]"
13390,"[330462, 7396348]","[351372102, 351372102, 351372102, 361832101, 351372102, 361832101, 361832101, 361832101, 361832101, 361832101, 351372102]"
13391,"[330462, 7402769]","[1410988104, 1410988104, 1410988104, 1410988104]"
13392,"[330463, 7397654]","[5151967102, 5151967102]"
13393,"[330464, 7379644]",[2790049101]
13394,"[330464, 7388712]","[3060043101, 3060043101]"
13395,"[330464, 7393625]","[1380041102, 1380041102, 1380041102, 782205101, 782205101, 1380041102]"
13396,"[330466, 7385587]","[643065102, 4301275101, 643065102, 4301275101, 643065102, 643065102]"
13397,"[330467, 7388732]","[3090436101, 3090436101]"
13398,"[330469, 7393780]","[2001974102, 2001974102]"
13399,"[330469, 7394125]","[321393101, 321393101]"
13400,"[330470, 7395044]","[340911102, 340911102, 340911102, 340911102]"
13401,"[330471, 7396369]","[3560027101, 3560027101]"
13402,"[330472, 7389026]","[1530509101, 1530509101]"
13403,"[330473, 7387967]","[3051999101, 3051999101]"
13404,"[330473, 7388864]","[431210101, 431210101]"
13405,"[330473, 7393952]","[680077103, 680077103]"
13406,"[330473, 7395059]","[2810745103, 2810745103, 2810745103, 2810745103]"
13407,"[330474, 7386676]","[2720054101, 2720054101]"
13408,"[330474, 7389305]","[670939101, 670939101]"
13409,"[330474, 7393800]","[3331474101, 871647101, 3331474101, 871647101, 871647101, 871647101, 3331474101]"
13410,"[330475, 7383762]","[3222204101, 3222204101, 2730032103, 2730032103]"
13411,"[330475, 7383764]","[2731638101, 2731638101, 2731638102, 2731638102, 2731638102, 2731638102, 2731638101, 2731638101]"
13412,"[330475, 7391401]","[780520102, 780520102, 780520102, 780520102]"
13413,"[330475, 7391411]","[2250322103, 2250322103]"
13414,"[330475, 7392059]",[870601102]
13415,"[330476, 7380830]","[2790371102, 2790371102, 2790371102, 2790371102]"
13416,"[330476, 7383770]","[2680874102, 2680874102, 2680874102, 2680874102]"
13417,"[330476, 7393154]","[791127101, 791127101]"
13418,"[330476, 7393789]","[3141923101, 3141923101]"
13419,"[330476, 7394357]","[4290029101, 4290029101]"
13420,"[330476, 7398610]","[951011101, 951011101, 951011101, 951011101]"
13421,"[330478, 7394360]","[790041101, 790041101, 790041101, 2630027101, 2630027101, 2630027101, 2630027101, 790041101]"
13422,"[330478, 7394550]","[860859103, 860859103]"
13423,"[330481, 7394345]","[341285103, 341285103, 341285103, 341285103]"
13424,"[330482, 7392495]","[3270107102, 3270107102]"
13425,"[330482, 7392697]","[750679101, 750679101, 750679101, 750679101, 750679101]"
13426,"[330482, 7393798]","[787833102, 787833102]"
13427,"[330484, 7393618]","[650047102, 1271268101, 650047102, 650047102, 831302102, 650047102, 650047102, 831302102, 831302102, 1271268101]"
13428,"[330485, 7380827]","[2790318102, 2790318102]"
13429,"[330485, 7398483]","[1101274101, 1101274101]"
13430,"[330487, 7392046]","[3040322102, 3040322102]"
13431,"[330487, 7396979]","[2700711103, 2700711103]"
13432,"[330488, 7395652]","[340006101, 340006101]"
13433,"[330490, 7393818]","[70840102, 770970102, 770970102, 770970102, 770970102, 70840102]"
13434,"[330490, 7393829]",[2140015102]
13435,"[330490, 7397169]","[1450017102, 1450017102]"
13436,"[330490, 7403505]","[1410583101, 1410583101, 1410583101, 1410583101]"
13437,"[330491, 7388988]","[282160101, 3210031101, 3210031101, 1710564102, 3940302101, 3940302101, 1710564102, 540821101, 670957101, 4551759102, 540821101, 670957101, 282160101, 4551759102]"
13438,"[330493, 7388795]","[3250966101, 3250966101]"
13439,"[330495, 7392616]",[750303102]
13440,"[330495, 7393644]","[2201196104, 2201196104]"
13441,"[330495, 7394007]","[1731673102, 1731673102, 2460045102, 2460045102, 2460045102]"
13442,"[330496, 7388995]","[3050013102, 3050013102]"
13443,"[330496, 7393427]","[650507101, 650507101, 4651052102, 4651052102]"
13444,"[330497, 7392190]",[761167101]
13445,"[330497, 7398689]","[1362073101, 1362073101, 1362073101, 1362073101]"
13446,"[330497, 7399738]","[1360025101, 1360025101]"
13447,"[330498, 7394186]","[1450040103, 1450040103, 1450040103, 1450040103]"
13448,"[330498, 7397123]","[4580429101, 4580429101]"
13449,"[330499, 7389283]","[661088103, 661088103, 661088103, 661088103]"
13450,"[330499, 7393592]","[3190080101, 3190080101]"
13451,"[330499, 7395622]","[822169102, 822169102]"
13452,"[330499, 7402007]","[1370040102, 1370040102, 1370040101, 1370040101]"
13453,"[330500, 7386654]","[2360312105, 2360312105]"
13454,"[330500, 7388548]","[4600518102, 4600518102]"
13455,"[330500, 7395600]","[1510047104, 1510047104]"
13456,"[330500, 7396322]","[361866103, 361866103]"
13457,"[330501, 7398732]","[1510747101, 1510747101, 1510747101]"
13458,"[330502, 7393652]","[291858102, 291858102]"
13459,"[330502, 7393813]","[191896101, 191896101]"
13460,"[330503, 7393766]","[1521019101, 1521019101]"
13461,"[330506, 7386673]",[2721725101]
13462,"[330507, 7394384]","[301020102, 301020102, 301020102, 301020102]"
13463,"[330507, 7397791]","[1400701101, 1400701101, 1400701101, 1400701101]"
13464,"[330508, 7393659]","[251448101, 251448101, 251448101, 251448101, 2760637103, 2760637103]"
13465,"[330508, 7394019]","[3181622101, 3181622101, 880101101, 880101101, 880101101, 880101101]"
13466,"[330508, 7397787]","[560749101, 560749101]"
13467,"[330509, 7392580]",[750595101]
13468,"[330509, 7393806]","[970091101, 970091101, 970091101, 970091101]"
13469,"[330509, 7396642]","[1300316101, 1300316101]"
13470,"[330509, 7397793]","[4920025101, 4920025101, 4920025101]"
13471,"[330510, 7394893]",[341477105]
13472,"[330510, 7395600]","[641510101, 641510101]"
13473,"[330513, 7384564]","[2730393101, 2730393101, 2730393101, 2730393101]"
13474,"[330513, 7394656]","[1400018103, 1400018103]"
13475,"[330513, 7394892]",[340741105]
13476,"[330514, 7388751]","[3110039104, 3110039104]"
13477,"[330515, 7417913]","[3590003101, 3590003101, 3590003101, 3590003101]"
13478,"[330516, 7393800]","[880003101, 880003101, 880003101, 880003101, 880003101, 880003101]"
13479,"[330517, 7388822]","[2740041101, 2740041101, 2740041101, 2740041101, 2740041101, 2740041101, 2740041101]"
13480,"[330517, 7395300]","[2340020101, 2340020101]"
13481,"[330518, 7388058]","[640596101, 640596101, 640596101, 640596101]"
13482,"[330518, 7394451]","[2771109101, 2771109101]"
13483,"[330518, 7395821]","[361871101, 361871101, 361871101, 361871101]"
13484,"[330520, 7393751]","[1280489101, 3730885103, 3730885103, 1280489101, 4260788102, 4260788102]"
13485,"[330520, 7394007]",[2341970102]
13486,"[330520, 7394415]","[1240010103, 1240010103]"
13487,"[330520, 7395607]","[481950101, 481950101]"
13488,"[330522, 7393470]","[4630038103, 4630038103]"
13489,"[330523, 7396110]","[840697101, 840697101]"
13490,"[330524, 7393792]","[4232141103, 4232141103, 3190096102, 3190096102, 1870436102, 191825103, 341313102, 4232141103, 191825103, 4232141103, 3990086101, 341313102, 3990086101]"
13491,"[330524, 7398876]","[20019101, 20019101, 20019101]"
13492,"[330525, 7394024]","[3150175104, 3150175104, 3150175104, 3150175104, 971122101, 971122101]"
13493,"[330525, 7405189]","[1210041102, 1210041102]"
13494,"[330526, 7393790]","[120659102, 120659102, 782119101, 782119101, 2260776102, 782119101, 782119101, 3160302101, 330003101, 2260776102, 330003101, 3420014101, 3300340101, 3160302101, 3160302101, 3160302101]"
13495,"[330526, 7394316]","[680001102, 2371136103, 680001102, 2371136103]"
13496,"[330527, 7392590]","[2850378104, 751275101, 751275101, 751275101, 751275101, 2850378104, 2850378104]"
13497,"[330528, 7392306]","[3030655101, 760629101, 3030655101, 760629101]"
13498,"[330528, 7397647]","[1241511101, 1241511101, 1241511101]"
13499,"[330529, 7394436]","[1981515102, 1981515102, 1981515102, 1981515102]"
13500,"[330530, 7388266]","[2100306102, 3701280101, 400041102, 3701280101, 2100306102]"
13501,"[330530, 7388953]","[3013144102, 3013144102, 3180040103, 1940376103, 1940376103, 3180040103]"
13502,"[330530, 7392309]","[590617105, 590617105, 590617105]"
13503,"[330530, 7394040]","[860006101, 860006101]"
13504,"[330532, 7388788]","[3310007102, 3310007102]"
13505,"[330532, 7392779]","[784964101, 784964101, 784964101, 784964101]"
13506,"[330532, 7394441]","[791162102, 791162102]"
13507,"[330532, 7399592]","[1361046104, 1361046104]"
13508,"[330533, 7397091]","[1261679102, 1261679102]"
13509,"[330534, 7393060]","[791295104, 791295104, 791295103, 791295102, 791295103]"
13510,"[330534, 7395856]","[361871103, 360048101]"
13511,"[330535, 7387582]","[3090021101, 3090021101, 3090021101]"
13512,"[330535, 7392305]",[1240015105]
13513,"[330535, 7393737]","[750909103, 2260045102, 610036102, 610036102, 2260045102, 1520987102, 610036102, 700002101, 1520987102, 750909103, 700002101, 700002101, 700002101, 610036102]"
13514,"[330535, 7399831]","[370479101, 370479101]"
13515,"[330536, 7395574]","[330026105, 330026105]"
13516,"[330536, 7396297]","[1530044103, 1530044103, 1530044103, 1530044103]"
13517,"[330536, 7397089]","[4170318101, 4170318102, 4170318102]"
13518,"[330537, 7388948]","[650347102, 650347102]"
13519,"[330538, 7393850]","[321865102, 321865102]"
13520,"[330539, 7394784]","[300700102, 300700102, 300700102, 300700102]"
13521,"[330541, 7388819]","[3290043101, 3290043101, 3290043101, 3290043101, 3290043101, 3290043101]"
13522,"[330541, 7394504]","[330415101, 330415101, 330415101, 330415101]"
13523,"[330543, 7387146]","[3180040102, 3180040102]"
13524,"[330543, 7388281]","[2780345102, 2780345102]"
13525,"[330543, 7392563]","[831387101, 831387101]"
13526,"[330543, 7394510]","[300855101, 300855101, 300855101, 300855101]"
13527,"[330543, 7396568]","[360691101, 360691101, 360691101]"
13528,"[330544, 7383638]","[2740323102, 2731513101, 2740323102, 2731513101]"
13529,"[330544, 7392118]","[760031101, 761850102, 761850102, 760031101]"
13530,"[330545, 7393036]","[413832102, 413832102]"
13531,"[330545, 7394276]","[740359101, 740359101]"
13532,"[330547, 7392033]","[761224102, 761224104]"
13533,"[330547, 7395365]","[340555101, 340555101]"
13534,"[330547, 7395464]","[430309101, 430309101, 300805101, 430309101, 430309101, 300805101, 300805101]"
13535,"[330548, 7380682]",[2791294101]
13536,"[330548, 7388814]","[2980120104, 2980120104, 3030007101, 640537101, 1541475101, 400075105, 1041273102, 650383101, 650383101, 3030007101, 3030007101, 2980447104, 2980447104, 1041273102, 3030007101, 400075105, 3030007101, 1041273102, 1041273102, 1541475101, 3030007101, 3030007101]"
13537,"[330548, 7396545]","[280725102, 280725102]"
13538,"[330548, 7403369]","[1560048102, 1560048102, 1560048101, 1560048101]"
13539,"[330549, 7388857]","[531846104, 531846104]"
13540,"[330549, 7394150]","[2010050102, 2010050102]"
13541,"[330549, 7404824]","[1290327101, 1290327101]"
13542,"[330550, 7395585]","[340626102, 340626102, 340626102, 340626102, 340626102, 340626102]"
13543,"[330553, 7395762]",[340575102]
13544,"[330554, 7393532]","[791461101, 791461101]"
13545,"[330554, 7396083]","[801273102, 801273102, 801273102, 801273102, 801273102]"
13546,"[330555, 7381734]","[2770635101, 2770635101]"
13547,"[330555, 7394124]","[320067101, 320067101, 320067101, 320067101, 320067101, 320067101, 320067101]"
13548,"[330556, 7388647]","[2782132101, 2782132101]"
13549,"[330556, 7393741]","[432744103, 432744103, 531862102, 190046103, 432744103, 4090994101, 1980308102, 4211284102, 4211284102, 1980308102, 531862102, 432744103, 190046103, 4601422103, 4610410101, 1682133104, 1682133104, 3170321101, 4601422103, 3170321101, 580516102, 580516102, 4601422103, 4721827102, 4721827102, 2260086103, 190046103, 4610410101, 2181300102, 3160533102, 1980308101, 1980308101, 2260086103, 1980308102, 3160533102, 2181300102, 4601422103, 3160533102, 3160533102, 4890872103, 4090994101, 4890872103]"
13550,"[330556, 7394497]","[1531965101, 300703102, 1531965101, 300703102, 300703102, 1531965101, 1531965101]"
13551,"[330558, 7393890]","[791518102, 791518102, 791518102, 791518102]"
13552,"[330559, 7393759]","[630645101, 630645101]"
13553,"[330560, 7397065]","[4960481104, 4960481104]"
13554,"[330562, 7393271]","[791335101, 791335101]"
13555,"[330562, 7395556]","[871481102, 871481102, 871481102, 871481102]"
13556,"[330564, 7392127]",[761243101]
13557,"[330564, 7399211]","[1041474101, 1041474101]"
13558,"[330565, 7393725]","[261351104, 261351104, 261351104, 261351104]"
13559,"[330566, 7393373]","[2560019101, 2560019101]"
13560,"[330566, 7394520]","[320467101, 320467101, 320467101, 320467101]"
13561,"[330566, 7400978]",[1370330101]
13562,"[330567, 7388617]","[641597101, 641597101, 641597101, 641597101, 641597101, 641597101, 641597101, 641597101, 641597101]"
13563,"[330567, 7395580]","[340944101, 340944101]"
13564,"[330567, 7395593]",[340925101]
13565,"[330567, 7401801]","[1370029101, 1370029101]"
13566,"[330568, 7385275]","[640761101, 640761101, 640761101, 640761101, 640761101]"
13567,"[330569, 7393717]","[1011176101, 4890380102, 4890380102, 771006101, 4890380102, 771006101, 4890380102, 1011176101, 771006101, 1011176101, 771006101, 771293102, 771293102]"
13568,"[330569, 7397021]","[3211499104, 3211499104, 3211499104, 3211499104, 3211499104, 3211499104]"
13569,"[330571, 7395313]","[340046101, 340046101]"
13570,"[330572, 7388611]","[3030347102, 3030347102]"
13571,"[330572, 7396616]","[930028102, 930028102]"
13572,"[330573, 7385444]","[2720019102, 2720019102]"
13573,"[330573, 7394938]","[301080102, 301080102]"
13574,"[330574, 7394262]","[3191129101, 3191129101]"
13575,"[330574, 7394603]","[300899101, 300899101]"
