,coord,frequentadores
17120,"[336442, 7389413]","[2370094103, 2370094103, 2370094103, 2370094102, 2370094103, 2370094101, 2370094101, 2370094101, 2370094101, 2370094103, 2370094101, 2370094102, 2370094102, 2370094102, 2370094103]"
17121,"[336446, 7373694]","[4543299101, 4543299101, 4543299101, 4543299102, 4543299101]"
17122,"[336447, 7372302]","[4540069103, 4540069103, 4540069102, 4540069101]"
17123,"[336447, 7389554]","[2370832101, 2370832101, 2370832102]"
17124,"[336447, 7390799]","[2360503101, 2360503101, 2360503102, 2360503102, 2360503103, 2360503103]"
17125,"[336447, 7393029]","[451979101, 451979103, 451979101, 451979103, 451979102, 451979101, 451979101, 451979102]"
17126,"[336448, 7394657]","[430047101, 430047101, 430047102]"
17127,"[336448, 7396110]","[420035102, 420035101, 420035101]"
17128,"[336449, 7393071]","[452029102, 452029102, 452029102, 452029102, 452029101, 452029101]"
17129,"[336450, 7390210]","[2360541104, 2360541103, 2360541104, 2360541103, 2360541102, 2360541102, 2360541101]"
17130,"[336451, 7377228]","[4580007101, 4580007101]"
17131,"[336452, 7381526]","[4560051101, 4560051102, 4560051103, 4560051103, 4560051101]"
17132,"[336454, 7389493]","[2371018101, 2371018101, 2371018102, 2371018102, 2371018103, 2371018103]"
17133,"[336456, 7403103]","[1541432102, 1541432103, 1541432101, 1541432101, 1541432102, 1541432103]"
17134,"[336457, 7404539]","[1510052101, 1510052102, 1510052102, 1510052102, 1510052101, 1510052103, 1510052103, 1510052103, 1510052103, 1510052103]"
17135,"[336460, 7381028]","[4560971102, 4560971101, 4560971101]"
17136,"[336463, 7397276]","[380031103, 380031103, 380031102, 380031101, 380031102]"
17137,"[336464, 7397471]","[380324101, 380324102, 380324102]"
17138,"[336465, 7396141]","[420038103, 420038102, 420038101, 420038101, 420038103]"
17139,"[336467, 7393072]","[452015104, 452015101, 452015104, 452015103, 452015103, 452015102, 452015102]"
17140,"[336468, 7397025]",[390010101]
17141,"[336471, 7385216]","[2470602101, 2470602101, 2470602101, 2470602101]"
17142,"[336471, 7396083]","[420036104, 420036103, 420036101, 420036106, 420036105, 420036104, 420036102, 420036102, 420036103, 420036103, 420036106, 420036105]"
17143,"[336473, 7391892]",[2410807101]
17144,"[336475, 7401711]","[1520518102, 1520518102, 1520518102, 1520518102, 1520518101, 1520518101, 1520518103, 1520518102, 1520518102, 1520518104, 1520518104, 1520518102, 1520518103]"
17145,"[336476, 7397408]","[380302102, 380302101, 380302101, 380302102]"
17146,"[336477, 7397316]",[380015101]
17147,"[336478, 7385807]","[2471065101, 2471065101, 2471065103, 2471065103, 2471065101, 2471065101, 2471065102, 2471065102, 2471065101, 2471065101]"
17148,"[336478, 7389582]","[2370091101, 2370091101]"
17149,"[336480, 7388109]","[2431090101, 2431090102, 2431090102, 2431090104, 2431090104, 2431090103]"
17150,"[336480, 7389939]","[2370738104, 2370738104, 2370738104, 2370738104, 2370738103, 2370738102, 2370738104, 2370738104, 2370738106, 2370738104, 2370738105, 2370738107, 2370738101, 2370738107, 2370738105, 2370738105, 2370738105, 2370738105, 2370738105, 2370738105, 2370738105, 2370738106, 2370738104, 2370738101]"
17151,"[336480, 7397342]","[380042102, 380042104, 380042102, 380042102, 380042102, 380042102, 380042102, 380042101, 380042101, 380042102, 380042102, 380042103, 380042103, 380042104, 380042104, 380042102, 380042103]"
17152,"[336481, 7373633]","[4541153101, 4541153101, 4541153101, 4541153101, 4541153101, 4541153101, 4541153102, 4541153103, 4541153103]"
17153,"[336482, 7389939]","[2370897101, 2370754102, 2370897101, 2370754101, 2370754101]"
17154,"[336483, 7389821]","[2370964101, 2370964101, 2370964102]"
17155,"[336483, 7403185]","[1541419101, 1541419104, 1541419104, 1541419101, 1541419104, 1541419103, 1541419103, 1541419102, 1541419102, 1541419104, 1541419101, 1541419101, 1541419101, 1541419101, 1541419101, 1541419101]"
17156,"[336485, 7385808]","[2471226102, 2471226102, 2471226101]"
17157,"[336485, 7396748]","[380011101, 380011102, 380011102, 380011102, 380011101]"
17158,"[336486, 7389583]","[2371186101, 2371186101]"
17159,"[336487, 7393066]","[451179104, 451179103, 451179103, 451179102, 451179102, 451179101]"
17160,"[336487, 7394649]","[432182104, 432182104, 432182101, 432182103, 432182101, 432182104, 432182102, 432182101, 432182102, 432182103, 432182104, 432182104, 432182104, 432182101]"
17161,"[336489, 7394676]","[430032102, 430032101, 430032103]"
17162,"[336489, 7400083]","[1630487102, 1630487101, 1630487102, 1630487103, 1630487102, 1630487102, 1630487103, 1630487101]"
17163,"[336490, 7404065]","[1540524102, 1540524102, 1540524101, 1540524101]"
17164,"[336491, 7371999]","[4540092101, 4540092101, 4540092101, 4540092101]"
17165,"[336492, 7385167]","[2470026103, 2470026103, 2470026102, 2470026102, 2470026105, 2470026105, 2470026104, 2470026103, 2470026103, 2470026102, 2470026102, 2470026101]"
17166,"[336493, 7391878]","[2410608101, 2410608101]"
17167,"[336495, 7371515]","[4541581102, 4541581101, 4541581102, 4541581101, 4541581101, 4541581102, 4541581101, 4541581103, 4541581102, 4541581103, 4541581104, 4541581104]"
17168,"[336495, 7399715]","[1632209103, 1632209101, 1632209101, 1632209101, 1632209101, 1632209102, 1632209103]"
17169,"[336497, 7387051]",[2431431101]
17170,"[336497, 7394558]","[430950103, 430950103, 430950101, 430950102, 430950101]"
17171,"[336502, 7393988]","[450356102, 450356101, 450356101]"
17172,"[336503, 7373626]","[4541348102, 4541348102, 4541348101, 4541348101]"
17173,"[336504, 7383485]",[2460627101]
17174,"[336505, 7393819]","[451131105, 451131105, 451131105, 451131104, 451131104, 451131103, 451131103, 451131102, 451131105, 451131101, 451131102, 451131101]"
17175,"[336507, 7378434]","[4580013101, 4580013101, 4580013102, 4580013103, 4580013103, 4580013102]"
17176,"[336507, 7388103]",[2430027101]
17177,"[336508, 7385111]","[2470012105, 2470012105, 2470012104, 2470012104, 2470012101, 2470012104, 2470012103, 2470012102, 2470012104, 2470012103, 2470012102, 2470012101]"
17178,"[336509, 7397456]","[380008101, 380008102, 380020101, 380020101, 380008102, 380008103, 380008101]"
17179,"[336510, 7377958]","[4580456101, 4580456101]"
17180,"[336510, 7394542]","[431605101, 431605101, 431605102, 431605102, 431605102, 431605102, 431605101, 431605101, 431605102, 431605102, 431605101, 431605101]"
17181,"[336511, 7389705]","[2370834102, 2370834102, 2370834102, 2370834102, 2370834102, 2370834101, 2370834101, 2370834101, 2370834101]"
17182,"[336512, 7386257]","[2471372101, 2471372101]"
17183,"[336514, 7377377]","[4580404102, 4580404101, 4580404101, 4580404102]"
17184,"[336515, 7399758]","[1632211102, 1632211105, 1632211105, 1632211105, 1632211105, 1632211103, 1632211103, 1632211103, 1632211102, 1632211102, 1632211102, 1632211102, 1632211104, 1632211104, 1632211101, 1632211102, 1632211102, 1632211102, 1632211102, 1632211101, 1632211101, 1632211101, 1632211102]"
17185,"[336516, 7383296]","[2460972101, 2460972101, 2460972102]"
17186,"[336518, 7387921]","[2430522102, 2430522102, 2430522101]"
17187,"[336518, 7399807]","[1631322101, 1631322102]"
17188,"[336519, 7396670]","[380362102, 380362102, 380362101, 380362102, 380362101, 380362102, 380314103, 380314103, 380314102, 380314101, 380314102, 380314101, 380314101, 380314101]"
17189,"[336521, 7393085]","[451147104, 451147103, 451147102, 451147102, 451147101]"
17190,"[336521, 7396715]","[390022101, 390022101, 390022101, 390022102, 390022102, 390022103, 390022103, 390340102, 390340101, 390340101, 390340101, 390022102, 390340101]"
17191,"[336521, 7403600]","[1540558102, 1540558101, 1540558101]"
17192,"[336523, 7390035]","[2360026101, 2360026101]"
17193,"[336524, 7377031]","[4580312102, 4580312102, 4580312102, 4580312102, 4580312101, 4580312101]"
17194,"[336524, 7389707]","[2370841101, 2370841102, 2370841102, 2370841101, 2370841101, 2370841101]"
17195,"[336526, 7393090]","[450516102, 450516101, 450516103, 450516103, 450516102, 450516101]"
17196,"[336526, 7396435]","[380007102, 380007102, 380007101, 380007101]"
17197,"[336531, 7389253]","[2370009102, 2370009102, 2370009101, 2370009101]"
17198,"[336531, 7389750]","[2370049101, 2370049101, 2370049101]"
17199,"[336535, 7382131]","[4461974101, 4461974101, 4461974102, 4461974102, 4461974102, 4461974102]"
17200,"[336537, 7401535]","[1520531101, 1520531102, 1520531102, 1520531102, 1520531102, 1520531103, 1520531101, 1520531104, 1520531104, 1520531103]"
17201,"[336541, 7400723]","[1630001102, 1630001101, 1630001103]"
17202,"[336542, 7396231]","[420759103, 420759104, 420759104, 420759101, 420759102, 420759103]"
17203,"[336542, 7396666]","[390346101, 390346101]"
17204,"[336546, 7403480]",[1540019101]
17205,"[336550, 7393441]","[452108103, 452108103, 452108101, 452108101, 452108102, 452108102, 452108101, 452108101]"
17206,"[336552, 7390506]","[2360003101, 2360003101]"
17207,"[336553, 7400942]","[1630589101, 1630589102, 1630589103, 1630589101, 1630589103, 1630589103, 1630589102]"
17208,"[336554, 7372582]","[4540077101, 4540077101]"
17209,"[336559, 7393429]","[452103103, 452103101, 452103102, 452103101, 452103101, 452103102, 452103101]"
17210,"[336560, 7387416]","[2430305102, 2430305102, 2430305102, 2430305102, 2430305103, 2430305101]"
17211,"[336560, 7390715]","[2360404104, 2360404103, 2360404101, 2360404101, 2360404102, 2360404104]"
17212,"[336560, 7399291]","[1630019103, 1630019102, 1630019101, 1630019103, 1630019102]"
17213,"[336562, 7371703]","[4541572104, 4541572101, 4541572101, 4541572102, 4541572105, 4541572103, 4541572105]"
17214,"[336562, 7382321]","[4461191101, 4461191103, 4461191102]"
17215,"[336564, 7387873]","[2431068101, 2431068102, 2431068101]"
17216,"[336565, 7378244]","[4580837103, 4580837102, 4580837102, 4580837101, 4580837101, 4580837103]"
17217,"[336565, 7388623]","[2430934101, 2430934103, 2430934102, 2430934102, 2430934102, 2430934102, 2430934102, 2430934101, 2430934101, 2430934103, 2430934101]"
17218,"[336565, 7389138]","[2370013103, 2370013103, 2370013102, 2370013102, 2370013101, 2370013101]"
17219,"[336566, 7384159]","[2470040101, 2470040101, 2470040101, 2470040102, 2470040102, 2470040101, 2470040101]"
17220,"[336569, 7389565]","[2371136101, 2371136103, 2371136101, 2371136103, 2371136102]"
17221,"[336570, 7389554]","[2370879101, 2370879101]"
17222,"[336570, 7393418]","[452000101, 452000102, 452000102, 452000103, 452000102]"
17223,"[336572, 7403106]",[1540557101]
17224,"[336578, 7389271]","[2370325102, 2370325101, 2370325101, 2370325102, 2370325102, 2370325102, 2370325103]"
17225,"[336581, 7384816]","[2470001103, 2470001103, 2470001102, 2470001101, 2470001101]"
17226,"[336584, 7393440]","[450596101, 450596102, 450596102, 450596101]"
17227,"[336585, 7388869]","[2370366106, 2370366103, 2370366102, 2370366106, 2370366101, 2370366101, 2370366104, 2370366104, 2370366105, 2370366105, 2370366102, 2370366103]"
17228,"[336585, 7389394]","[2370824102, 2370824102, 2370824101, 2370824101]"
17229,"[336596, 7396535]","[380305102, 380305102, 380305102, 380305101, 380305101, 380043101, 380305103, 380305103]"
17230,"[336598, 7393071]","[450622103, 450622104, 450622105, 450622105, 450622104, 450622101, 450622103, 450622102, 450622102, 450622101]"
17231,"[336599, 7382363]","[4460503101, 4460503102, 4460503101, 4460503103, 4460503102]"
17232,"[336602, 7371544]","[4541561103, 4541561105, 4541561105, 4541561104, 4541561103, 4541561103, 4541561101, 4541561102, 4541561102, 4541561101, 4541561103]"
17233,"[336604, 7402334]","[1540051101, 1540051102, 1540051102, 1540051101, 1540051103, 1540051103, 1540051104, 1540051101, 1540051101, 1540051104]"
17234,"[336605, 7370032]","[4541517101, 4541517101]"
17235,"[336606, 7394567]","[431328101, 431328102, 431328102, 431328101]"
17236,"[336607, 7373514]","[4540434104, 4540434103, 4540434103, 4540434102, 4540434101, 4540434102]"
17237,"[336607, 7383694]","[2460666102, 2460666103, 2460666102, 2460666101, 2460666103, 2460666101, 2460666103, 2460666103]"
17238,"[336607, 7396041]","[420047101, 420047101]"
17239,"[336615, 7401694]","[1520616102, 1520616101, 1520616102, 1520616101, 1520616103, 1520616103]"
17240,"[336616, 7405426]","[1511272102, 1511272101, 1511272101, 1511272102, 1511272101, 1511272101]"
17241,"[336618, 7382619]","[4460497104, 4460497104, 4460497101, 4460497103, 4460497103, 4460497102, 4460497106, 4460497106, 4460497105, 4460497105, 4460497101]"
17242,"[336618, 7393358]","[452564102, 452564101, 452564102, 452564103, 452564103, 452564101]"
17243,"[336620, 7396425]","[420046102, 420046101, 420046102, 420046101]"
17244,"[336621, 7402206]","[1522123101, 1522123101, 1522123103, 1522123104, 1522123105, 1522123105, 1522123102]"
17245,"[336633, 7395758]","[410429102, 410429101, 410429101, 410429102, 410429101, 410429101, 410429101, 410429102]"
17246,"[336636, 7389381]",[2371080101]
17247,"[336641, 7393134]","[450590102, 450590102, 450590103, 450590104, 450590101, 450590104]"
17248,"[336641, 7393249]","[452350104, 452350101, 452350101, 452350101, 452350102, 452350102, 452350103, 452350103, 452350104, 452350101]"
17249,"[336649, 7404701]","[1510037101, 1510037101]"
17250,"[336651, 7372776]","[4540067101, 4540067101, 4540067101, 4540067102, 4540067102, 4540067101]"
17251,"[336651, 7381729]","[4560034102, 4560034102, 4560034103, 4560034103, 4560034104, 4560034101]"
17252,"[336653, 7396937]","[390013101, 390013102, 390013102, 390013101]"
17253,"[336656, 7401960]","[1521058102, 1521058101]"
17254,"[336659, 7399612]","[1631206102, 1631206103, 1631206101, 1631206102]"
17255,"[336660, 7390446]","[2360537104, 2360537104, 2360537102, 2360537103, 2360537105, 2360537101, 2360537102, 2360537101]"
17256,"[336663, 7393199]","[452258104, 452258103, 452258102, 452258103, 452258102, 452258101, 452258102, 452258102]"
17257,"[336665, 7385015]","[2470634101, 2470634102, 2470634103, 2470634103, 2470634102, 2470634104, 2470634102, 2470634102, 2470634101]"
17258,"[336667, 7418062]","[3580017101, 3580017101]"
17259,"[336668, 7404441]","[1511749101, 1511749102, 1511749105, 1511749103, 1511749103, 1511749106, 1511749104, 1511749106, 1511749104, 1511749105, 1511749101]"
17260,"[336673, 7395820]",[410010101]
17261,"[336676, 7396293]","[420041103, 420041101, 420041102, 420041102, 420041103, 420041102, 420041101, 420041102]"
17262,"[336677, 7405308]","[1511270102, 1511270101, 1511270101, 1511270103, 1511270103, 1511270102, 1511270102, 1511270102, 1511270104]"
17263,"[336692, 7402659]","[1540040102, 1540040101, 1540040102]"
17264,"[336693, 7390725]","[2360312105, 2360312105, 2360312101, 2360312101, 2360312102, 2360312102, 2360312103, 2360312104, 2360312104, 2360312101, 2360312101]"
17265,"[336703, 7384545]","[2461031101, 2461031101, 2461031102, 2461031102, 2461031103, 2461031104, 2461031104, 2461031103]"
17266,"[336704, 7381124]","[4570015102, 4570015101, 4570015101]"
17267,"[336711, 7384823]","[2470005102, 2470005102, 2470005102, 2470005101, 2470005102, 2470005104, 2470005103, 2470005104, 2470005104]"
17268,"[336716, 7383131]","[4460011103, 4460011102, 4460011101, 4460011104, 4460011104, 4460011103]"
17269,"[336719, 7383519]","[2460971103, 2460971102, 2460971101, 2460971101, 2460971101, 2460971101, 2460971103]"
17270,"[336719, 7402133]","[1520504103, 1520504103, 1520504102, 1520504101, 1520504102, 1520504101]"
17271,"[336722, 7384437]","[2461279102, 2461263101, 2461263101, 2461279101, 2461279101, 2461279101, 2461263104, 2461263103, 2461279101, 2461263104, 2461263102, 2461263102, 2461279104, 2461279104, 2461279103, 2461279103, 2461263103, 2461279102]"
17272,"[336722, 7403349]","[1541490102, 1541490103, 1541490104, 1541490103, 1541490102, 1541490101, 1541490104, 1541490101]"
17273,"[336724, 7388358]","[2430037101, 2430037102, 2430037103, 2430037104, 2430037104, 2430037102]"
17274,"[336727, 7388507]","[2431121101, 2431121101, 2431121101, 2431121102, 2431121101, 2431121103, 2431121103, 2431121103, 2431121101, 2431121102, 2431121101, 2431121102]"
17275,"[336727, 7396223]","[390342101, 390342103, 390342103, 390342104, 390342104, 390342102, 390342102]"
17276,"[336728, 7403344]","[1541475102, 1541475102, 1541475103, 1541475101, 1541475104, 1541475103, 1541475104, 1541475105, 1541475101]"
17277,"[336730, 7372180]","[4540093101, 4540093101]"
17278,"[336734, 7398296]","[1640042101, 1640042102, 1640042102]"
17279,"[336736, 7383446]","[2460618103, 2460618102, 2460618101, 2460618103, 2460618102]"
17280,"[336740, 7372568]","[4540101101, 4540101102, 4540101102, 4540101101]"
17281,"[336740, 7403919]","[1540025101, 1540025102, 1540025101, 1540025101, 1540025101, 1540025102, 1540025102, 1540025102]"
17282,"[336741, 7382081]","[4560765101, 4560765101]"
17283,"[336742, 7383776]","[2461247105, 2460966102, 2460966101, 2461247103, 2461247105, 2461247101, 2461247101, 2461247103, 2461247102, 2461247102, 2461247104, 2461247102, 2461247103, 2461247104, 2461247105, 2461247105]"
17284,"[336742, 7429352]","[3610018102, 3610018101, 3610018102]"
17285,"[336746, 7402034]","[1521014102, 1521014101, 1521014101, 1521014103, 1521014103, 1521014102]"
17286,"[336755, 7400225]",[1630467101]
17287,"[336756, 7394085]","[451166103, 451166104, 451166102, 451166102, 451166102, 451166101, 451166104, 451166101, 451166102]"
17288,"[336758, 7383538]","[2460641104, 2460641102, 2460641104, 2460641103, 2460641101, 2460641101, 2460641103]"
17289,"[336758, 7400958]","[1631173102, 1631173103, 1631173103, 1631173102, 1631173101, 1631173101, 1631173102, 1631173102, 1631173102, 1631173102, 1631173101]"
17290,"[336767, 7389932]","[2370327103, 2370327102, 2370327103, 2370327101, 2370327102]"
17291,"[336768, 7369764]","[4540399101, 4540399101, 4540399103, 4540399102, 4540399103]"
17292,"[336770, 7388475]","[2430966102, 2430966101, 2430966101, 2430966101, 2430966101]"
17293,"[336778, 7400795]","[1630480103, 1630480102, 1630480102, 1630480101, 1630480101]"
17294,"[336779, 7389808]","[2370008102, 2370008101]"
17295,"[336781, 7369417]","[4540416102, 4540416101, 4540416101, 4540416102]"
17296,"[336782, 7405251]","[1511744101, 1511744102, 1511744102, 1511744103, 1511744101, 1511744101, 1511744102, 1511744102]"
17297,"[336784, 7389160]","[2370351101, 2370351101]"
17298,"[336786, 7389396]","[2370895101, 2370895101]"
17299,"[336787, 7383257]","[2460304101, 2460306103, 2460304101, 2460306103, 2460304102, 2460306101, 2460306101, 2460306102, 2460304103, 2460304102]"
17300,"[336788, 7369386]","[4540029102, 4540029102, 4540029102, 4540029101, 4540029102, 4540029101]"
17301,"[336790, 7389901]","[2370741105, 2370741104, 2370741103, 2370741103, 2370741102, 2370741102, 2370741101, 2370741105]"
17302,"[336790, 7389906]","[2370749103, 2370749103, 2370749104, 2370749104, 2370749102, 2370749102, 2370749101]"
17303,"[336791, 7389894]",[2370765101]
17304,"[336793, 7396194]","[390338104, 390338103, 390338105, 390338102, 390338104, 390338102, 390338101, 390338105, 390338101, 390338103]"
17305,"[336795, 7389376]","[2370369101, 2370369102, 2370369102]"
17306,"[336797, 7383389]","[2460621103, 2460621103, 2460621101, 2460621102, 2460621101, 2460621104]"
17307,"[336799, 7396057]","[390341101, 390341101, 390341102, 390341102]"
17308,"[336801, 7394061]","[450919102, 450919105, 450919103, 450919102, 450919105, 450919101, 450919101, 450919103, 450919104]"
17309,"[336801, 7401608]","[1520017103, 1520017102, 1520017103, 1520017101, 1520017101, 1520017102]"
17310,"[336802, 7393723]","[450646102, 450646101, 450646101, 450646102, 450646102, 450646102, 450646102]"
17311,"[336803, 7402960]","[1540491101, 1540491101, 1540491101, 1540491102]"
17312,"[336806, 7389282]","[2370329102, 2370329101, 2370329101, 2370329101, 2370329103, 2370329102, 2370329101]"
17313,"[336807, 7380567]","[4561859101, 4561859101, 4561859102, 4561859103, 4561859103, 4561859104, 4561859104, 4561859104, 4561859104]"
17314,"[336808, 7426753]","[3600011102, 3600011101, 3600011101]"
17315,"[336810, 7381291]","[4570023104, 4570023105, 4570023103, 4570023102, 4570023101, 4570023101, 4570023101, 4570023104, 4570023103, 4570023101, 4570023105]"
17316,"[336810, 7405711]","[1510033103, 1510033101, 1510033102, 1510033102, 1510033101, 1510033101, 1510033101, 1510033103]"
17317,"[336814, 7384300]","[2461293101, 2461293101, 2461293102, 2461293102, 2461293103, 2461293104, 2461293103, 2460963103, 2460963101, 2460963103, 2461293104, 2460963101, 2460963102]"
17318,"[336814, 7387675]","[2430523102, 2430523102, 2430523101]"
17319,"[336815, 7384522]","[2461016101, 2461016101, 2461016102]"
17320,"[336818, 7389874]","[2370037101, 2370037101, 2370037101]"
17321,"[336818, 7405815]","[1510036102, 1510036101, 1510036101, 1510036102]"
17322,"[336821, 7390532]","[2360321102, 2360321104, 2360321103, 2360321102, 2360321101, 2360321101, 2360321104, 2360321101, 2360321102, 2360321102, 2360321101]"
17323,"[336822, 7401250]",[1520528101]
17324,"[336823, 7384467]","[2460958101, 2460958103, 2460958103, 2460958102, 2460958101]"
17325,"[336826, 7398144]","[1640656103, 1640656101, 1640656103, 1640656103, 1640656104, 1640656104, 1640656101, 1640656104, 1640656105, 1640656105, 1640656102, 1640656103, 1640656104, 1640656102]"
17326,"[336831, 7383856]","[2461531102, 2461417101, 2461531101, 2461531101, 2461417103, 2461417103, 2461417102, 2461417102, 2461417101, 2461417101, 2461417101, 2461531102]"
17327,"[336832, 7388693]","[2440033102, 2440033101, 2440033101, 2440033103, 2440033103]"
17328,"[336832, 7389452]","[2371232102, 2371232102, 2371232101, 2371232101, 2371154104, 2371232103, 2371154103, 2371154102, 2371154101, 2371154104, 2371232103, 2371154103]"
17329,"[336833, 7384451]","[2460980104, 2460980104, 2460980101, 2460980101, 2460980102, 2460980103, 2460980103]"
17330,"[336835, 7398316]","[1640005103, 1640005106, 1640005105, 1640005105, 1640005104, 1640005104, 1640005102, 1640005106, 1640005101, 1640005103]"
17331,"[336835, 7419519]","[3581175101, 3581175105, 3581175104, 3581175104, 3581175105, 3581175103, 3581175102, 3581175102, 3581175101, 3581175101, 3581175103, 3581175101]"
17332,"[336836, 7372350]","[4541285102, 4541285101, 4541285101, 4541285102, 4541285102, 4541285102]"
17333,"[336836, 7378101]","[4571093102, 4571093101, 4571093101]"
17334,"[336836, 7389403]","[2371309101, 2371309101, 2371309102, 2371309102, 2371351101, 2371309103, 2371351101, 2371351101, 2371309103]"
17335,"[336837, 7398372]","[1640008102, 1640008102, 1640008101, 1640008103, 1640008103, 1640008102, 1640008101]"
17336,"[336838, 7387690]","[2430049102, 2430049102, 2430050102, 2430050102, 2430050101, 2430050101, 2430050101, 2430050101, 2430050101, 2430050101, 2431883102, 2431883101, 2431883101, 2431877101, 2431823102, 2431823101, 2431877101, 2430049101, 2430049103, 2430049101, 2430049101, 2430049101, 2430049101, 2430049101, 2430049103, 2430049102, 2430049102, 2430049102, 2430049102]"
17337,"[336839, 7372255]","[4541203101, 4541203101, 4541203101, 4541203101, 4541203102, 4541203102]"
17338,"[336839, 7398374]","[1640020101, 1640020101]"
17339,"[336847, 7401398]","[1520490103, 1520490101, 1520490101, 1520490102]"
17340,"[336847, 7428929]","[3610027102, 3610027102, 3610027101, 3610027101]"
17341,"[336848, 7383655]","[2460043103, 2460043102, 2460045101, 2460956102, 2460956102, 2460956101, 2460043101, 2460045101, 2460045102, 2460045101, 2460045101, 2460026101, 2460045102, 2460956101, 2460026101, 2460045102, 2460026101, 2460026102, 2460026103, 2460026103, 2460026101, 2460026104, 2460043102, 2460043101]"
17342,"[336848, 7389502]","[2371140101, 2371140101, 2371140101, 2371140102, 2371140102, 2371140102, 2371140101]"
17343,"[336848, 7403027]","[1540482101, 1540482101, 1540482101, 1540482101]"
17344,"[336848, 7420622]","[3581171103, 3581171102, 3581171103, 3581171103, 3581171102, 3581171101, 3581171103]"
17345,"[336852, 7398248]","[1640011101, 1640011101, 1640011101, 1640011101, 1640011102, 1640011102, 1640011103, 1640011103, 1640317105, 1640002103, 1640317102, 1640317103, 1640317103, 1640317104, 1640317104, 1640317105, 1640317105, 1640317105, 1640317102, 1640317101, 1640002102, 1640002101, 1640002101]"
17346,"[336853, 7395369]","[410449101, 410449101, 410449103, 410449103, 410449102, 410449102, 410449102, 410449101, 410449101, 410449101, 410449101, 410449102]"
17347,"[336854, 7387066]","[2430013102, 2430013101]"
17348,"[336854, 7402458]","[1540870103, 1540870102, 1540870102, 1540870101, 1540870101]"
17349,"[336858, 7401183]","[1580050101, 1580050102, 1580050102]"
17350,"[336859, 7386523]","[2430908103, 2430908103, 2430908101, 2430908102, 2430908102]"
17351,"[336860, 7403584]","[1540017103, 1540017101, 1540017101, 1540017102, 1540017103, 1540017102, 1540017104, 1540017102, 1540017102]"
17352,"[336861, 7393777]","[451187101, 451187101]"
17353,"[336863, 7384855]","[2470017102, 2470017101, 2470017101, 2470017102, 2470017101, 2470017103, 2470017101, 2470017103, 2470017102]"
17354,"[336864, 7383710]","[2461181102, 2461181102, 2461181101, 2461181104, 2461181103, 2461181103, 2461181104]"
17355,"[336864, 7390231]","[2360308103, 2360308104, 2360308104, 2360308103, 2360308102, 2360308103, 2360308101, 2360308101, 2360308101, 2360308101]"
17356,"[336865, 7381914]","[4560023102, 4560023101, 4560023101]"
17357,"[336865, 7392924]","[451067102, 451067103, 451067101, 451067101, 451067103, 451067104, 451067104]"
17358,"[336868, 7372357]","[4540528101, 4540528103, 4540528103, 4540528101, 4540528103, 4540528102, 4540528102, 4540528102, 4540528102, 4540528103]"
17359,"[336869, 7378353]","[4571068104, 4571068104, 4571068103, 4571068103, 4571068102, 4571068101, 4571068101, 4571068102]"
17360,"[336871, 7393346]","[451473101, 451473102, 451473102]"
17361,"[336876, 7389506]","[2370039101, 2370039101, 2370039101, 2370039101, 2370039102, 2370039101, 2370039101]"
17362,"[336879, 7400419]","[1630027101, 1630027101, 1630027101, 1630027101, 1630027101, 1630027101]"
17363,"[336881, 7383835]","[2461021104, 2461021103, 2461021103, 2461021102, 2461021102, 2461021101, 2461021101, 2460970101, 2460970101, 2460970102, 2460970102]"
17364,"[336882, 7383799]","[2461112102, 2461112101, 2461112103, 2461112103]"
17365,"[336887, 7369908]","[4540075101, 4540075101, 4540075102]"
17366,"[336892, 7401138]","[1581756102, 1581756103, 1581756101, 1581756103]"
17367,"[336892, 7405863]","[1510044101, 1510044103, 1510044103, 1510044101, 1510044102, 1510044102]"
17368,"[336895, 7401136]","[1581755101, 1581755101]"
17369,"[336899, 7389508]","[2371945102, 2371945102, 2371945101, 2371945101]"
17370,"[336903, 7389509]","[2370938104, 2370938103, 2370938101, 2370938102, 2370938104, 2370938103]"
17371,"[336912, 7389510]","[2371218101, 2371218102, 2371218102, 2371218101]"
17372,"[336917, 7396668]","[390339102, 390339102, 390339101, 390339101, 390339102, 390339103, 390339101, 390339101, 390339102, 390339103]"
17373,"[336918, 7376757]","[4571064102, 4571064101, 4571064101, 4571064103, 4571064103, 4571064102]"
17374,"[336920, 7378193]","[4570039103, 4570039103, 4570039102, 4570039102, 4570039101, 4570039101]"
17375,"[336920, 7389828]","[2370789101, 2370789101, 2370789103, 2370789104, 2370789103, 2370789102, 2370789104]"
17376,"[336920, 7402442]","[1541397101, 1541397101, 1541397102, 1541397102, 1541397103, 1541397101]"
17377,"[336921, 7389820]","[2370869105, 2370869104, 2370869104, 2370869103, 2370869103, 2370869103, 2370869102, 2370869102, 2370869101, 2370869101, 2370869103, 2370869101, 2370869101]"
17378,"[336921, 7389825]","[2370877101, 2370877101, 2370877102, 2370877102, 2370877103, 2370877103, 2370877104]"
17379,"[336923, 7396652]","[390335101, 390335101]"
17380,"[336924, 7389790]","[2370845101, 2370845101, 2370845102]"
17381,"[336925, 7398046]","[1640724102, 1640724102, 1640724102, 1640724102, 1640724101]"
17382,"[336926, 7390123]","[2360569101, 2360569101]"
17383,"[336927, 7394220]","[451136101, 451136102, 451136102, 451136103, 451136103, 451136101, 451136104]"
