,coord,frequentadores
282,"[332099, 7390588]","[550559102, 550559102]"
283,"[332099, 7391358]","[890046102, 890046102, 890046102, 890046102, [890046102], [890046102]]"
284,"[332130, 7392997]","[1040047101, 1040047101, 1040047101, 1040047101]"
285,"[332135, 7386025]","[2760320101, 2760320101, 2760320101, [2760345101, 2760345101, 2760345101], [710394101, 2760345101, 2760320101], [2760345101, 710394101, 2760320101]]"
286,"[332164, 7393458]","[260024101, 260024101, 260024101, 260024101, 260024101, 260024101, 260024101, 260024101, 260024101, 260024101, 260024101]"
287,"[332222, 7389306]","[300725101, 300725101]"
288,"[332247, 7395226]","[3681682102, 3681682102]"
289,"[332258, 7392004]","[3191164103, 3191164103, 3191164103, 3191164103]"
290,"[332268, 7392570]","[2450024102, 2450024102, 2450024102]"
291,"[332275, 7396627]","[80311102, 80311102, 80311102, 80311102]"
292,"[332288, 7397427]","[80593201, 80593201, 80593201, 80593201, [80593102, 80593301, 80593202, 80593201, 80593301, 80593404, 80593101, 80593403, 80593401, 80593301, 80593201, 80593303, 80593302], [80593301, 80593302, 80593303, 80593401, 80593301, 80593403, 80593404, 80593101, 80593301, 80593201, 80593201, 80593102, 80593202], [80593301, 80593405, 80593404, 80593404, 80593402, 80593301, 80593302, 80593403, 80593302, 80593202, 80593301, 80593301, 80593403, 80593202, 80593201, 80593201, 80593401, 80593401, 80593303, 80593401, 80593201, 80593102, 80593102, 80593101, 80593101, 80593401, 80593303, 80593201, 80593301, 80593301], [80593401, 80593401, 80593401, 80593401]]"
293,"[332332, 7392836]","[2750700101, 2750700101, 2750700101, 2750700101, 2750700101, 2750700101, 2750700101, 2750700101, 2750700101, 2750700101]"
294,"[332355, 7396131]","[2870729101, 2870729101, 2870729101]"
295,"[332355, 7402917]","[90045101, 90045101]"
296,"[332385, 7389095]","[1041128101, 1041128101, [1041128103, 1041128103, 1041128103, 1041128103]]"
297,"[332385, 7391528]","[200324101, 200324101]"
298,"[332405, 7400367]","[1360002102, 1360002102, 1360002102, 1360002102]"
299,"[332409, 7393050]","[270401101, 270401101, 270401101, 270401101, 270401101, 270401101, 270401101]"
300,"[332450, 7388515]","[550026101, 550026101, 550026101, 550026101, 550026101, 550026101, 550026101, 550026101]"
301,"[332468, 7384279]","[2740459104, 2740459104, 2740459104]"
302,"[332476, 7385167]","[880146101, 880146101, 880146101, 880146101]"
303,"[332488, 7395945]","[240626104, 240626104, 240626104, 240626104, [240626104], [240626104]]"
304,"[332497, 7392962]","[321783102, 321783102, 321783102, [1390307103, 1750306102, 2300018104, 3270054101, 3270054101, 1041571102, 3430640102, 1950020104, 250021101, 2300034101, 2300034101, 2300034101, 1750306102, 270082101, 3270054101, 270082101, 750825102, 270082101, 1950020104, 2300018104, 750825102, 1950020104, 2170020102, 2181686102, 2181686102, 2170020102, 2170020102, 1440744103, 2170020102, 1750306102, 1041571102, 250021101, 1390307103, 230652101, 531492102, 531492102, 1290027101, 1390307103, 1810023102, 1390307103, 690649102, 1810023102, 1810023102, 531492102, 1290027101, 270082101, 531492102, 230652101], [3270112103, 3270054101, 950996101, 3270112102, 2181686102, 2090009101, 321783102, 950996101, 2090009102, 2740044103, 4301256101, 920045101, 2570037101, 1750306102, 250021101, 1691009103, 531363101, 1691009102, 1691009101, 690649102, 1710532101, 1810023102, 1950020104, 270082101, 1220325101, 570661101, 971021101, 531492102, 4301256102, 831221101, 1801676102, 750825102, 3930066101, 1041571102, 1290027101, 2300018104, 2300034101, 531492102, 1220325103], [3270112102, 1801676102, 2181686102, 2090009101, 2090009102, 920045101, 971021101, 531492102, 2300018104, 1950020104, 1041571102, 4301256101, 1710532101, 950996101, 2300034101, 531363101, 531492102, 570661101, 3270112103, 3930066101, 1691009102, 2570037101, 1691009101, 321783102, 950996101, 1220325103, 1220325101, 250021101, 1810023102, 270082101, 2740044103, 750825102, 1290027101, 4301256102, 1691009103, 831221101, 3270054101]]"
305,"[332522, 7393447]","[260006101, 260006101, [260006101, 260006101], [260006101], [260006101]]"
306,"[332542, 7394062]","[221937101, 221937101, 221937101, 221937101, 221937101]"
307,"[332578, 7393323]","[2390305102, 2390305102, 2390305102, [2390305102], [2390305102]]"
308,"[332619, 7391175]","[550608102, 550608102]"
309,"[332622, 7391212]","[540821101, 540821101]"
310,"[332641, 7393924]","[32271102, 32271102, 32271102]"
311,"[332661, 7392304]","[271890102, 271890102, 271890102, 271890102]"
312,"[332681, 7392452]","[2130855101, 2130855101, 2130855101, 2130855101, [2780108104, 2130855101], [2130855101, 2780108104]]"
313,"[332713, 7396718]","[2160751104, 2160751104]"
314,"[332742, 7385612]","[770019103, 770019103, 770019103, 770019103, [770019103], [770019103]]"
315,"[332783, 7392438]",[390011101]
316,"[332813, 7389427]","[361832101, 361832101, 361832101, 361832101, 361832101, 361832101, [361832101, 361832101], [361832101, 361832101]]"
317,"[332822, 7393084]","[880753101, 880753101]"
318,"[332903, 7387841]","[2761735102, 2761735102]"
319,"[332920, 7383419]","[2741230101, 2741230101, 2741230101, 2741230101]"
320,"[332926, 7394589]","[1560607101, 1560607101, 1560607101, 1560607101]"
321,"[332953, 7395906]","[2970532102, 2970532102, 2970532102, 2970532102]"
322,"[333028, 7389473]","[621168102, 621168102, [621168102], [621168102]]"
323,"[333052, 7396921]","[840942102, 840942102, 840942102]"
324,"[333053, 7392750]",[220447101]
325,"[333108, 7394079]","[321494102, 321494102, 321494102]"
326,"[333153, 7395298]","[42032101, 42032101, 42032101, 42032101, [1380787101, 1091786102], [1380787101, 2340039101, 1380787101, 1091786102, 1091786102], [1091786102, 1380787101, 42032101]]"
327,"[333222, 7383608]","[4551955101, 4551955101, 4551955101, 4551955101]"
328,"[333246, 7393154]","[520045101, 520045101, [520045101], [520045101]]"
329,"[333250, 7411722]",[3590017101]
330,"[333254, 7401527]","[1340050101, 1340050101, 1340050101, 1340050101, 1340050101, 1340050101]"
331,"[333284, 7395142]","[230037103, 230037103, 230037103, 230037103]"
332,"[333290, 7392065]","[211196101, 211196101]"
333,"[333317, 7390329]","[311249101, 311249101, 311249101, 311249101, [3164066102, 311249101, 311026102, 5060054104, 4550301104, 640036101, 4171209102, 1440727103, 4730051103, 650549101], [5060054104, 311026102, 5060054104, 4171209102, 311026102, 3164066102, 4171209102, 5060054104, 640036101, 2220011103, 311026102, 640036101, 311026102, 650549101, 650549101, 311026102, 4730051103, 4550301104, 4730051103, 5060054104, 1440727103, 1440727103, 4550301104, 1440727103, 3164066102, 4730051103, 2220011103], [4730051103, 640036101, 311249101, 311026102, 650549101, 3164066102, 4171209102, 1440727103, 5060054104, 4550301104]]"
334,"[333449, 7381060]","[2760003101, 2760003101, 2760003101, 2760003101, 2760003101, 2760003101]"
335,"[333497, 7397019]","[1030902101, 1030902101]"
336,"[333563, 7394442]","[3401023103, 3401023103, 3401023103, 3401023103, 3401023103, 3401023103]"
337,"[333571, 7390709]","[520315101, 520315101, 520315101, 520315101]"
338,"[333674, 7401695]","[390772102, 390772102]"
339,"[333697, 7390940]","[520333101, 520333101]"
340,"[333716, 7390373]","[2360321101, 2360321101, 2360321101, 2360321101]"
341,"[333717, 7391028]","[521137102, [521137101], [521137101], [521137101, 521137101, 521137102], [521137101, 521137101, 521137102]]"
342,"[333773, 7398599]","[1540508101, 1540508101, 1540508101]"
343,"[333916, 7402197]","[1340803102, 1340803102, 1340803102]"
344,"[333964, 7398689]","[20312101, 20312101, 20312101, 20312101, 20312101]"
345,"[333979, 7399577]","[1280487101, 1280487101]"
346,"[333997, 7400861]","[1350572101, 1350572101, 1350572101, 1350572101]"
347,"[333998, 7400036]",[1290012103]
348,"[334010, 7390744]","[511076102, 511076102]"
349,"[334094, 7394731]","[440006102, 440006102, 440006102, 440006102, [440006101, 20640101, 20046104, 170043103, 170031104, 170020106, 170336105, 170020104, 170370102, 440006101, 440006102, 170031103, 170094103], [20640101, 20640101], [170020106, 440006101, 440006101, 170094103, 440006102, 170336105, 170370102, 20046104, 170031104, 170043103, 170020104, 20640101, 170031103], [20046104, 170336105, 170094103, 170094103, 170336105, 170336105, 170020106, 170370102, 170370102, 20046104, 170031103, 170043103, 170031104, 170031104, 170020106, 170031103, 170370102, 170020104, 170020104, 170370102, 170336105, 170043103]]"
350,"[334144, 7392691]","[201025101, 201025101, 201025101, 201025101]"
351,"[334168, 7392368]","[200050102, 200050102, 200050102, 200050102]"
352,"[334227, 7392301]",[200022101]
353,"[334472, 7396583]","[380305102, 380305102, 380305102]"
354,"[334509, 7392632]","[200025102, 200025102, 200025102, 200025102]"
355,"[334531, 7396697]","[3770118101, 3770118101]"
356,"[334556, 7395689]","[170331101, 170331101, 170331101, 170331101, [170331102, 170331101, 170331101, 170316102, 170381102, 170316101, 170331102, 170381101, 170331102, 170023101, 170336105, 170039102, 170336103, 170346103, 170044101, 170039101, 170331104, 170336102, 170381102, 170336105, 170346104, 170346101, 170336102, 170331103, 170044104, 170044103, 170346102, 170336101, 170023103, 170044102, 170023102], [170331102, 170331102, 170336102, 170331102, 170039101, 170381102, 170336101, 170044104, 170331101, 170044103, 170331101, 170381102, 170044102, 170044101, 170331103, 170316102, 170023103, 170346104, 170023101, 170346103, 170346102, 170331104, 170346101, 170316101, 170039102, 170336105, 170336103, 170336102, 170023102, 170381101, 170336105], [170023101, 170023102, 170023102, 170039102, 170039102, 170039102, 170039101, 170039102, 170039103, 170023101, 170044104, 170044101, 170044101, 170044101, 170044102, 170039101, 170044105, 170044104, 170039101, 170044102, 170044103, 170044103, 170039101, 170044101, 170023103, 170336101, 170331104, 170331103, 170331103, 170331102, 170331102, 170331102, 170331102, 170331102, 170331104, 170331101, 170331101, 170331101, 170023103, 170316102, 170316102, 170316101, 170316101, 170381101, 170331101, 170381101, 170381101, 170336101, 170346104, 170346104, 170346103, 170346103, 170346102, 170346102, 170346101, 170346101, 170336105, 170336105, 170336105, 170336105, 170336104, 170336103, 170336103, 170336102, 170336102, 170336102, 170336102, 170381101, 170381101, 170331102, 170381102, 170381102, 170381102, 170381102]]"
357,"[334590, 7402521]","[1530025101, 1530025101]"
358,"[334598, 7395801]","[20831101, 20831101, 20831101]"
359,"[334638, 7392574]","[471004101, 471004101]"
360,"[334794, 7394790]","[160043101, 160043101]"
361,"[334856, 7383649]","[591813103, 591813103, 591813103, 591813103, [591813103], [591813103]]"
362,"[334913, 7403759]","[390761101, 390761101, 390761101, 390761101]"
363,"[335080, 7405891]","[3430537103, 3430537103, 3430537103]"
364,"[335496, 7383754]","[2470018101, 2470018101, 2470018101, 2470018101, 2470018101, 2470018101, [2470018101, 2470018101, 2470018101, 2470018101, 2470018101, 2470018102, 2470018102, 2470018103, 2470018104, 2470018104, 2470018101], [2470018101, 2470018101, 2470018102, 2470018101, 2470018104], [2470018104, 2470018101, 2470018101, 2470018101, 2470018102]]"
365,"[335576, 7394517]","[390011104, 390011104, 390011104, 390011104]"
366,"[335649, 7390698]","[840741101, 840741101, 840741101, 840741101, 840741101, 840741101]"
367,"[335672, 7391648]","[1740013101, 1740013101]"
368,"[335693, 7393606]","[4220084101, 4220084101]"
369,"[336017, 7427492]",[3600018101]
370,"[336025, 7390273]","[2380638101, 2380638101]"
371,"[336111, 7404101]","[1350556101, 1350556101, 1350556101]"
372,"[336170, 7398245]","[1640039103, 1640039103, 1640039103, 1640039103]"
373,"[336344, 7390643]","[2360630101, 2360630101, 2360630101, 2360630101]"
374,"[336422, 7396434]","[2360539101, 2360539101, 2360539101, 2360539101, 2360539101]"
375,"[336736, 7394343]","[540968102, 540968102, 540968102]"
376,"[336965, 7405879]","[1530618101, 1530618101, 1530618101, 1530618101, 1530618101, 1530618101]"
377,"[337204, 7395776]","[413768101, 413768101, 413768101, 413768101, 413768101]"
378,"[337217, 7386277]","[2440007103, 2440007103, 2440007103, 2440007103]"
379,"[337331, 7402933]","[1541393101, 1541393101, 1541393101, 1541393101]"
380,"[337410, 7388465]","[2440018101, 2440018101, 2440018101]"
381,"[337789, 7392273]",[880704102]
382,"[338066, 7401100]","[1561516101, 1561516101, 1561516101, 1561516101]"
383,"[338148, 7392560]","[880307101, 880307101]"
384,"[338202, 7379020]","[2740048101, 2740048101, 2740048101, 2740048101]"
385,"[338299, 7404133]","[1560039103, 1560039103, 1560039103, 1560039103]"
386,"[338384, 7404536]","[3680058101, 3680058101, 3680058101, 3680058101, [2060710101, 1510012102, 1550043102, 1590004101, 3800367101, 1510016102, 3680439101, 1550002101, 1550043101, 1500316101, 1510012103, 1500316102, 3092229102, 1510012101, 1580012101, 1550012101, 1510719102, 1500029102, 1511337102, 130386103], [3092229102, 3680439101, 3092229102, 130386103, 3680439101, 3800367101, 3800367101, 130386103], [1500316102, 1510012103, 1500029102, 3092229102, 130386103, 3680439101, 1510012102, 1580012101, 1590004101, 1500316101, 1550043102, 2060710101, 1550012101, 1550002101, 1510016102, 3800367101, 1550043101, 1511337102, 1510012101, 1510719102]]"
387,"[338770, 7390888]","[2520845102, 2520845102]"
388,"[338834, 7394419]","[480324104, 480324104]"
389,"[338838, 7404674]","[1511744101, 1511744101, 1511744101, [1511744101], [1511744101]]"
390,"[338931, 7395999]","[661097101, 661097101, 661097101]"
391,"[339208, 7374918]","[520894101, 520894101]"
392,"[339335, 7414749]",[3580041101]
393,"[339338, 7395239]","[2311294101, 2311294101, [2311294101]]"
394,"[340039, 7375629]","[611772101, 611772101, [4511792101, 4231744102, 611772101], [4231744102, 4511792101, 611772101], [4231744102, 4231744102]]"
395,"[340061, 7396984]","[1690808102, 1690808102, [1690808101, 1690808102, 1690808105, 1690808104], [1690808104, 1690808105, 1690808103, 1690808102, 1690808102, 1690808105, 1690808104, 1690808101, 1690808101, 1690808104], [1690808102, 1690808105, 1690808101, 1690808104]]"
396,"[340140, 7396530]","[480609102, 480609102, 480609102, 480609102, 480609102]"
397,"[340160, 7396851]","[1690956101, 1690956101, 1690956101, 1690956101, 1690956101]"
398,"[340164, 7397148]","[1133001101, 1133001101, 1133001101, 1133001101, 1133001101]"
399,"[340239, 7395679]","[271598101, 271598101, 271598101]"
400,"[340257, 7392125]",[2391691102]
401,"[340457, 7395047]","[3420334102, 3420334102, 3420334102, 3420334102, 3420334102]"
402,"[340570, 7387391]","[3210897101, 3210897101]"
403,"[340819, 7406277]","[3690045102, 3690045102]"
404,"[341274, 7382444]","[3010343101, 3010343101]"
405,"[341429, 7402133]","[3660333104, 3660333104]"
406,"[341551, 7408351]","[3670432102, 3670432102]"
407,"[341710, 7402391]","[200837101, 200837101]"
408,"[341985, 7397089]","[1220028103, 1220028103, 1220028103]"
409,"[342075, 7375846]","[71474101, 71474101, 71474101]"
410,"[342106, 7376205]","[3221101102, 3221101102, 3221101102, 3221101102, [3221101102], [3221101102]]"
411,"[342224, 7404415]","[3700338103, 3700338103, 3700338103]"
412,"[342253, 7382343]","[4221498103, 4221498103]"
413,"[342317, 7397977]","[2050606101, 2050606101, 2050606101, 2050606101, 2050606101, 2050606101, 2050606101, 2050606101, 2050606101, 2050606101]"
414,"[342397, 7402012]","[3660494102, 3660494102, [3660494102], [3660494102]]"
415,"[342437, 7394961]","[80045103, 80045103, 80045103]"
416,"[342495, 7386340]","[4221617102, 4221617102, 4221617102, 4221617102, [4350965101, 3770473104, 4270636102, 4271387103, 4320900102, 4320900102, 4370320103], [4400030101, 4400030101], [4271633102, 4350965101, 4330051101], [4400030101, 4221617102], [4221617102, 4400030101]]"
417,"[342537, 7385525]","[4260447102, 4260447102, 4260447102, 4260447102]"
418,"[342682, 7398228]","[2750043101, 2750043101, 2750043101, 2750043101, 2750043101, 2750043101, 2750043101]"
419,"[342806, 7392420]","[2110041102, 2110041102]"
420,"[342831, 7383245]","[4220627101, 4220627101, 4220627101, 4220627101, 4220627101, 4220627101]"
421,"[342905, 7396856]","[880737101, 880737101]"
422,"[342913, 7381839]","[4221499101, 4221499101]"
423,"[343024, 7406989]","[3700017101, 3700017101]"
424,"[343066, 7388738]","[590503101, 590503101, 590503101]"
425,"[343086, 7381057]","[4232141102, 4232141102]"
426,"[343156, 7383922]","[4221541104, 4221541104]"
427,"[343164, 7403992]","[3621503101, 3621503101, 3621503101, 3621503101, 3621503101, [3621503102, 3621503102, 3621503102, 3621503102, 3621503102, 3621503102], [3621503101, 3621503101, 3621503104, 3621503103, 3621503102], [3621503101, 3621503101, 3621503102, 3621503103, 3621503104]]"
428,"[343233, 7382020]","[4220077101, 4220077102, 4220077101, 4220077102]"
429,"[343336, 7403273]","[640647102, 640647102, 640647102]"
430,"[343403, 7400208]","[1770991101, 1770991101, 1770991101, 1770991101]"
431,"[343454, 7403169]","[371010101, 371010101, 371010101, 371010101]"
432,"[343466, 7386180]","[1340017102, 1340017102, 1340017102, 1340017102, 1340017102, 1340017102, 1340017102, 1340017102, 1340017102, 1340017102, 1340017102, 1340017102]"
433,"[343545, 7403133]","[490029101, 490029101, 490029101]"
434,"[343548, 7404324]","[1811047101, 1811047101, [1811047101], [1811047101]]"
435,"[343785, 7404477]","[3630002101, 3630002101, 3630002101]"
436,"[343996, 7397374]","[1730012101, 1730012101, 1730012101, 1730012101, 1730012101, 1730012101]"
437,"[344012, 7379261]","[4320529101, 4320529101, 4320529101, 4320529101, [4320529101, 4320529101, 4320529103], [4320529102, 4320529101, 4320529101, 4320529101, 4320529101, 4320529103, 4320529103], [4320529101, 4320529103, 4320529101]]"
438,"[344066, 7396852]","[150035101, 150035101, 150035101, 150035101, 150035101, [2161626102, 2030419102, 3300697101, 150035101, 2660050102, 2181519102, 2660050101, 2181519101], [2660050101, 3300697101, 2181519102, 2181519101, 2161626102, 2030419102, 3961895102, 150035101, 2660050102], [2161626102, 3773106104, 2161626102, 3773106104, 3961895102]]"
439,"[344239, 7396686]","[1680527102, 1680527102, 1680527102, 1680527102]"
440,"[344407, 7395808]","[680004102, 680004102, 680004101, 680004101, [680004101], [680004101]]"
441,"[344414, 7382508]","[611010101, 611010101, 611010101, 611010101]"
442,"[344516, 7380975]","[4220676101, 4220676101, 4220676101, 4220676101]"
443,"[345103, 7381021]","[3770309101, 3770309101, 3770309101, 3770309101, [3770309101]]"
444,"[345257, 7396814]","[2220931101, 2220931101, 2220931101, 2220931101]"
445,"[345356, 7380024]","[4220027102, 4220027102, 4220027102, 4220027102, 4220027102, 4220027102, 4220027102, 4220027102, 4220027102]"
446,"[345902, 7400248]","[1750650103, 1750650103]"
447,"[345923, 7404293]","[3630019102, [3630019102, 3630019101]]"
448,"[346712, 7397250]","[1730044101, 1730044101]"
449,"[347047, 7376823]","[4330055102, 4330055102, 4330055102]"
450,"[347715, 7404043]","[3821248101, 3821248101]"
451,"[348500, 7392258]","[2220316102, 2220316102, 2220316102, 2220316102, 2220316102]"
452,"[348936, 7390397]","[2660019103, 2660019103, 2660019103, 2660019103]"
453,"[349849, 7406345]","[3750043101, 3750043101, 3750043101]"
454,"[349958, 7401058]","[1870048102, 1870048102]"
455,"[350241, 7404496]","[3700041101, 3700041101, 3700041101, 3700041101, 3700041101]"
456,"[350726, 7399664]","[1860030102, 1860030102, 1860030102, 1860030102, [1860030102], [1860030102]]"
457,"[351033, 7381714]","[4400046103, 4400046103, 4400046103, 4400046103, 4400046103, 4400046103]"
458,"[351471, 7395016]","[2200035102, 2200035102, 2200035102, 2200035102]"
459,"[351923, 7388156]","[2340047102, 2340047102, 2340047102]"
460,"[352698, 7383875]","[4370081101, 4370081101, 4370081101, 4370081102, 4370081101, 4370081102, [4370081102, 4370081102], [4370081102, 4370081101, 4370081101, 4370081101, 4370081101, 4370081102], [4370081101, 4370081102, 4370081101], [4370081102, 4370081101, 4370081101]]"
461,"[352881, 7401308]","[51548101, 51548101, 51548101]"
462,"[352926, 7401047]","[1920734102, 1920734102, 1920734102, [1971057105, 1971057105, 2040631104, 2040631104], [1971057105, 1971057104, 2040631104, 1920734102], [1971057104, 2040631104, 1920734102, 1971057105]]"
463,"[352950, 7379726]","[4360085102, 4360085102, 4360085102, 4360085102]"
464,"[353053, 7396615]","[2260607101, 2260607101, 2260607101, 2260607101, 2260607101]"
465,"[353641, 7399418]",[1980301102]
466,"[353675, 7395405]","[2260001101, 2260001101]"
467,"[354159, 7407219]","[3770132103, 3770132103, 3770132103]"
468,"[354180, 7388798]","[1190556102, 1190556102, 1190556102]"
469,"[354270, 7409580]","[3761297101, 3761297101]"
470,"[354314, 7406377]","[3701157102, 3701157102, 3701157102, 3701157102, [3781995104, 3781995104], [3701157102, 3781995102, 3781995102, 3781995104], [3781995102, 3781995104, 3781995102, 3701157102]]"
471,"[354402, 7395886]","[1351942101, 1351942101, 1351942101]"
472,"[354469, 7398563]","[1970998102, 1970998102, 1970998102, 1970998102]"
473,"[355716, 7377011]",[690649102]
474,"[355977, 7407093]","[3760030101, 3760030101, 3760030101, 3760030101, 3760030101, 3760030101, [3773361103, 3760030101, 3773361101], [3773361101, 3760030101, 3773361103]]"
475,"[356474, 7391187]","[2310024101, 2310024101, 492447102, 492447102, 2310024101]"
476,"[356747, 7399690]","[2020004101, 2020004101, 2020004101, 2020004101]"
477,"[356859, 7409070]","[3780016103, 3780016103, 3780016103, [3760005104, 3760005105, 3780016103], [3760005105, 3780016103, 3760005104], [3760005105, 3760005104, 3760005105, 3760005104]]"
478,"[357158, 7392258]","[2292393102, 2292393102]"
479,"[357295, 7401662]","[2000059104, 2000059104, 2000059104, 2000059104, 2000059104]"
480,"[357505, 7401586]","[2000070101, 2000070101]"
481,"[357603, 7402166]","[2000029101, 2000029101]"
482,"[357754, 7379098]","[4031372104, 4031372104, 4031372104]"
483,"[358107, 7402064]","[2000598103, 2000598103, 2000598103, 2000598103, 2000598103, 2000598103]"
484,"[358714, 7391333]",[2300044101]
485,"[358974, 7390682]",[2300002103]
486,"[358990, 7402689]","[2001974102, 2001974102]"
487,"[359415, 7401864]","[3960074101, 3960074101, 3960074101, 3960074101, 3960074101]"
488,"[359450, 7396878]","[3930619101, 3930619101]"
489,"[360613, 7380470]",[4420660101]
490,"[360895, 7394357]","[3910308102, 3910308102, 3910308102]"
491,"[361949, 7402313]","[3982847101, 3982847101, 3982847101, 3982847101]"
492,"[362814, 7401418]","[3960058104, 3960058104, 3960058104]"
493,"[362996, 7402137]","[3960050101, 3960050101]"
494,"[364308, 7349913]","[520933101, 520933101]"
495,"[364709, 7403845]","[3970042101, [3970042102], [3970042102, 3970042101, 3970042103, 3970042102], [3970042102]]"
496,"[365024, 7411538]","[3870041101, 3870041101, 3870041101, 3870041101]"
497,"[365402, 7412147]","[3891434101, 3891434101, 3891434101]"
498,"[365857, 7412294]","[3871472104, 3871472104]"
499,"[366874, 7405781]","[3980063101, 3980063101]"
500,"[366972, 7390612]","[4010032106, 4010032106, [4010032106, 4010032104, 4010032105, 4010032103, 4010032102, 4010032101, 4010032101], [4010032104, 4010032101, 4010032102, 4010032105, 4010032103, 4010032101, 4010032106], [4010032103, 4010032104, 4010032101, 4010032102, 4010032101, 4010032101, 4010032102, 4010032101, 4010032105, 4010032103, 4010032105, 4010032106, 4010032106, 4010032102, 4010032104, 4010032102]]"
501,"[367081, 7394441]","[4040506102, 4040506102, 4040506102, 4040506102, [4011925101, 4011925101, 4011925103, 4011925104, 4011925104, 4040506102], [4011925104, 4011925104, 4011925103, 4011925101, 4011925101, 4040506102], [4011925103, 4011925103]]"
502,"[367734, 7394384]","[4040847102, 4040847102, 4040847102]"
503,"[371606, 7420580]","[3900028201, 3900028201, 3900028201, 3900028201]"
504,"[377278, 7396991]","[4070891102, 4070891102, 4070891102, [4070891102], [4070891102]]"
505,"[378001, 7397198]","[4040942101, 4040942101, [4040942102, 4040942102, 4040942102, 4040942101, 4040942102, 4040942102, 4040025101, 4040025101, 4040942101], [4040942101, 4040025101, 4040942102, 4040942102], [4040942101, 4040942102, 4040025101, 4040942102]]"
506,"[378422, 7398450]","[4060030105, 4060030105, 4060030105, 4060030105]"
507,"[380558, 7397651]","[4040020102, 4040020102, 4040020102, 4040020102, 4040020102, 4040020102]"
508,"[381937, 7433542]","[3900308101, 3900308101, 3900308101, 3900308101, 3900308102, 3900308102, 3900308101, 3900308101, [3890046103, 3970046101]]"
509,"[403299, 7400216]","[4150019101, 4150019101, [4150019101], [4150019101]]"
510,"[463845, 7370770]",[871470101]
